Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q8NBJ7,Inactive C-alpha-formylglycine-generating enzyme 2 OS=Homo sapiens OX=9606 GN=SUMF2 PE=1 SV=2,56.86589858,31.89368771,8,20,8,8,1,301,33.822,8,FALSE,High,Master Protein,7.733,0,384.2384211,31.89368771,8,20,201.1,411.5,649.2,1068.2,1297.2,1279.5,1268.6,644.3,360.5,360.3,342
O95302,Peptidyl-prolyl cis-trans isomerase FKBP9 OS=Homo sapiens OX=9606 GN=FKBP9 PE=1 SV=2,56.85776814,30,16,21,10,15,1,570,63.044,5.08,FALSE,High,Master Protein,4.505,0,361.2329412,30,16,21,290.7,669.6,1052.8,1674,2108.5,2010.1,1718.2,752.7,481.7,480,510.4
Q6NYC8,Phostensin OS=Homo sapiens OX=9606 GN=PPP1R18 PE=1 SV=1,56.85494947,27.89559543,15,20,15,15,1,613,67.902,5.4,FALSE,High,Master Protein,2.384,0,226.81,27.89559543,15,20,132.1,208.3,332.9,550.3,775.3,730.6,746.2,353.4,325.9,273.7,270.2
Q9NYB9,Abl interactor 2 OS=Homo sapiens OX=9606 GN=ABI2 PE=1 SV=1,56.84499336,23.58674464,12,20,7,7,1,513,55.629,6.16,FALSE,High,Master Protein,6.079,0,323.7625,23.58674464,12,20,245.9,361.3,422.8,588.6,713.1,663.7,740.5,558.8,587.7,461.1,203.4
P41236,Protein phosphatase inhibitor 2 OS=Homo sapiens OX=9606 GN=PPP1R2 PE=1 SV=2,56.81381536,51.70731707,6,17,2,6,1,205,23.001,4.74,FALSE,High,Master Protein,18.953,0,278.0554545,51.70731707,6,17,52.9,114.4,137,150,140.2,126.7,131.1,92.9,241,134.9,1451.9
Q17RS7,Flap endonuclease GEN homolog 1 OS=Homo sapiens OX=9606 GN=GEN1 PE=1 SV=2,56.8043938,20.81497797,15,27,14,14,1,908,102.819,7.81,FALSE,High,Master Protein,1.223,0,309.6404312,20.81497797,15,27,245.6,470,492.6,482.8,460.1,598.7,752.9,877.4,877.9,622.7,157.1
P18859,ATP synthase-coupling factor 6  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PF PE=1 SV=1,56.79896233,46.2962963,4,21,4,4,1,108,12.58,9.52,FALSE,High,Master Protein,99,0,386.4046059,46.2962963,4,21,532.5,6753.2,6257.5,3296,982.9,418.7,338.4,225.4,245.8,240,236
Q9UH03,Neuronal-specific septin-3 OS=Homo sapiens OX=9606 GN=SEPT3 PE=1 SV=3,56.79816585,31.84357542,11,20,11,11,1,358,40.678,7.2,FALSE,High,Master Protein,6.943,0,311.9633437,31.84357542,11,20,354.6,501,619,738.7,815.9,1060.4,1513.1,1588.3,684.3,323.9,152.2
Q9UP83,Conserved oligomeric Golgi complex subunit 5 OS=Homo sapiens OX=9606 GN=COG5 PE=1 SV=3,56.78791693,24.43384982,17,19,16,16,1,839,92.685,6.6,FALSE,High,Master Protein,1.358,0,305.6290832,24.43384982,17,19,152.6,219.6,276.7,327.1,348,325.7,422.7,417.7,597,1064.6,1206
P14543,Nidogen-1 OS=Homo sapiens OX=9606 GN=NID1 PE=1 SV=3,56.77902514,15.07618284,16,18,16,16,1,1247,136.291,5.29,FALSE,High,Master Protein,0.92,0,264.4245535,15.07618284,16,18,273.5,594.8,862.9,1187.7,1284.6,1218.2,1214.7,767.6,536.4,434.1,411.3
O60762,Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=DPM1 PE=1 SV=1,56.77243869,44.23076923,12,29,12,12,1,260,29.616,9.57,FALSE,High,Master Protein,10.365,0,522.7492308,44.23076923,12,29,1242.4,1157.4,1726.1,2337.4,3211.3,3000.1,3505.2,1524.8,628.8,410.6,286.5
Q9ULD2,Microtubule-associated tumor suppressor 1 OS=Homo sapiens OX=9606 GN=MTUS1 PE=1 SV=2,56.71948507,15.66929134,18,21,17,17,1,1270,141.309,7.5,FALSE,High,Master Protein,0.69,1,216.0136364,15.66929134,18,21,304.7,331.8,393.2,428.1,490.3,526.9,748.3,810.6,787.7,541.3,316.1
Q96RF0,Sorting nexin-18 OS=Homo sapiens OX=9606 GN=SNX18 PE=1 SV=2,56.71315177,19.42675159,11,15,9,9,1,628,68.851,5.68,FALSE,High,Master Protein,2.433,1,292.4233333,19.42675159,11,15,482.1,505.8,623.5,797.2,853.7,673,655.4,386.8,394.1,383.1,286.4
P54802,Alpha-N-acetylglucosaminidase OS=Homo sapiens OX=9606 GN=NAGLU PE=1 SV=2,56.69964959,19.7846568,11,15,10,10,1,743,82.214,6.65,FALSE,High,Master Protein,1.239,0,276.8766667,19.7846568,11,15,200.7,296,492.2,692.5,751.7,583.2,522.9,260.5,194.6,194.8,147.8
Q6P2C8,Mediator of RNA polymerase II transcription subunit 27 OS=Homo sapiens OX=9606 GN=MED27 PE=1 SV=1,56.64091206,52.09003215,16,24,16,16,1,311,35.409,9.31,FALSE,High,Master Protein,7.031,0,245.8341967,52.09003215,16,24,1697.3,784.7,789.7,732.1,686.1,748.4,1051.9,1194.2,1429.7,1187.2,603
Q504Q3,PAN2-PAN3 deadenylation complex catalytic subunit PAN2 OS=Homo sapiens OX=9606 GN=PAN2 PE=1 SV=3,56.52713731,15.14143095,17,19,17,17,1,1202,135.281,5.99,FALSE,High,Master Protein,1.099,0,346.155,15.14143095,17,19,472.5,513.1,541.4,567.5,561.9,631.1,840.9,981.4,1243.3,1003.4,536.6
Q00403,Transcription initiation factor IIB OS=Homo sapiens OX=9606 GN=GTF2B PE=1 SV=1,56.50895363,48.73417722,15,22,15,15,1,316,34.811,8.35,FALSE,High,Master Protein,5.813,0,316.6643951,48.73417722,15,22,967.2,728.7,767.7,789.3,767.1,854.8,1168.2,1349.4,1843.6,1694.9,2009.3
O95067,G2/mitotic-specific cyclin-B2 OS=Homo sapiens OX=9606 GN=CCNB2 PE=1 SV=1,56.50581411,35.1758794,13,20,12,12,1,398,45.253,8.9,FALSE,High,Master Protein,3.642,0,321.3754516,35.1758794,13,20,846.9,728.8,763,774,822.4,857.8,1140.7,1178.7,1452.8,1234.4,246.8
Q9NQ50,39S ribosomal protein L40  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL40 PE=1 SV=1,56.49963392,46.60194175,9,17,8,8,1,206,24.475,9.63,FALSE,High,Master Protein,27.48,0,256.0645689,46.60194175,9,17,393,4042.8,3771.4,2111.9,868.5,538.7,440.5,302.3,262.1,259.4,222.1
Q96CM8,Acyl-CoA synthetase family member 2  mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2,56.46199105,24.55284553,14,16,14,14,1,615,68.081,7.55,FALSE,High,Master Protein,2.162,0,354.7329643,24.55284553,14,16,395.2,2429.5,2246,1169.2,450.4,254.8,272.7,230,246.5,265.2,253.9
Q659C4,La-related protein 1B OS=Homo sapiens OX=9606 GN=LARP1B PE=1 SV=2,56.45948729,13.89496718,15,29,10,10,1,914,105.257,7.61,FALSE,High,Master Protein,1.154,0,293.6845649,13.89496718,15,29,114,110.4,134.3,136,148.5,155.8,237.6,303.3,381,377.9,78.7
Q9Y276,Mitochondrial chaperone BCS1 OS=Homo sapiens OX=9606 GN=BCS1L PE=1 SV=1,56.44455904,30.07159905,11,14,11,11,1,419,47.504,8.5,FALSE,High,Master Protein,2.631,0,344.7413001,30.07159905,11,14,214.1,1838.7,1688.2,929.8,379.5,267.9,284.9,257.2,287.9,251.9,159.6
P63027,Vesicle-associated membrane protein 2 OS=Homo sapiens OX=9606 GN=VAMP2 PE=1 SV=3,56.43422684,59.48275862,4,19,2,2,1,116,12.655,8.13,FALSE,High,Master Protein,157.489,2,588.76084,59.48275862,4,19,60.7,328.7,443.7,533.9,586.5,600.1,724.6,510.8,343.2,174.4,68.9
O60353,Frizzled-6 OS=Homo sapiens OX=9606 GN=FZD6 PE=1 SV=2,56.41496396,24.64589235,15,18,15,15,1,706,79.24,7.96,FALSE,High,Master Protein,1.801,0,308.9308056,24.64589235,15,18,178.4,332.4,485.6,703.7,788.6,746.4,701.6,354,226,168.9,134.7
Q53H82,Endoribonuclease LACTB2 OS=Homo sapiens OX=9606 GN=LACTB2 PE=1 SV=2,56.40136818,42.36111111,9,14,9,9,1,288,32.785,6.8,FALSE,High,Master Protein,3.87,0,385.3463636,42.36111111,9,14,451.6,1274.8,1405.4,1191,993.2,808.8,798.7,620.2,909.9,809.8,2117.3
Q8WVB6,Chromosome transmission fidelity protein 18 homolog OS=Homo sapiens OX=9606 GN=CHTF18 PE=1 SV=1,56.3975963,26.15384615,19,23,18,19,1,975,107.317,7.21,FALSE,High,Master Protein,1.096,0,216.4677125,26.15384615,19,23,337.8,214.3,229.7,254,258.7,304.3,374.7,434.7,672.5,714.9,300.4
P09525,Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4,56.39389584,51.72413793,15,23,14,14,1,319,35.86,6.13,FALSE,High,Master Protein,6.406,0,345.7372338,51.72413793,15,23,115.1,209.2,255.6,324.2,328.9,303.3,390,326.9,424,303.9,2015.8
Q96LI5,CCR4-NOT transcription complex subunit 6-like OS=Homo sapiens OX=9606 GN=CNOT6L PE=1 SV=2,56.3270845,25.76576577,13,22,9,9,1,555,62.961,6.74,FALSE,High,Master Protein,2.535,0,288.9253846,25.76576577,13,22,302.6,399.6,461.6,471.2,530.7,663.2,918.3,1098.7,863.2,364.9,161.7
Q13057,Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4,56.31788404,26.95035461,15,19,15,15,1,564,62.29,6.99,FALSE,High,Master Protein,3.924,0,298.5085714,26.95035461,15,19,255,367.9,365.2,344.5,294,289,399.6,387.9,461.3,423.9,1131.2
O60828,Polyglutamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PQBP1 PE=1 SV=1,56.30947065,37.35849057,10,36,10,10,1,265,30.454,6.33,FALSE,High,Master Protein,62.096,0,513.5472414,37.35849057,10,36,2155.5,1138.3,1308.1,1328.6,1451.9,1790.9,2590.7,3408.8,3050,1708.5,615.2
Q9ULI0,ATPase family AAA domain-containing protein 2B OS=Homo sapiens OX=9606 GN=ATAD2B PE=1 SV=3,56.27665942,12.07133059,18,20,13,14,1,1458,164.811,6.8,FALSE,High,Master Protein,0.778,0,242.6345402,12.07133059,18,20,924.5,379.4,329.2,281.6,224.2,228.6,220.6,177.3,186.6,170.9,194.8
Q86TV6,Tetratricopeptide repeat protein 7B OS=Homo sapiens OX=9606 GN=TTC7B PE=1 SV=3,56.24488093,19.57295374,16,22,16,16,1,843,94.12,6.89,FALSE,High,Master Protein,1.424,0,279.0949151,19.57295374,16,22,407.8,645.6,877.6,1299.6,1492.7,1340.4,1304.9,765.8,791.8,602.3,282.2
Q03518,Antigen peptide transporter 1 OS=Homo sapiens OX=9606 GN=TAP1 PE=1 SV=2,56.23460036,19.30693069,13,19,13,13,1,808,87.163,8.02,FALSE,High,Master Protein,1.482,0,475.8017834,19.30693069,13,19,343.1,424.7,580.3,870.5,1146.7,1192.8,1313.1,637.7,353.5,316.8,189
Q9UJ14,Glutathione hydrolase 7 OS=Homo sapiens OX=9606 GN=GGT7 PE=1 SV=2,56.21808405,24.7734139,14,19,14,14,1,662,70.423,5.1,FALSE,High,Master Protein,2.562,0,319.1822222,24.7734139,14,19,252.1,392.9,511.3,721.5,872.9,846.3,852.3,464.8,273.5,272,217.6
Q460N5,Protein mono-ADP-ribosyltransferase PARP14 OS=Homo sapiens OX=9606 GN=PARP14 PE=1 SV=3,56.18707628,12.32648529,22,23,21,21,1,1801,202.672,7.18,FALSE,High,Master Protein,0.533,1,279.6284661,12.32648529,22,23,357.8,625.8,826.2,1004.8,1101.8,1017.5,1142.4,942.4,1034.5,874,268.3
P55199,RNA polymerase II elongation factor ELL OS=Homo sapiens OX=9606 GN=ELL PE=1 SV=1,56.17025417,33.65539452,19,29,19,19,1,621,68.223,9.33,FALSE,High,Master Protein,2.529,0,280.4933333,33.65539452,19,29,869.8,526.1,504.4,501.1,483,541.2,699.7,764.5,814.6,737.9,284.6
P0C7P4,Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1,56.15212476,40.98939929,11,27,1,1,1,283,30.796,8.87,FALSE,High,Master Protein,9,0,326.9758066,40.98939929,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P31749,RAC-alpha serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=AKT1 PE=1 SV=2,56.1421052,29.79166667,13,18,7,7,1,480,55.651,6.07,FALSE,High,Master Protein,2.268,0,287.9473187,29.79166667,13,18,137.3,337.5,376.5,378,360.8,322.5,371.6,288.6,408,389.1,1460.7
Q9HCD6,Protein TANC2 OS=Homo sapiens OX=9606 GN=TANC2 PE=1 SV=3,56.09222165,11.45728643,19,26,18,18,1,1990,219.512,8.07,FALSE,High,Master Protein,0.538,0,222.0433027,11.45728643,19,26,197.9,224.2,259.7,271.5,335,321.7,411.3,400.2,499.6,437.6,194.6
Q9UNZ5,Leydig cell tumor 10 kDa protein homolog OS=Homo sapiens OX=9606 GN=C19orf53 PE=1 SV=1,56.08218695,61.61616162,13,35,13,13,1,99,10.57,11.55,FALSE,High,Master Protein,1332.521,0,306.7525619,61.61616162,13,35,1094.3,922.2,1138.2,1182.1,1552,1999.1,3746.9,4274,3051.2,1638.1,241.6
Q9H5H4,Zinc finger protein 768 OS=Homo sapiens OX=9606 GN=ZNF768 PE=1 SV=2,56.05363788,27.03703704,15,20,10,10,1,540,60.191,7.97,FALSE,High,Master Protein,2.065,2,273.8414286,27.03703704,15,20,2068.5,721.6,608.6,488.3,410.5,387.9,438.8,398.3,538.9,468.5,237.1
Q9NRX1,RNA-binding protein PNO1 OS=Homo sapiens OX=9606 GN=PNO1 PE=1 SV=1,56.03492561,42.46031746,10,48,9,9,1,252,27.907,9.73,FALSE,High,Master Protein,6.627,0,618.4463064,42.46031746,10,48,982.6,673.6,819.3,802.5,786.2,868.1,1094.4,1355.5,2191.3,4584.8,474.5
Q9H3R5,Centromere protein H OS=Homo sapiens OX=9606 GN=CENPH PE=1 SV=1,56.03352689,48.17813765,13,24,12,12,1,247,28.463,5.29,FALSE,High,Master Protein,11.743,0,323.0622357,48.17813765,13,24,1003.8,569.1,604.4,608.5,555.4,507.6,635,584.7,859.3,734.9,1975.4
Q8IXQ6,Protein mono-ADP-ribosyltransferase PARP9 OS=Homo sapiens OX=9606 GN=PARP9 PE=1 SV=2,56.02797292,20.84309133,16,19,16,16,1,854,96.281,7.91,FALSE,High,Master Protein,1.319,0,212.5916167,20.84309133,16,19,288.7,338.8,396.7,424.1,465.6,542.1,856.7,996.3,1123,778.6,248.4
Q13614,Myotubularin-related protein 2 OS=Homo sapiens OX=9606 GN=MTMR2 PE=1 SV=4,56.01359317,20.21772939,12,18,8,8,1,643,73.335,7.4,FALSE,High,Master Protein,1.966,0,323.9393909,20.21772939,12,18,251.7,290.1,325,355.2,358.6,374.7,429.6,464.7,598.7,488.8,278.6
Q7L5N1,COP9 signalosome complex subunit 6 OS=Homo sapiens OX=9606 GN=COPS6 PE=1 SV=1,56.01325285,38.22629969,10,14,10,10,1,327,36.14,5.73,FALSE,High,Master Protein,7.577,0,354.9966667,38.22629969,10,14,489.9,518.3,519.8,555.8,553.7,533.2,641.1,705.8,974.6,2241.2,2495.2
Q92569,Phosphatidylinositol 3-kinase regulatory subunit gamma OS=Homo sapiens OX=9606 GN=PIK3R3 PE=1 SV=2,56.0080247,29.71800434,13,20,8,8,1,461,54.414,6.02,FALSE,High,Master Protein,2.535,0,321.1538308,29.71800434,13,20,180.9,274.7,391.6,513.3,545.1,455.7,479.3,303.3,281.6,246.8,124.3
Q9NWS8,Required for meiotic nuclear division protein 1 homolog OS=Homo sapiens OX=9606 GN=RMND1 PE=1 SV=2,56.00075935,26.94877506,12,19,12,12,1,449,51.571,8.69,FALSE,High,Master Protein,2.687,0,238.4885714,26.94877506,12,19,329.4,3045.2,2831.4,1594,720.1,503.7,562,526.5,645,524.9,407.1
Q8NCN5,Pyruvate dehydrogenase phosphatase regulatory subunit  mitochondrial OS=Homo sapiens OX=9606 GN=PDPR PE=1 SV=2,55.99002813,19.34015927,17,22,17,17,1,879,99.301,6.35,FALSE,High,Master Protein,1.812,0,323.5211111,19.34015927,17,22,313.5,1938.3,1870.6,940.3,414.5,285.7,338.4,321.7,364.1,362.7,316.5
P09417,Dihydropteridine reductase OS=Homo sapiens OX=9606 GN=QDPR PE=1 SV=2,55.95663143,52.04918033,10,16,10,10,1,244,25.773,7.37,FALSE,High,Master Protein,6.627,0,357.6766667,52.04918033,10,16,278.7,742.7,789.2,731.8,694.2,658.9,913.7,834.6,758.8,612.9,1508.7
P15289,Arylsulfatase A OS=Homo sapiens OX=9606 GN=ARSA PE=1 SV=3,55.92536254,25.44378698,10,14,8,9,1,507,53.554,6.07,FALSE,High,Master Protein,3.084,1,415.2958933,25.44378698,10,14,91.9,275.4,500.3,675.6,741.5,517.4,498.1,224.5,123.7,96.5,126.9
Q6P1N9,Putative deoxyribonuclease TATDN1 OS=Homo sapiens OX=9606 GN=TATDN1 PE=1 SV=2,55.89057804,42.76094276,11,14,10,10,1,297,33.58,6.96,FALSE,High,Master Protein,2.831,0,380.626826,42.76094276,11,14,257.5,903.6,884.2,646.6,437.9,370.8,445.7,388.6,664.3,500.8,2506.1
O14908,PDZ domain-containing protein GIPC1 OS=Homo sapiens OX=9606 GN=GIPC1 PE=1 SV=2,55.82630058,42.04204204,12,18,11,11,1,333,36.027,6.28,FALSE,High,Master Protein,7.859,0,285.12,42.04204204,12,18,152.2,270.4,345.9,474.4,536.6,513.7,505.6,333.1,356.2,298.9,628.5
Q06587,E3 ubiquitin-protein ligase RING1 OS=Homo sapiens OX=9606 GN=RING1 PE=1 SV=2,55.80424911,38.42364532,11,18,8,8,1,406,42.403,5.62,FALSE,High,Master Protein,5.952,0,332.2876923,38.42364532,11,18,570,280,235.3,194.5,163.3,152.1,205.4,203.3,232.7,195.1,128
O15347,High mobility group protein B3 OS=Homo sapiens OX=9606 GN=HMGB3 PE=1 SV=4,55.78731248,35,11,26,9,9,1,200,22.965,8.37,FALSE,High,Master Protein,52.367,0,499.4495876,35,11,26,4447.2,2481.8,2081.5,1530.1,1089.7,802.7,850.4,522.4,551.3,540,366.3
Q13153,Serine/threonine-protein kinase PAK 1 OS=Homo sapiens OX=9606 GN=PAK1 PE=1 SV=2,55.76040647,27.52293578,13,19,7,9,1,545,60.609,5.76,FALSE,High,Master Protein,2.728,0,302,27.52293578,13,19,39.3,102.3,121.9,178,195.7,179.6,254,288,472.9,344.3,567.4
O43291,Kunitz-type protease inhibitor 2 OS=Homo sapiens OX=9606 GN=SPINT2 PE=1 SV=2,55.74046409,46.82539683,9,13,9,9,1,252,28.21,8.29,FALSE,High,Master Protein,9,0,326.1658322,46.82539683,9,13,203.1,473.7,738.5,919.7,1020.1,926.5,1076.7,573.8,308.5,168.9,155.8
O15504,Nucleoporin-like protein 2 OS=Homo sapiens OX=9606 GN=NUPL2 PE=1 SV=1,55.70344761,32.86052009,10,19,10,10,1,423,44.844,9.19,FALSE,High,Master Protein,6.943,0,210.0085643,32.86052009,10,19,1068.2,642.6,730.1,822.6,898,904.8,1063.5,950.1,1116.8,659.5,268.2
Q9NUP9,Protein lin-7 homolog C OS=Homo sapiens OX=9606 GN=LIN7C PE=1 SV=1,55.69786764,64.46700508,13,47,7,7,1,197,21.82,8.43,FALSE,High,Master Protein,20.544,5,455.3190517,64.46700508,13,47,392.4,1061.7,1618.9,2239,2295.4,1786,1925.3,937.8,655.4,516.5,509
Q9ULR0,Pre-mRNA-splicing factor ISY1 homolog OS=Homo sapiens OX=9606 GN=ISY1 PE=1 SV=3,55.67839976,47.36842105,15,25,15,15,1,285,32.972,5.17,FALSE,High,Master Protein,10.22,0,271.1000539,47.36842105,15,25,2189.8,749.3,756.3,683.2,667.3,760.8,1181.8,1629,2510.6,1595.4,432.6
Q9H6E4,Coiled-coil domain-containing protein 134 OS=Homo sapiens OX=9606 GN=CCDC134 PE=1 SV=1,55.66937055,37.55458515,9,16,9,9,1,229,26.544,8.85,FALSE,High,Master Protein,20.544,0,282.8376844,37.55458515,9,16,600.2,879.9,1479.8,2279.4,3077,2919.1,2847,1255.3,708,572.3,370
P78346,Ribonuclease P protein subunit p30 OS=Homo sapiens OX=9606 GN=RPP30 PE=1 SV=1,55.66265507,52.98507463,12,22,12,12,1,268,29.303,8.91,FALSE,High,Master Protein,6.627,0,379.9747059,52.98507463,12,22,331.4,295.1,321.7,348.1,384.9,477.9,640.6,950.3,1276.8,1685,719.2
Q96DT7,Zinc finger and BTB domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZBTB10 PE=1 SV=2,55.63412469,20.43628014,13,20,12,12,1,871,94.835,5.16,FALSE,High,Master Protein,1.434,0,330.0376923,20.43628014,13,20,772.1,526.3,438.1,381.6,336.5,340.2,397.7,427.9,611,783.6,515.6
Q92541,RNA polymerase-associated protein RTF1 homolog OS=Homo sapiens OX=9606 GN=RTF1 PE=1 SV=4,55.633316,20.28169014,15,21,14,14,1,710,80.265,8.15,FALSE,High,Master Protein,1.994,1,278.2539413,20.28169014,15,21,271.7,653.9,636,517.6,406.1,367.8,440.4,376.5,661.2,548.2,2815.2
Q9H0V9,VIP36-like protein OS=Homo sapiens OX=9606 GN=LMAN2L PE=1 SV=1,55.63089772,44.25287356,14,19,14,14,1,348,39.685,8.38,FALSE,High,Master Protein,4.926,0,294.3982353,44.25287356,14,19,382.8,619.4,843.4,1065.5,1445.7,1498.6,1995.3,1187.5,613.4,406,257.9
Q9Y6A1,Protein O-mannosyl-transferase 1 OS=Homo sapiens OX=9606 GN=POMT1 PE=1 SV=3,55.62546646,21.01740295,13,17,13,13,1,747,84.826,8.4,FALSE,High,Master Protein,1.801,0,246.2444312,21.01740295,13,17,415.1,474.3,710.8,929.6,1280.7,1149.8,1303.7,622.3,347.6,233.7,188.5
Q9UBF8,Phosphatidylinositol 4-kinase beta OS=Homo sapiens OX=9606 GN=PI4KB PE=1 SV=1,55.61210689,18.25980392,13,18,13,13,1,816,91.321,6.25,FALSE,High,Master Protein,1.565,0,242.0412884,18.25980392,13,18,454.2,444,479.5,545,523.2,549.9,692.5,763.3,1159.6,1121.6,1445.1
Q9Y371,Endophilin-B1 OS=Homo sapiens OX=9606 GN=SH3GLB1 PE=1 SV=1,55.59608,36.43835616,12,22,10,10,1,365,40.771,6.04,FALSE,High,Master Protein,5.449,0,277.15,36.43835616,12,22,229.4,362.5,413.4,435.1,465.8,468,608.7,600.6,1231.4,1124.1,876.2
Q9NZ53,Podocalyxin-like protein 2 OS=Homo sapiens OX=9606 GN=PODXL2 PE=1 SV=1,55.53683245,22.148760330000002,8,14,8,8,1,605,65.036,4.34,FALSE,High,Master Protein,3.281,0,303.0264392,22.148760330000002,8,14,75.4,153.4,201.9,276.9,335,341.9,389.6,257,177.3,119.5,73.4
Q96DR7,Rho guanine nucleotide exchange factor 26 OS=Homo sapiens OX=9606 GN=ARHGEF26 PE=1 SV=4,55.52949536,18.59931114,15,20,15,15,1,871,97.285,8.95,FALSE,High,Master Protein,1.219,0,342.4669231,18.59931114,15,20,419.8,616.4,637.3,634.4,570.7,469,501.2,325.4,315.7,245.7,203.9
Q9BV20,Methylthioribose-1-phosphate isomerase OS=Homo sapiens OX=9606 GN=MRI1 PE=1 SV=1,55.51806061,46.88346883,15,19,15,15,1,369,39.125,6.3,FALSE,High,Master Protein,5.579,0,328.1573899,46.88346883,15,19,205.7,317.8,341.6,354.1,326.8,310.6,366.8,335.4,564.9,487.6,2800.1
O95835,Serine/threonine-protein kinase LATS1 OS=Homo sapiens OX=9606 GN=LATS1 PE=1 SV=1,55.46236573,17.25663717,16,22,15,16,1,1130,126.79,8.7,FALSE,High,Master Protein,1.129,0,224.6771429,17.25663717,16,22,364.5,424.8,502.9,478.3,530.5,609.1,852.1,924.5,1008.8,728.6,218.8
Q96E11,Ribosome-recycling factor  mitochondrial OS=Homo sapiens OX=9606 GN=MRRF PE=1 SV=1,55.44950338,37.40458015,9,16,9,9,1,262,29.259,9.79,FALSE,High,Master Protein,7.66,0,374.6203201,37.40458015,9,16,214.2,1655.3,1463.7,786.2,315.4,207,203.8,180.5,191.8,161.8,361.4
Q6ULP2,Aftiphilin OS=Homo sapiens OX=9606 GN=AFTPH PE=1 SV=3,55.43617288,20.83333333,15,16,15,15,1,936,102.05,4.54,FALSE,High,Master Protein,1.356,0,358.3428571,20.83333333,15,16,216,407.3,420.6,424.4,413,458.6,581.7,661.8,744.6,490.1,248.6
P60510,Serine/threonine-protein phosphatase 4 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP4C PE=1 SV=1,55.42784541,43.32247557,10,16,8,8,1,307,35.057,5.06,FALSE,High,Master Protein,4.275,0,359.3277614,43.32247557,10,16,133.7,132.7,155.3,175.3,151.5,145.3,199.3,177,369.6,277.5,1422.3
Q86YV9,Hermansky-Pudlak syndrome 6 protein OS=Homo sapiens OX=9606 GN=HPS6 PE=1 SV=1,55.42408907,21.93548387,14,15,13,14,1,775,82.923,6.28,FALSE,High,Master Protein,1.322,0,348.5375733,21.93548387,14,15,268.7,372.4,369.2,343.9,323.1,336.9,430.1,452.6,583.2,653.3,312.2
Q9Y296,Trafficking protein particle complex subunit 4 OS=Homo sapiens OX=9606 GN=TRAPPC4 PE=1 SV=1,55.39796998,59.36073059,12,16,12,12,1,219,24.325,6.21,FALSE,High,Master Protein,7.733,0,248.132929,59.36073059,12,16,316.2,464.8,527.3,556,612.2,675,945.4,960,1193.2,965.8,739
Q6UX04,Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1,55.39145888,36.22881356,14,22,13,13,1,472,53.814,5.8,FALSE,High,Master Protein,4.248,0,306.418839,36.22881356,14,22,1066.5,881.3,816.6,700.2,581.7,640.1,906,1182.4,1627.5,1162.4,1811.4
Q6PJI9,GATOR complex protein WDR59 OS=Homo sapiens OX=9606 GN=WDR59 PE=1 SV=2,55.38021451,19.30184805,16,19,16,16,1,974,109.724,7.91,FALSE,High,Master Protein,1.123,0,348.5356966,19.30184805,16,19,242,414.7,456.7,484.3,496.4,532.4,824.5,904.5,1051.3,757.2,270.5
Q9BYB4,Guanine nucleotide-binding protein subunit beta-like protein 1 OS=Homo sapiens OX=9606 GN=GNB1L PE=1 SV=2,55.37581682,44.34250765,11,14,11,11,1,327,35.595,7.97,FALSE,High,Master Protein,3.833,0,313.4861538,44.34250765,11,14,316.9,317.9,342.9,363.8,362.8,384.2,513.7,557.9,705.2,590.7,433.5
Q13444,Disintegrin and metalloproteinase domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ADAM15 PE=1 SV=4,55.36740324,20.62572422,12,16,12,12,1,863,92.899,6.73,FALSE,High,Master Protein,1.543,0,261.17,20.62572422,12,16,261.7,414.2,571.9,775.3,870.9,850.6,881.8,560.6,366.3,269.1,256
Q8N4Q1,Mitochondrial intermembrane space import and assembly protein 40 OS=Homo sapiens OX=9606 GN=CHCHD4 PE=1 SV=1,55.36209171,55.63380282,8,25,8,8,1,142,15.986,4.31,FALSE,High,Master Protein,99,0,380.7505849,55.63380282,8,25,225.8,3548.5,3216.4,1670.5,559.8,278.5,235.5,201.2,273.6,212.1,494.8
