Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q9Y6M7,Sodium bicarbonate cotransporter 3 OS=Homo sapiens OX=9606 GN=SLC4A7 PE=1 SV=2,40.60004472,13.26194399,16,18,15,16,1,1214,135.957,6.71,FALSE,High,Master Protein,0.81,0,216.48797,13.26194399,16,18,167.2,609.6,837.1,932.8,629.7,797.6,454.3,278.6,273.5,175.4,159.8
A4D1U4,Protein LCHN OS=Homo sapiens OX=9606 GN=LCHN PE=1 SV=1,40.57506111,23.95604396,8,12,8,8,1,455,51.413,5.31,FALSE,High,Master Protein,1.894,0,210.77,23.95604396,8,12,98.3,293.4,293.4,355.9,306.2,589.3,362.6,212,199,139.8,158.3
P29558,RNA-binding motif  single-stranded-interacting protein 1 OS=Homo sapiens OX=9606 GN=RBMS1 PE=1 SV=3,40.57276571,32.51231527,11,22,5,5,1,406,44.477,8.79,FALSE,High,Master Protein,4.08,4,335.0960507,32.51231527,11,22,420.7,419,493.3,693.2,727.4,1864.8,1631.9,1317.2,1210.6,448.4,449.4
P59998,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=1 SV=3,40.56939713,47.02380952,8,27,8,8,1,168,19.654,8.43,FALSE,High,Master Protein,10.938,0,305.7296637,47.02380952,8,27,186.9,707.9,792.9,1060.1,1067.6,2710.7,2314.5,1613.5,1696.3,867.7,474.7
Q9BXW6,Oxysterol-binding protein-related protein 1 OS=Homo sapiens OX=9606 GN=OSBPL1A PE=1 SV=2,40.54717972,15.57894737,14,14,14,14,1,950,108.401,6.38,FALSE,High,Master Protein,0.696,0,189.3244444,15.57894737,14,14,117.5,463.7,743.8,1113.5,815.6,1146.3,660.1,515.7,569.3,356.8,664.2
P98196,Probable phospholipid-transporting ATPase IH OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=3,40.49672935,10.93474427,13,18,6,7,1,1134,129.672,6.6,FALSE,High,Master Protein,0.795,0,256.8495408,10.93474427,13,18,56,191.6,241.7,320.9,285.3,506.8,345.4,250.2,291.4,158.6,121.9
L0R819,ASNSD1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=ASDURF PE=1 SV=1,40.4754703,78.125,9,14,7,8,1,96,11.243,8.88,FALSE,High,Master Protein,70.969,0,217.5636364,78.125,9,14,181.8,264.5,294.2,399.8,466.5,1338.4,1379.7,951,941.5,335.1,271.4
Q3SXM5,Inactive hydroxysteroid dehydrogenase-like protein 1 OS=Homo sapiens OX=9606 GN=HSDL1 PE=1 SV=3,40.47414431,26.96969697,10,17,10,10,1,330,36.978,8.72,FALSE,High,Master Protein,3.642,0,224.6834117,26.96969697,10,17,135.3,1752.8,1297.4,849.7,333.8,426,301.1,202.2,233,152.7,202.2
Q6NYC8,Phostensin OS=Homo sapiens OX=9606 GN=PPP1R18 PE=1 SV=1,40.46786749,21.04404568,13,19,13,13,1,613,67.902,5.4,FALSE,High,Master Protein,1.955,0,230.7301252,21.04404568,13,19,200.2,289.6,379.7,619.6,661.8,1127.9,566.7,269.3,308.3,211.3,290.2
Q7Z4L5,Tetratricopeptide repeat protein 21B OS=Homo sapiens OX=9606 GN=TTC21B PE=1 SV=2,40.46655118,9.346504559,12,17,9,12,1,1316,150.84,6.96,FALSE,High,Master Protein,0.454,0,245.7295458,9.346504559,12,17,162.4,407.8,469.7,551.9,479.9,1076.7,847.9,628.9,683.4,354.6,379.1
Q9NYI0,PH and SEC7 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=PSD3 PE=1 SV=2,40.43171147,16.60305344,15,18,15,15,1,1048,115.962,5.99,FALSE,High,Master Protein,0.812,0,204.5,16.60305344,15,18,189.1,352.4,458.4,651.3,611.3,1001.6,539.3,282.8,317.3,176,263.8
Q96A54,Adiponectin receptor protein 1 OS=Homo sapiens OX=9606 GN=ADIPOR1 PE=1 SV=1,40.41235401,20.26666667,6,13,6,6,1,375,42.588,7.02,FALSE,High,Master Protein,3.87,0,264.17,20.26666667,6,13,101,367.9,603.7,847.4,645.3,976.7,504.9,249.9,278.8,137.9,129.4
Q9Y5W7,Sorting nexin-14 OS=Homo sapiens OX=9606 GN=SNX14 PE=1 SV=3,40.35896997,14.58773784,13,16,13,13,1,946,110.111,6.7,FALSE,High,Master Protein,0.919,0,215.757457,14.58773784,13,16,91.3,178.7,238.4,378.9,382.6,813.7,489.5,278.4,317.6,187.4,177.6
Q9H6U6,Breast carcinoma-amplified sequence 3 OS=Homo sapiens OX=9606 GN=BCAS3 PE=1 SV=3,40.35057042,12.5,8,10,8,8,1,928,101.172,6.7,FALSE,High,Master Protein,0.632,0,253.17,12.5,8,10,75.2,92.5,104,142.3,111.6,253.8,199.8,151,232.7,140.8,174.1
Q9BZG8,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 OS=Homo sapiens OX=9606 GN=DPH1 PE=1 SV=2,40.34740366,20.54176072,9,12,9,9,1,443,48.774,8.18,FALSE,High,Master Protein,1.555,0,226.72,20.54176072,9,12,167.4,289.2,315.4,362.2,366.5,810.6,803.2,622.9,719.7,443.5,714.7
Q96Q45,Transmembrane protein 237 OS=Homo sapiens OX=9606 GN=TMEM237 PE=1 SV=2,40.33993911,20.34313725,7,12,7,7,1,408,45.498,6.47,FALSE,High,Master Protein,3.437,0,222.35,20.34313725,7,12,62,168.5,203.4,275.7,210.2,327.2,184.8,107.2,102.2,59.3,88.7
Q9H9G7,Protein argonaute-3 OS=Homo sapiens OX=9606 GN=AGO3 PE=1 SV=2,40.30226703,16.04651163,12,16,3,3,1,860,97.298,9.11,FALSE,High,Master Protein,0.759,0,209.4733333,16.04651163,12,16,58.1,702.5,433.6,220.6,69.9,110,82.7,58.1,53.3,56.2,58.5
Q6P1N9,Putative deoxyribonuclease TATDN1 OS=Homo sapiens OX=9606 GN=TATDN1 PE=1 SV=2,40.2988326,34.34343434,9,11,9,9,1,297,33.58,6.96,FALSE,High,Master Protein,1.873,0,312.83,34.34343434,9,11,43.6,213.8,189.6,190.9,149.8,240.9,190.4,172.4,195.2,168.4,613.2
Q6NSJ5,Volume-regulated anion channel subunit LRRC8E OS=Homo sapiens OX=9606 GN=LRRC8E PE=1 SV=2,40.27919449,19.84924623,13,16,11,11,1,796,90.189,6.96,FALSE,High,Master Protein,1.015,0,223.3209091,19.84924623,13,16,62.5,266.7,341,426.6,345.2,574.6,357.4,209.7,184.8,91.5,115.7
P49406,39S ribosomal protein L19  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL19 PE=1 SV=2,40.246657570000004,38.01369863,11,19,11,11,1,292,33.514,9.5,FALSE,High,Master Protein,3.489,0,209.9777745,38.01369863,11,19,115.2,2809,1821.5,921.7,279.4,319.5,210.7,147.2,198.8,170.8,125.7
Q12824,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Homo sapiens OX=9606 GN=SMARCB1 PE=1 SV=2,40.24395071,24.41558442,6,8,6,6,1,385,44.113,6.23,FALSE,High,Master Protein,1.228,0,226.62,24.41558442,6,8,624.7,210.2,180.3,175.7,144.6,254.1,204.3,142.3,201.1,144,91.5
P50225,Sulfotransferase 1A1 OS=Homo sapiens OX=9606 GN=SULT1A1 PE=1 SV=3,40.23845328,39.66101695,11,19,2,11,1,295,34.143,6.62,FALSE,High,Master Protein,3.642,0,234.7528571,39.66101695,11,19,187.1,517.4,606.9,877.3,810.8,1320.5,956.9,749.3,758.2,527.4,5357.5
Q8NCH0,Carbohydrate sulfotransferase 14 OS=Homo sapiens OX=9606 GN=CHST14 PE=1 SV=2,40.19223557,34.57446809,12,17,12,12,1,376,42.969,9.48,FALSE,High,Master Protein,3.217,0,186.21,34.57446809,12,17,53.3,190.1,269.9,297.6,203.2,359.9,239.5,135.2,155.2,84.5,133.1
Q13614,Myotubularin-related protein 2 OS=Homo sapiens OX=9606 GN=MTMR2 PE=1 SV=4,40.19138182,17.57387247,10,12,9,9,1,643,73.335,7.4,FALSE,High,Master Protein,1.021,0,234.1084971,17.57387247,10,12,114.9,181,182.8,256.6,212.8,429.3,300.6,257.5,314.4,225.1,230.7
P02794,Ferritin heavy chain OS=Homo sapiens OX=9606 GN=FTH1 PE=1 SV=2,40.18860189,49.72677596,8,16,8,8,1,183,21.212,5.55,FALSE,High,Master Protein,7.254,0,291.1012909,49.72677596,8,16,109.4,604.7,1572.6,2487.7,1468.2,1129.8,478.4,212.8,323.6,219.9,414
Q9BPX6,Calcium uptake protein 1  mitochondrial OS=Homo sapiens OX=9606 GN=MICU1 PE=1 SV=1,40.18530033,27.31092437,15,19,15,15,1,476,54.316,8.41,FALSE,High,Master Protein,2.511,0,147.5473709,27.31092437,15,19,338.5,3498.6,2134.9,1262.4,524.9,844.4,595.7,481.8,553.4,376,538
Q96FJ0,AMSH-like protease OS=Homo sapiens OX=9606 GN=STAMBPL1 PE=1 SV=2,40.16753376,20.18348624,6,9,6,6,1,436,49.751,7.23,FALSE,High,Master Protein,1.462,0,221.4333333,20.18348624,6,9,48.8,132.5,208.8,243.4,193,418.7,303.8,255.3,190.3,107.1,150.7
Q96JB2,Conserved oligomeric Golgi complex subunit 3 OS=Homo sapiens OX=9606 GN=COG3 PE=1 SV=3,40.13848954,15.09661836,11,12,11,11,1,828,94.036,5.57,FALSE,High,Master Protein,0.701,0,255.0915543,15.09661836,11,12,17.1,75.2,108.8,128.1,108.7,207.9,142,122.2,174.6,301.2,357.9
Q9UMY1,Nucleolar protein 7 OS=Homo sapiens OX=9606 GN=NOL7 PE=1 SV=2,40.13017228,29.96108949,12,18,12,12,1,257,29.409,9.67,FALSE,High,Master Protein,27.48,0,251.6376736,29.96108949,12,18,805.6,468,450.6,536.6,522.5,1543.2,1477.7,1144.4,1386.3,631.4,379.3
O00311,Cell division cycle 7-related protein kinase OS=Homo sapiens OX=9606 GN=CDC7 PE=1 SV=1,40.11736921,23.34494774,13,14,13,13,1,574,63.848,8.73,FALSE,High,Master Protein,1.336,0,161.4685518,23.34494774,13,14,205.2,256.4,287.2,338.8,352.4,917.6,796.4,611.8,661.4,393.6,459.5
Q8WVC6,Dephospho-CoA kinase domain-containing protein OS=Homo sapiens OX=9606 GN=DCAKD PE=1 SV=1,40.10931836,35.06493506,8,12,8,8,1,231,26.533,9.58,FALSE,High,Master Protein,6.197,0,215.73,35.06493506,8,12,105,499.8,593.4,856.3,779.7,1421,671.1,304.5,246.7,339.7,191.1
Q9NPA0,ER membrane protein complex subunit 7 OS=Homo sapiens OX=9606 GN=EMC7 PE=1 SV=1,40.06589813,38.84297521,8,21,8,8,1,242,26.454,9.25,FALSE,High,Master Protein,7.377,0,401.81,38.84297521,8,21,350.8,852.2,1423.7,2295.4,2134,3856.6,1914.5,691.4,449,312.7,344.3
Q13362,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Homo sapiens OX=9606 GN=PPP2R5C PE=1 SV=3,40.03960289,19.46564885,10,19,5,5,1,524,61.022,6.87,FALSE,High,Master Protein,1.512,1,291.9858817,19.46564885,10,19,96.4,440.9,403.6,510.2,427.8,792,658.5,434.4,591.1,411.7,763.8
Q9C0B1,Alpha-ketoglutarate-dependent dioxygenase FTO OS=Homo sapiens OX=9606 GN=FTO PE=1 SV=3,40.02161084,29.9009901,13,16,13,13,1,505,58.245,5.22,FALSE,High,Master Protein,1.943,0,211.32,29.9009901,13,16,126.9,201.2,203.7,262,236.9,486.3,404.8,382.5,555.8,545.5,1436.4
P18827,Syndecan-1 OS=Homo sapiens OX=9606 GN=SDC1 PE=1 SV=3,39.99854836,19.35483871,5,9,5,5,1,310,32.442,4.63,FALSE,High,Master Protein,5.579,0,229.6611111,19.35483871,5,9,87.3,342.9,556.2,683.1,518.9,729.3,389.5,198.7,235.6,153,183.1
Q9Y6X4,Soluble lamin-associated protein of 75 kDa OS=Homo sapiens OX=9606 GN=FAM169A PE=1 SV=2,39.99244216,21.04477612,9,13,9,9,1,670,74.908,4.6,FALSE,High,Master Protein,1.326,0,203.1377778,21.04477612,9,13,57.1,123.1,107.3,110.6,98.9,172.4,157.5,150,184.9,102,615.8
Q9BVG9,Phosphatidylserine synthase 2 OS=Homo sapiens OX=9606 GN=PTDSS2 PE=1 SV=1,39.97773143,22.58726899,7,12,7,7,1,487,56.216,6.25,FALSE,High,Master Protein,1.994,0,260.4533333,22.58726899,7,12,144.9,246.4,328,475.1,443,835.8,446.9,225.8,178,116,118.8
O60664,Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3,39.94957861,26.49769585,9,12,9,9,1,434,47.046,5.44,FALSE,High,Master Protein,1.154,0,323.8354545,26.49769585,9,12,103.6,251.9,329.4,476.7,453.7,745.1,518.1,497.8,601.4,335.5,2671
O43683,Mitotic checkpoint serine/threonine-protein kinase BUB1 OS=Homo sapiens OX=9606 GN=BUB1 PE=1 SV=1,39.93982894,10.87557604,10,14,10,10,1,1085,122.297,6.47,FALSE,High,Master Protein,0.562,0,254.54,10.87557604,10,14,148.3,206.9,180.1,249.3,214.8,447.3,357.6,245.2,336,244.7,179.6
P25325,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3,39.93719399,43.43434343,11,19,10,10,1,297,33.158,6.6,FALSE,High,Master Protein,3.467,0,329.1815737,43.43434343,11,19,279.1,1157.5,830.9,560.7,300.7,461.6,329.6,292.1,393.5,235.3,1015.1
Q02040,A-kinase anchor protein 17A OS=Homo sapiens OX=9606 GN=AKAP17A PE=1 SV=2,39.9304979,23.74100719,18,20,17,17,1,695,80.686,9.73,FALSE,High,Master Protein,1.976,0,175.8782098,23.74100719,18,20,279.5,213.2,242.1,303.9,320.5,964.1,901.2,721.5,802.3,307.3,101.7
Q9Y3C1,Nucleolar protein 16 OS=Homo sapiens OX=9606 GN=NOP16 PE=1 SV=2,39.92090958,46.06741573,8,17,8,8,1,178,21.175,9.94,FALSE,High,Master Protein,11.328,0,219.4107743,46.06741573,8,17,624.7,300.7,281.7,335,334,887.6,890.6,664.7,1081.2,484.2,260.5
Q8WUY9,DEP domain-containing protein 1B OS=Homo sapiens OX=9606 GN=DEPDC1B PE=1 SV=2,39.90211935,28.54442344,15,16,13,13,1,529,61.731,8.85,FALSE,High,Master Protein,1.683,0,204.4744444,28.54442344,15,16,34.4,104.3,121,164.4,156.2,376.2,258.5,190.6,202.7,100.4,87.3
Q9NVT9,Armadillo repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=ARMC1 PE=1 SV=1,39.8883411,41.4893617,9,14,9,9,1,282,31.261,5.74,FALSE,High,Master Protein,4.412,0,237.8363978,41.4893617,9,14,247.1,1972.2,1530.3,944.3,335.4,443.6,268,205.7,258.7,256.7,388.7
Q96L91,E1A-binding protein p400 OS=Homo sapiens OX=9606 GN=EP400 PE=1 SV=4,39.87077299,5.286483064,11,15,10,11,1,3159,343.276,9.19,FALSE,High,Master Protein,0.242,0,176.3155556,5.286483064,11,15,466,194.7,146.9,218.1,140.5,224,165.6,110.2,141.5,71.7,99.3
Q14435,Polypeptide N-acetylgalactosaminyltransferase 3 OS=Homo sapiens OX=9606 GN=GALNT3 PE=1 SV=2,39.83508463,20.69510269,12,15,12,12,1,633,72.564,7.99,FALSE,High,Master Protein,1.656,0,198.8336364,20.69510269,12,15,156,678.7,927.8,807.8,378.2,525.1,343.2,213.9,241.8,126.9,177.2
Q9GZR1,Sentrin-specific protease 6 OS=Homo sapiens OX=9606 GN=SENP6 PE=1 SV=2,39.83231259,11.78057554,12,13,12,12,1,1112,126.068,6.73,FALSE,High,Master Protein,0.633,0,226.84,11.78057554,12,13,267.5,158.1,182.6,222.2,215.5,448.5,366.7,262,306.9,157,206
Q96RS6,NudC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NUDCD1 PE=1 SV=2,39.81140643,24.69982847,10,11,10,10,1,583,66.713,5.11,FALSE,High,Master Protein,0.896,0,236.37,24.69982847,10,11,139.9,245.2,242.9,281.1,258.6,552.5,491.8,443.6,603.6,512,1117.3
Q9NR56,Muscleblind-like protein 1 OS=Homo sapiens OX=9606 GN=MBNL1 PE=1 SV=2,39.78636901,39.69072165,14,26,7,7,1,388,41.79,8.9,FALSE,High,Master Protein,12.594,8,230.0550252,39.69072165,14,26,983.7,384.6,498.9,598.8,626.3,1641.5,1320.5,1258,1483.6,521.7,343.5
O75581,Low-density lipoprotein receptor-related protein 6 OS=Homo sapiens OX=9606 GN=LRP6 PE=1 SV=2,39.74799793,11.65530068,16,17,13,13,1,1613,180.314,5.31,FALSE,High,Master Protein,0.51,0,173.1463636,11.65530068,16,17,101.3,220.4,352,463.1,350.1,571.4,332.6,192.4,212,94,77
Q9UNN8,Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1,39.73199983,29.41176471,6,14,6,6,1,238,26.655,7.18,FALSE,High,Master Protein,6.017,0,245.2792308,29.41176471,6,14,81.8,159.6,290.4,433.3,402,702.7,260.9,205.3,192.1,91.5,126.2
O94761,ATP-dependent DNA helicase Q4 OS=Homo sapiens OX=9606 GN=RECQL4 PE=1 SV=2,39.68982657,12.25165563,11,17,10,10,1,1208,132.983,8.09,FALSE,High,Master Protein,0.943,0,180.555546,12.25165563,11,17,107.9,235.8,223.3,271.3,265.5,631.3,558.9,462,568.8,388.7,464.2
Q9HAW4,Claspin OS=Homo sapiens OX=9606 GN=CLSPN PE=1 SV=3,39.68169429,11.72516804,12,13,11,11,1,1339,151.002,4.82,FALSE,High,Master Protein,0.53,0,204.65,11.72516804,12,13,117.3,120.1,120.4,157.7,146.1,278.9,239.4,182.5,246.3,203.7,523.5
Q8N0Z3,Spindle and centriole-associated protein 1 OS=Homo sapiens OX=9606 GN=SPICE1 PE=1 SV=1,39.68105226,16.14035088,11,12,11,11,1,855,96.205,7.44,FALSE,High,Master Protein,0.66,0,275.38402,16.14035088,11,12,74.8,181.9,175.8,214.9,189.5,431.5,403.7,266.7,300.3,154.9,108.2
Q7Z2W9,39S ribosomal protein L21  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL21 PE=1 SV=2,39.6791079,42.92682927,7,10,7,7,1,205,22.8,9.89,FALSE,High,Master Protein,4.878,0,271.5055556,42.92682927,7,10,108.7,1228.9,804.4,492.3,190.8,303.7,203.9,162.6,182.2,160.9,133.8
Q9NWW5,Ceroid-lipofuscinosis neuronal protein 6 OS=Homo sapiens OX=9606 GN=CLN6 PE=1 SV=1,39.62853955,12.21864952,3,15,3,3,1,311,35.896,8.87,FALSE,High,Master Protein,12.895,0,436.8307692,12.21864952,3,15,130.2,158.8,230.1,383.2,365.9,612.8,341,153.5,153.2,86.6,70.5
Q9BYN8,28S ribosomal protein S26  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS26 PE=1 SV=1,39.62529082,47.31707317,12,19,12,12,1,205,24.197,10.39,FALSE,High,Master Protein,9,0,342.1158554,47.31707317,12,19,342.5,2509.6,1664.4,1004.3,407.2,557,363.3,264.4,302.6,245.6,201.7
Q8WY22,BRI3-binding protein OS=Homo sapiens OX=9606 GN=BRI3BP PE=1 SV=1,39.62344069,19.52191235,4,14,3,3,1,251,27.818,9.44,FALSE,High,Master Protein,7.254,0,269.9103405,19.52191235,4,14,85.4,281.8,387.1,619.3,572.3,1066.2,600.2,299.9,233.2,106,97.7
O43617,Trafficking protein particle complex subunit 3 OS=Homo sapiens OX=9606 GN=TRAPPC3 PE=1 SV=1,39.61596302,40,8,20,8,8,1,180,20.261,4.96,FALSE,High,Master Protein,26.826,0,349.021461,40,8,20,231.8,906,839.1,1013.6,971.5,1996.7,2013.7,1132.5,1424.8,940.1,1398.5
Q9NSB8,Homer protein homolog 2 OS=Homo sapiens OX=9606 GN=HOMER2 PE=1 SV=1,39.61239196,37.28813559,13,19,10,10,1,354,40.603,6.38,FALSE,High,Master Protein,3.062,0,176.24,37.28813559,13,19,127.7,265.3,304.6,452.8,427.4,751.5,516.9,322.9,327.7,204.5,195.1
Q9UBN6,Tumor necrosis factor receptor superfamily member 10D OS=Homo sapiens OX=9606 GN=TNFRSF10D PE=1 SV=1,39.61113919,34.45595855,11,12,11,11,1,386,41.797,6.54,FALSE,High,Master Protein,2.162,0,298.9072727,34.45595855,11,12,136.4,517.1,964.2,1231.5,957.3,1411.7,769.2,376,342.7,252.3,175
Q8NFP9,Neurobeachin OS=Homo sapiens OX=9606 GN=NBEA PE=1 SV=3,39.5887976,6.143923965,15,16,11,11,1,2946,327.614,6.18,FALSE,High,Master Protein,0.216,0,245.9760032,6.143923965,15,16,71.9,93.4,120,148.9,136.2,292.1,189,133.6,149.5,109,177.5
Q9UDY4,DnaJ homolog subfamily B member 4 OS=Homo sapiens OX=9606 GN=DNAJB4 PE=1 SV=1,39.57057671,28.18991098,9,14,6,6,1,337,37.783,8.5,FALSE,High,Master Protein,2.793,0,289.8654194,28.18991098,9,14,62.1,141.1,137.7,202.3,207.3,417.5,353.1,266.9,338.4,315.6,308
P78312,Protein FAM193A OS=Homo sapiens OX=9606 GN=FAM193A PE=1 SV=2,39.55740112,12.09486166,15,20,14,14,1,1265,139.901,6.48,FALSE,High,Master Protein,0.812,0,243.4977778,12.09486166,15,20,123.9,256.5,271.5,377.8,415.5,1148.5,1007.8,721.4,537.1,181.3,169
Q9NWY4,Histone PARylation factor 1 OS=Homo sapiens OX=9606 GN=HPF1 PE=1 SV=2,39.53379641,32.94797688,10,11,6,10,1,346,39.411,6.8,FALSE,High,Master Protein,2.34,0,250.4255365,32.94797688,10,11,372.3,334.9,340.5,402.5,357.4,801.3,689,502.5,473.7,238.5,201.9
Q9HC21,Mitochondrial thiamine pyrophosphate carrier OS=Homo sapiens OX=9606 GN=SLC25A19 PE=1 SV=1,39.52607094,35,12,16,12,12,1,320,35.488,9.55,FALSE,High,Master Protein,3.642,0,216.2880937,35,12,16,107.4,1650,1106.1,671.9,277,346.5,233.8,128.3,139,101.4,120.7
Q9H115,Beta-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPB PE=1 SV=2,39.51159781,31.20805369,10,12,4,4,1,298,33.535,5.47,FALSE,High,Master Protein,2.511,0,216.8667627,31.20805369,10,12,31.8,107.4,118.4,167.9,168.2,296.8,180.8,111.5,118.9,83.5,141.6
Q9HCM2,Plexin-A4 OS=Homo sapiens OX=9606 GN=PLXNA4 PE=1 SV=4,39.51007025,7.391763464,16,17,1,1,1,1894,212.318,6.86,FALSE,High,Master Protein,0.432,0,191.4735561,7.391763464,16,17,21.4,28.5,32.4,42.9,42.5,119.1,96.5,75.5,61.7,33.8,43.3
O60547,GDP-mannose 4 6 dehydratase OS=Homo sapiens OX=9606 GN=GMDS PE=1 SV=1,39.50049414,30.37634409,11,14,11,11,1,372,41.923,7.31,FALSE,High,Master Protein,1.512,0,175.8845455,30.37634409,11,14,97.8,258.2,250.2,281.7,221.9,391.7,233.3,229.5,290.8,370.6,1282.5
O00458,Interferon-related developmental regulator 1 OS=Homo sapiens OX=9606 GN=IFRD1 PE=1 SV=4,39.47383142,30.37694013,13,16,13,13,1,451,50.236,7.18,FALSE,High,Master Protein,2.675,0,270.7343249,30.37694013,13,16,110.7,225.3,277.7,367.9,332.5,691.3,509.7,399.4,1351.2,723.5,132.1
Q8WW59,SPRY domain-containing protein 4 OS=Homo sapiens OX=9606 GN=SPRYD4 PE=1 SV=2,39.47109456,45.41062802,9,12,9,9,1,207,23.114,6.93,FALSE,High,Master Protein,3.217,0,248.7390904,45.41062802,9,12,123.7,2264.4,1436.4,800.8,268.7,361.4,228.3,156.1,187.3,144.3,185.8
Q12800,Alpha-globin transcription factor CP2 OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=2,39.47028282,21.11553785,8,11,5,7,1,502,57.22,5.8,FALSE,High,Master Protein,1.371,0,301.9495589,21.11553785,8,11,381.5,665.8,480.8,515.8,364.4,534.9,333.1,201.4,270.8,140.9,136.9
Q9H9S5,Fukutin-related protein OS=Homo sapiens OX=9606 GN=FKRP PE=1 SV=1,39.42284592,22.42424242,10,13,10,10,1,495,54.533,7.4,FALSE,High,Master Protein,1.593,0,236.0872727,22.42424242,10,13,121.4,454.7,710.7,729,370.9,540.4,325,220.8,260.1,196.8,208.5
Q15047,Histone-lysine N-methyltransferase SETDB1 OS=Homo sapiens OX=9606 GN=SETDB1 PE=1 SV=1,39.41806909,8.752904725,10,11,10,10,1,1291,143.066,6.02,FALSE,High,Master Protein,0.408,0,227.9,8.752904725,10,11,463.6,319.4,273.8,303.6,248.4,471.6,362.7,281.2,377.5,279.4,555.9
Q7KYR7,Butyrophilin subfamily 2 member A1 OS=Homo sapiens OX=9606 GN=BTN2A1 PE=1 SV=3,39.41546949,26.5654649,12,17,6,12,1,527,59.594,6.48,FALSE,High,Master Protein,2.162,0,228.1915224,26.5654649,12,17,276.4,787.5,1181.7,1636.5,1291.9,1960.6,961.1,444.7,483.7,262.8,258.6
Q92696,Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens OX=9606 GN=RABGGTA PE=1 SV=2,39.4110041,18.16578483,10,12,10,10,1,567,65.03,5.67,FALSE,High,Master Protein,0.901,0,235.0109537,18.16578483,10,12,154.3,361.7,466.3,604.4,494.9,678.4,410.6,382.8,476.1,299.8,2889.8
Q96F45,Zinc finger protein 503 OS=Homo sapiens OX=9606 GN=ZNF503 PE=1 SV=1,39.41058779,13.00309598,5,8,4,4,1,646,62.516,8.7,FALSE,High,Master Protein,0.931,0,300.3633333,13.00309598,5,8,104.4,114,107.5,127.9,109.8,180.8,184.6,145.8,182.9,167.8,364.9
Q96MF7,E3 SUMO-protein ligase NSE2 OS=Homo sapiens OX=9606 GN=NSMCE2 PE=1 SV=2,39.39963149,40.48582996,9,12,9,9,1,247,27.915,7.74,FALSE,High,Master Protein,6.197,0,216.1917377,40.48582996,9,12,711.5,275.6,247.4,293.3,305.5,702.1,576.8,406.1,415.2,174.4,219.2
Q9NYQ6,Cadherin EGF LAG seven-pass G-type receptor 1 OS=Homo sapiens OX=9606 GN=CELSR1 PE=1 SV=1,39.39797282,5.773059058,16,16,16,16,1,3014,329.278,5.92,FALSE,High,Master Protein,0.268,0,177.5066667,5.773059058,16,16,127.2,277.9,384.7,528.7,447.9,790.8,460.2,243.1,250.8,135.2,244.6
Q9BQC3,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 OS=Homo sapiens OX=9606 GN=DPH2 PE=1 SV=1,39.39390468,22.08588957,8,9,8,8,1,489,52.05,5.53,FALSE,High,Master Protein,1.462,0,276.5444444,22.08588957,8,9,102.1,156.6,167.3,222.2,216.8,434.9,407.9,310.8,378.7,327.3,643.2
Q9UHQ4,B-cell receptor-associated protein 29 OS=Homo sapiens OX=9606 GN=BCAP29 PE=1 SV=2,39.35154814,26.97095436,10,20,10,10,1,241,28.302,9.54,FALSE,High,Master Protein,7.66,0,262.779518,26.97095436,10,20,317,707,1002.9,1682.1,1763.5,3408.4,1840.1,718.2,513.8,188,200.5
Q8N118,Cytochrome P450 4X1 OS=Homo sapiens OX=9606 GN=CYP4X1 PE=2 SV=1,39.32863631,20.23575639,11,17,11,11,1,509,58.837,8.48,FALSE,High,Master Protein,1.929,0,263.1433333,20.23575639,11,17,133.4,360,490.8,703,712,1364.8,779.5,388.6,336.2,210.2,115.4
