Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
P62745,Rho-related GTP-binding protein RhoB OS=Homo sapiens OX=9606 GN=RHOB PE=1 SV=1,50.42434751,48.46938776,7,15,5,5,1,196,22.109,5.24,FALSE,High,Master Protein,9,0,426.3730769,48.46938776,7,15,54.1,158.5,362.4,311.4,545.8,549.9,300.7,164.2,109.1,57.4,19.1
P17252,Protein kinase C alpha type OS=Homo sapiens OX=9606 GN=PRKCA PE=1 SV=4,50.41589416,23.80952381,13,17,9,9,1,672,76.7,7.05,FALSE,High,Master Protein,1.512,2,229.1538462,23.80952381,13,17,81.6,170.1,204.3,192.9,259.5,319.1,270.9,309.6,295.3,414.3,1368.8
O94880,PHD finger protein 14 OS=Homo sapiens OX=9606 GN=PHF14 PE=1 SV=2,50.38269081,18.80630631,15,17,15,15,1,888,99.991,5.33,FALSE,High,Master Protein,1.54,0,203.9790668,18.80630631,15,17,1982,592.9,506.3,356.8,286.3,362.9,315.5,287.4,370.2,325.9,231.1
Q86TV6,Tetratricopeptide repeat protein 7B OS=Homo sapiens OX=9606 GN=TTC7B PE=1 SV=3,50.34489893,13.87900356,11,19,11,11,1,843,94.12,6.89,FALSE,High,Master Protein,0.943,0,209.3266667,13.87900356,11,19,286.9,371.7,568.4,546.3,726.5,790.7,485.7,376.2,343.6,330.7,290.4
O00458,Interferon-related developmental regulator 1 OS=Homo sapiens OX=9606 GN=IFRD1 PE=1 SV=4,50.33093804,27.49445676,11,15,11,11,1,451,50.236,7.18,FALSE,High,Master Protein,2.675,0,314.7233333,27.49445676,11,15,161.7,144.9,147.3,153.4,172.2,245.9,228.5,292.5,762,650.3,97.2
Q9P287,BRCA2 and CDKN1A-interacting protein OS=Homo sapiens OX=9606 GN=BCCIP PE=1 SV=1,50.30756253,42.67515924,10,14,10,10,1,314,35.957,4.61,FALSE,High,Master Protein,2.981,0,231.91,42.67515924,10,14,175,223.2,223,255.5,257,444.9,401.1,530.7,549,384.2,3080.5
Q9H3Q1,Cdc42 effector protein 4 OS=Homo sapiens OX=9606 GN=CDC42EP4 PE=1 SV=1,50.29818887,43.53932584,9,13,9,9,1,356,37.957,5.19,FALSE,High,Master Protein,3.833,0,238.0418182,43.53932584,9,13,79,188.8,234.4,270.1,330.6,368.9,245.8,186.4,176.7,159.7,157.3
Q5SNT2,Transmembrane protein 201 OS=Homo sapiens OX=9606 GN=TMEM201 PE=1 SV=1,50.18992208,21.17117117,13,17,13,13,1,666,72.19,9.22,FALSE,High,Master Protein,2.282,0,209.47,21.17117117,13,17,929.1,311.6,337.4,261.3,308.2,360.9,220.2,139.4,131.6,65.1,57.3
Q13404,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2,50.17035742,68.70748299,9,27,5,5,1,147,16.484,7.93,FALSE,High,Master Protein,20.544,0,477.7666687,68.70748299,9,27,55.3,117.4,134.5,164.2,180.2,266.9,187.8,283.5,327.1,280,547.4
Q9NYL2,Mitogen-activated protein kinase kinase kinase 20 OS=Homo sapiens OX=9606 GN=MAP3K20 PE=1 SV=3,50.14935226,22.75,14,18,14,14,1,800,91.098,7.87,FALSE,High,Master Protein,1.085,0,238.955469,22.75,14,18,115.1,271.9,373.2,378.4,367,527.8,503.5,527.3,409.6,197.8,270
P0DJJ0,SLIT-ROBO Rho GTPase-activating protein 2C OS=Homo sapiens OX=9606 GN=SRGAP2C PE=1 SV=1,50.14910837,33.33333333,13,22,2,2,1,459,53.45,6.34,FALSE,High,Master Protein,2.981,0,202.3323077,33.33333333,13,22,14.1,17.9,21.7,20.2,35,45,36.6,38.3,25.6,20.1,6
Q01974,Tyrosine-protein kinase transmembrane receptor ROR2 OS=Homo sapiens OX=9606 GN=ROR2 PE=1 SV=2,50.14270018,18.87592789,15,18,14,14,1,943,104.69,6.55,FALSE,High,Master Protein,1.192,1,292.1933333,18.87592789,15,18,159.3,432.5,638.8,690,981.2,1029,627.6,385.4,353,324.9,159.9
Q9P0I2,ER membrane protein complex subunit 3 OS=Homo sapiens OX=9606 GN=EMC3 PE=1 SV=3,50.09635467,34.09961686,7,14,7,7,1,261,29.932,6.81,FALSE,High,Master Protein,5.31,0,460.5692308,34.09961686,7,14,289.2,477.1,671.2,861.8,1277.4,1301,750,318.5,205.8,179.3,106.2
Q96E17,Ras-related protein Rab-3C OS=Homo sapiens OX=9606 GN=RAB3C PE=2 SV=1,49.99751967,49.33920705,9,26,2,2,1,227,25.936,5.24,FALSE,High,Master Protein,6.499,0,442.0015789,49.33920705,9,26,15.9,25.1,22.8,39.2,27.1,31.3,23,17.2,21.3,15.7,11.2
Q8IV38,Ankyrin repeat and MYND domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ANKMY2 PE=1 SV=1,49.94685713,33.5600907,14,16,14,14,1,441,49.267,6.25,FALSE,High,Master Protein,3.125,0,212.6004873,33.5600907,14,16,116.6,280.5,392.3,378.9,456.4,585,397.3,340.1,357.4,396,1171.6
P78310,Coxsackievirus and adenovirus receptor OS=Homo sapiens OX=9606 GN=CXADR PE=1 SV=1,49.88341515,40.54794521,12,19,12,12,1,365,40.004,7.56,FALSE,High,Master Protein,2.981,0,289.0654545,40.54794521,12,19,113.3,477.9,616.4,601.1,601.4,638.8,371.5,214.5,162.2,111,94
Q99640,Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase OS=Homo sapiens OX=9606 GN=PKMYT1 PE=1 SV=1,49.86238727,24.4488978,10,20,10,10,1,499,54.487,6.93,FALSE,High,Master Protein,3.329,0,368.49,24.4488978,10,20,202.2,344.3,426.5,533.3,659.2,763,517.7,320.6,291.6,187.4,98.1
P52788,Spermine synthase OS=Homo sapiens OX=9606 GN=SMS PE=1 SV=2,49.80401428,41.80327869,12,20,12,12,1,366,41.242,5.02,FALSE,High,Master Protein,3.062,0,281.5,41.80327869,12,20,120.1,179.4,196.4,188.7,258.1,313.3,230.3,377.1,306.5,186.3,2950.2
P49366,Deoxyhypusine synthase OS=Homo sapiens OX=9606 GN=DHPS PE=1 SV=1,49.80391492,23.03523035,6,10,6,6,1,369,40.945,5.36,FALSE,High,Master Protein,1.721,0,324.6877942,23.03523035,6,10,89.2,169.2,199.5,234.9,245.7,294.8,243,264,252.3,289,1225.6
Q04759,Protein kinase C theta type OS=Homo sapiens OX=9606 GN=PRKCQ PE=1 SV=3,49.80198372,22.23796034,14,17,12,12,1,706,81.811,7.61,FALSE,High,Master Protein,1.19,0,238.7866667,22.23796034,14,17,97,293.1,340.1,409,429.6,469.6,349.4,271.9,242.5,194.5,164.9
Q9NZC9,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 OS=Homo sapiens OX=9606 GN=SMARCAL1 PE=1 SV=1,49.78156608,17.19077568,13,16,13,13,1,954,105.872,9.06,FALSE,High,Master Protein,0.837,0,244.8596626,17.19077568,13,16,253.6,198,227.8,232.5,238,409.9,409,457.4,549.1,353,122.4
O95801,Tetratricopeptide repeat protein 4 OS=Homo sapiens OX=9606 GN=TTC4 PE=1 SV=3,49.77717761,41.34366925,13,17,13,13,1,387,44.65,5.6,FALSE,High,Master Protein,3.489,0,320.7438371,41.34366925,13,17,160.2,234.7,242.1,268.6,339.2,532,417.5,478.9,438.7,1171.8,1646.9
Q9Y221,60S ribosome subunit biogenesis protein NIP7 homolog OS=Homo sapiens OX=9606 GN=NIP7 PE=1 SV=1,49.76361469,63.33333333,9,16,9,9,1,180,20.449,8.51,FALSE,High,Master Protein,11.328,0,242.7614286,63.33333333,9,16,2223.6,379.8,364.8,275.4,254.9,430,432.6,524.1,849.7,470.9,149.2
P60866,40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1,49.71615835,54.62184874,7,69,6,6,1,119,13.364,9.94,FALSE,High,Master Protein,315.228,0,786.0422449,54.62184874,7,69,501.8,759.4,993.5,1059.4,1470.8,2474.4,2697.6,2949.4,2572.2,2109.7,309.2
Q9ULG6,Cell cycle progression protein 1 OS=Homo sapiens OX=9606 GN=CCPG1 PE=1 SV=3,49.71251047,16.38044914,12,14,12,12,1,757,87.286,5.95,FALSE,High,Master Protein,1.116,0,278.4238462,16.38044914,12,14,144.6,330.5,437.6,609,981.9,1066.7,610.8,267.2,171.2,164.8,76.1
O15498,Synaptobrevin homolog YKT6 OS=Homo sapiens OX=9606 GN=YKT6 PE=1 SV=1,49.66354149,53.03030303,9,16,9,9,1,198,22.403,6.92,FALSE,High,Master Protein,9,0,232.8758531,53.03030303,9,16,167.8,340.8,418.7,459.1,544.5,688.9,508.7,312.2,296.8,281.8,1377.9
Q9NVJ2,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1,49.65543938,50.53763441,9,25,3,3,1,186,21.525,8.43,FALSE,High,Master Protein,20.544,0,386.5675886,50.53763441,9,25,47.2,213,220.9,338.6,743.2,645.7,379.9,224.8,301.6,345.2,66.1
Q8NDF8,Terminal nucleotidyltransferase 4A OS=Homo sapiens OX=9606 GN=TENT4B PE=1 SV=2,49.62714326,28.67132867,14,17,12,12,1,572,63.228,8.98,FALSE,High,Master Protein,1.865,2,157.779559,28.67132867,14,17,718.3,405.9,533.6,472.4,356.3,610.5,568.2,632.9,897.9,714,207.7
O43913,Origin recognition complex subunit 5 OS=Homo sapiens OX=9606 GN=ORC5 PE=1 SV=1,49.46952335,25.05747126,12,17,12,12,1,435,50.251,7.74,FALSE,High,Master Protein,2.562,0,244.5366613,25.05747126,12,17,1418.4,507.6,429.3,380.2,391.2,414,355.4,306,433,377.9,149.8
O00273,DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1,49.46772319,38.97280967,12,17,12,12,1,331,36.5,4.79,FALSE,High,Master Protein,6.079,0,227.0633333,38.97280967,12,17,99.8,118.9,139.6,129.5,157.4,312.3,259.9,346.8,331.2,409.7,1640.1
P42025,Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1,49.45356367,34.04255319,10,25,4,4,1,376,42.267,6.4,FALSE,High,Master Protein,3.962,0,252.0875961,34.04255319,10,25,39.1,58.2,62.5,77.3,81.6,116,125.1,104.5,91.3,175.7,40.7
P55327,Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=2,49.45122004,58.48214286,8,13,8,8,1,224,24.312,4.83,FALSE,High,Master Protein,9,0,267.6970546,58.48214286,8,13,109.3,282.1,309.5,303.3,336.8,511.6,354.5,410.1,472.5,296.3,2105.3
Q8TCU4,Alstrom syndrome protein 1 OS=Homo sapiens OX=9606 GN=ALMS1 PE=1 SV=4,49.44615748,6.717850288,24,24,24,24,1,4168,460.78,6.28,FALSE,High,Master Protein,0.263,0,233.947941,6.717850288,24,24,264.1,461.2,615.8,644.5,507.7,683.6,630.1,600,836.8,767.6,295.4
Q969Y2,tRNA modification GTPase GTPBP3  mitochondrial OS=Homo sapiens OX=9606 GN=GTPBP3 PE=1 SV=2,49.44096101,22.35772358,8,9,8,8,1,492,52.026,6.48,FALSE,High,Master Protein,1.031,0,358.8157143,22.35772358,8,9,76.9,448.9,782,600.5,152.3,132.1,86.3,78.3,90.1,101.7,73.4
P32780,General transcription factor IIH subunit 1 OS=Homo sapiens OX=9606 GN=GTF2H1 PE=1 SV=1,49.4307666,22.44525547,12,16,12,12,1,548,61.993,8.66,FALSE,High,Master Protein,2.162,0,215.9917824,22.44525547,12,16,402.5,198.3,222.8,220.3,259.8,388.6,408.5,431.6,540.3,350.7,83.5
Q9H9H4,Vacuolar protein sorting-associated protein 37B OS=Homo sapiens OX=9606 GN=VPS37B PE=1 SV=1,49.41740905,44.21052632,9,14,9,9,1,285,31.287,7.34,FALSE,High,Master Protein,4.623,0,307.3,44.21052632,9,14,215.4,310.4,359.5,442.7,538,609.5,474.2,406.4,279.4,207.2,125.1
Q8WVC6,Dephospho-CoA kinase domain-containing protein OS=Homo sapiens OX=9606 GN=DCAKD PE=1 SV=1,49.37867407,53.24675325,11,16,11,11,1,231,26.533,9.58,FALSE,High,Master Protein,12.895,0,249.3633333,53.24675325,11,16,264.5,339.5,609.6,530.3,639.5,808.2,429.3,221.2,165.6,180,101.1
Q9UPW5,Cytosolic carboxypeptidase 1 OS=Homo sapiens OX=9606 GN=AGTPBP1 PE=1 SV=3,49.34931811,15.00815661,16,20,15,15,1,1226,138.361,6.15,FALSE,High,Master Protein,0.685,0,214.2606969,15.00815661,16,20,269.2,260,271.4,258.8,285.6,477.9,449.9,540,644.5,476.7,220.2
P50542,Peroxisomal targeting signal 1 receptor OS=Homo sapiens OX=9606 GN=PEX5 PE=1 SV=3,49.34044085,24.10015649,12,15,12,12,1,639,70.821,4.54,FALSE,High,Master Protein,1.943,0,181.75,24.10015649,12,15,121,268.2,314,397.1,386.2,429.7,275.4,210.5,259.8,396.8,503.8
Q9NVF7,F-box only protein 28 OS=Homo sapiens OX=9606 GN=FBXO28 PE=1 SV=1,49.30687562,38.31521739,14,17,12,12,1,368,41.123,9.55,FALSE,High,Master Protein,2.631,0,273.6840478,38.31521739,14,17,353.9,177.1,202.4,197.2,212,368.2,347.1,391.8,470.7,310.8,116.2
Q13526,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1,49.26052061,58.89570552,9,19,7,9,1,163,18.232,8.82,FALSE,High,Master Protein,11.328,0,297.63,58.89570552,9,19,465,352.7,380.3,345.9,404.4,655.2,590.7,723,857.2,729.1,411
Q8IZ07,Ankyrin repeat domain-containing protein 13A OS=Homo sapiens OX=9606 GN=ANKRD13A PE=1 SV=3,49.23485945,25.08474576,9,14,8,9,1,590,67.577,5.02,FALSE,High,Master Protein,1.512,0,209.02,25.08474576,9,14,41.1,121.5,231.8,178.3,208.4,211.9,157.5,150.6,138,110.7,160.2
Q8WUQ7,Cactin OS=Homo sapiens OX=9606 GN=CACTIN PE=1 SV=3,49.23416301,17.41424802,9,13,9,9,1,758,88.648,9.14,FALSE,High,Master Protein,1.11,0,256.45,17.41424802,9,13,464.8,185.3,174.5,163,184.8,281.1,311.3,339.7,519.8,393.2,101.5
Q8WXA3,RUN and FYVE domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RUFY2 PE=1 SV=3,49.22089646,26.56765677,19,22,17,17,1,606,69.966,5.83,FALSE,High,Master Protein,1.61,2,222.8500594,26.56765677,19,22,170.9,278.7,343.2,402.6,833.8,1153.8,767.5,639.9,901.7,678.8,532.2
O94923,D-glucuronyl C5-epimerase OS=Homo sapiens OX=9606 GN=GLCE PE=1 SV=3,49.20917382,25.93192869,16,20,16,16,1,617,70.057,8.97,FALSE,High,Master Protein,1.907,0,237.7320022,25.93192869,16,20,245.4,620.8,1254.7,1157.2,548.3,535.5,380,326.8,421.4,664.2,162.3
Q8IVD9,NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3,49.20151008,50.13850416,15,23,15,15,1,361,40.797,5.25,FALSE,High,Master Protein,2.775,0,184.2615013,50.13850416,15,23,71.6,227.9,332,267.2,186.2,214.3,171.5,155.2,147.2,161.9,671.8
Q9NX46,ADP-ribose glycohydrolase ARH3 OS=Homo sapiens OX=9606 GN=ADPRHL2 PE=1 SV=1,49.18287021,41.32231405,12,16,12,12,1,363,38.922,5.07,FALSE,High,Master Protein,6.743,0,206.0966667,41.32231405,12,16,162.5,559.9,783.1,672.1,296.6,335.9,281.3,332.7,350.7,363.4,1225.3
Q08209,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP3CA PE=1 SV=1,49.17683848,23.80038388,12,19,6,6,1,521,58.65,5.86,FALSE,High,Master Protein,2.857,3,241.2561229,23.80038388,12,19,198.6,319.5,354.6,381.2,466.1,535.5,367,348,366.6,399.5,1172.3
P62993,Growth factor receptor-bound protein 2 OS=Homo sapiens OX=9606 GN=GRB2 PE=1 SV=1,49.14562501,49.30875576,10,18,9,10,1,217,25.19,6.32,FALSE,High,Master Protein,6.743,0,262.5590909,49.30875576,10,18,202.1,307.7,346.6,412.7,556.8,676.4,488.9,606.6,527.5,462.7,1453.5
Q6AI08,HEAT repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=HEATR6 PE=1 SV=1,49.09432065,16.08806097,13,29,12,12,1,1181,128.699,7.03,FALSE,High,Master Protein,0.814,0,186.6635935,16.08806097,13,29,122.2,174.9,192.6,211.8,255.7,379.1,340.8,415.6,502.6,474.4,581.6
Q9H900,Protein zwilch homolog OS=Homo sapiens OX=9606 GN=ZWILCH PE=1 SV=2,49.07486304,23.51945854,12,20,12,12,1,591,67.172,6.27,FALSE,High,Master Protein,2.054,0,177.4059458,23.51945854,12,20,385.7,327.7,365.1,362.2,430,657,553.4,693.1,863.3,2711.6,734.3
Q8NC96,Adaptin ear-binding coat-associated protein 1 OS=Homo sapiens OX=9606 GN=NECAP1 PE=1 SV=2,49.06732669,47.63636364,11,16,9,9,1,275,29.719,6.8,FALSE,High,Master Protein,10.788,0,228.1379912,47.63636364,11,16,90.8,228.9,348.4,350.1,350.6,426.4,389.6,389.4,435.6,348.4,199.5
Q96A26,Protein FAM162A OS=Homo sapiens OX=9606 GN=FAM162A PE=1 SV=2,49.02135097,30.51948052,5,16,5,5,1,154,17.331,9.77,FALSE,High,Master Protein,11.589,0,277.4027273,30.51948052,5,16,158.5,1620.9,2661.6,2287.7,331.3,204.2,116.6,98.7,110.9,89.5,113.3
P51587,Breast cancer type 2 susceptibility protein OS=Homo sapiens OX=9606 GN=BRCA2 PE=1 SV=3,49.00431844,6.670567583,20,20,17,18,1,3418,383.963,6.71,FALSE,High,Master Protein,0.233,0,91.71,6.670567583,20,20,387.9,183,164.6,166.3,164.1,240.9,221.4,213.9,243,353,173.5
Q8IWV7,E3 ubiquitin-protein ligase UBR1 OS=Homo sapiens OX=9606 GN=UBR1 PE=1 SV=1,48.99415428,11.94968553,18,19,18,18,1,1749,200.08,6.01,FALSE,High,Master Protein,0.556,0,206.8536364,11.94968553,18,19,168.4,236.9,315.2,331.2,372.1,434.3,305.8,299.2,333,774.8,724.7
O00743,Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP6C PE=1 SV=1,48.97408874,40,10,18,10,10,1,305,35.121,5.69,FALSE,High,Master Protein,4.78,0,253.8998447,40,10,18,191.3,248.6,246.4,293.6,262.4,381.4,294.5,357.6,414.9,662.6,1235.2
Q13685,Angio-associated migratory cell protein OS=Homo sapiens OX=9606 GN=AAMP PE=1 SV=2,48.97280831,32.71889401,10,13,10,10,1,434,46.721,4.42,FALSE,High,Master Protein,4.275,0,290.11,32.71889401,10,13,95.4,191.4,242.5,230.1,270.5,427.3,321.8,432,518.2,508.3,1511.5
Q9NX24,H/ACA ribonucleoprotein complex subunit 2 OS=Homo sapiens OX=9606 GN=NHP2 PE=1 SV=1,48.931183420000004,54.24836601,6,13,6,6,1,153,17.19,8.22,FALSE,High,Master Protein,67.129,0,256.1209091,54.24836601,6,13,866.7,234.2,226.7,197.2,167.7,282.4,274.9,306.3,422.1,415.1,124
Q96BD8,Spindle and kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=SKA1 PE=1 SV=1,48.92804881,60.39215686,14,17,13,14,1,255,29.465,7.12,FALSE,High,Master Protein,7.799,0,201.21,60.39215686,14,17,625.1,474.6,524.4,470.8,506.1,882.3,827.1,1002,1165.1,947.3,448.5
Q9HCD5,Nuclear receptor coactivator 5 OS=Homo sapiens OX=9606 GN=NCOA5 PE=1 SV=2,48.91784182,26.07944732,14,21,14,14,1,579,65.496,9.6,FALSE,High,Master Protein,4.055,0,161.343355,26.07944732,14,21,2428.2,582.6,515.3,321.7,268.7,387.3,342.7,433,479.9,247.8,114.6
Q9BYV8,Centrosomal protein of 41 kDa OS=Homo sapiens OX=9606 GN=CEP41 PE=1 SV=1,48.84750462,42.09115282,10,14,10,10,1,373,41.343,8.32,FALSE,High,Master Protein,3.642,0,215.97,42.09115282,10,14,169.4,253.6,283.1,271.8,220.9,335.5,314.6,298.4,303,203.2,177.6
Q9Y375,Complex I intermediate-associated protein 30  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAF1 PE=1 SV=2,48.79681802,39.75535168,13,21,13,13,1,327,37.74,7.64,FALSE,High,Master Protein,3.962,0,179.5314286,39.75535168,13,21,235.1,1059.5,1762.7,1461.8,371.5,337.3,265.8,278.4,320.2,246,126.4
O75695,Protein XRP2 OS=Homo sapiens OX=9606 GN=RP2 PE=1 SV=4,48.71841505,30.28571429,13,23,13,13,1,350,39.615,5.12,FALSE,High,Master Protein,6.079,0,313.6868421,30.28571429,13,23,226.6,1115,1632.2,1811.6,2525.8,2244.2,1278.6,625.4,468.6,281.7,188.1
Q8N5M1,ATP synthase mitochondrial F1 complex assembly factor 2 OS=Homo sapiens OX=9606 GN=ATPAF2 PE=1 SV=1,48.71726949,46.71280277,9,12,9,9,1,289,32.752,7.09,FALSE,High,Master Protein,5.31,0,243.21,46.71280277,9,12,126.3,490.3,784.8,697.9,218.4,207.8,167.1,137.4,181.7,123,94.9
P52569,Cationic amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC7A2 PE=1 SV=2,48.71239926,15.04559271,9,12,8,8,1,658,71.626,7.28,FALSE,High,Master Protein,1.31,0,292.7844444,15.04559271,9,12,63.4,296,448.8,473.1,504.8,537.7,341.6,235.9,214.8,126.1,102
P98196,Probable phospholipid-transporting ATPase IH OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=3,48.70965368,13.22751323,14,19,10,11,1,1134,129.672,6.6,FALSE,High,Master Protein,0.861,0,168.1889987,13.22751323,14,19,167.3,339.6,472.7,518.9,623.4,732.2,473.6,320,272.4,325.7,129.8
P52434,DNA-directed RNA polymerases I  II  and III subunit RPABC3 OS=Homo sapiens OX=9606 GN=POLR2H PE=1 SV=4,48.68324358,62.66666667,7,15,7,7,1,150,17.132,4.68,FALSE,High,Master Protein,24.119,0,227.6923077,62.66666667,7,15,557.9,195,171.2,166.9,159.8,250.9,256.4,283.2,278.1,452.3,394.5
Q9NZ56,Formin-2 OS=Homo sapiens OX=9606 GN=FMN2 PE=1 SV=4,48.68166278,11.09175377,17,23,15,15,1,1722,179.993,5.47,FALSE,High,Master Protein,0.81,0,178.4673484,11.09175377,17,23,165.3,431.6,570.5,644.7,703.5,659.6,428.4,267.2,245.8,203.9,134.8
Q9ULA0,Aspartyl aminopeptidase OS=Homo sapiens OX=9606 GN=DNPEP PE=1 SV=1,48.67949791,29.47368421,10,14,10,10,1,475,52.395,7.42,FALSE,High,Master Protein,2.162,0,278.429196,29.47368421,10,14,123.7,176.3,192.2,209.8,183.5,237.7,220.7,269.5,336.8,1331.7,221.2
P00519,Tyrosine-protein kinase ABL1 OS=Homo sapiens OX=9606 GN=ABL1 PE=1 SV=4,48.67595151,17.16814159,14,15,12,12,1,1130,122.796,8.66,FALSE,High,Master Protein,0.618,0,141.46,17.16814159,14,15,298.6,154.5,207,152,170.6,243.8,157.3,171.8,198.2,120,53.2
Q9H6E4,Coiled-coil domain-containing protein 134 OS=Homo sapiens OX=9606 GN=CCDC134 PE=1 SV=1,48.66725518,45.41484716,10,14,10,10,1,229,26.544,8.85,FALSE,High,Master Protein,13.678,0,238.9928793,45.41484716,10,14,169.5,348.5,528.1,645.3,902.5,882.9,507.3,258.1,190.4,148,101.4
Q9H5V9,UPF0428 protein CXorf56 OS=Homo sapiens OX=9606 GN=CXorf56 PE=1 SV=1,48.64081658,49.54954955,10,15,10,10,1,222,25.608,8.73,FALSE,High,Master Protein,10.788,0,233.0285714,49.54954955,10,15,491.1,237.6,305.3,264,337.8,602.4,552.3,634.6,768.6,469.2,213.1
Q5TA45,Integrator complex subunit 11 OS=Homo sapiens OX=9606 GN=INTS11 PE=1 SV=2,48.62582918,19.5,12,17,12,12,1,600,67.619,8.06,FALSE,High,Master Protein,1.543,0,219.0568522,19.5,12,17,1216.8,606.1,485.2,571.4,328,481.8,452.9,516.6,688.7,565.7,378.7
Q5T653,39S ribosomal protein L2  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL2 PE=1 SV=2,48.62518744,36.39344262,12,21,12,12,1,305,33.28,11.3,FALSE,High,Master Protein,6.848,0,218.1514286,36.39344262,12,21,162.4,808.4,1513.1,1066.1,259.4,256,171.2,175.1,221.3,214.9,97.2
Q2KHM9,Protein moonraker OS=Homo sapiens OX=9606 GN=KIAA0753 PE=1 SV=3,48.61075062,18.71768356,18,38,16,16,1,967,109.339,7.68,FALSE,High,Master Protein,0.988,0,121.0948152,18.71768356,18,38,122,317.5,435.3,339,354.2,627.9,529.1,456.5,511.1,280.2,75
Q8WW59,SPRY domain-containing protein 4 OS=Homo sapiens OX=9606 GN=SPRYD4 PE=1 SV=2,48.60063971,74.87922705,13,15,13,13,1,207,23.114,6.93,FALSE,High,Master Protein,6.499,0,296.6825033,74.87922705,13,15,194.6,997.7,1942,1324.8,270.1,204.2,164.9,151.1,201.5,130.8,106
Q68D85,Natural cytotoxicity triggering receptor 3 ligand 1 OS=Homo sapiens OX=9606 GN=NCR3LG1 PE=1 SV=1,48.58923027,30.39647577,13,16,13,13,1,454,50.795,5.59,FALSE,High,Master Protein,2.775,0,180.2366667,30.39647577,13,16,124.5,482.2,706.8,775.5,972.7,978.7,606.5,407.8,333.6,205.4,198.6
O14734,Acyl-coenzyme A thioesterase 8 OS=Homo sapiens OX=9606 GN=ACOT8 PE=1 SV=1,48.5723778,40.7523511,10,13,10,10,1,319,35.891,7.56,FALSE,High,Master Protein,3.281,0,261.4044444,40.7523511,10,13,218.5,397.8,569.6,731.5,999.7,902.1,424.7,173.7,143.3,143.6,72.9
Q9NS91,E3 ubiquitin-protein ligase RAD18 OS=Homo sapiens OX=9606 GN=RAD18 PE=1 SV=2,48.55633397,37.57575758,16,21,15,15,1,495,56.187,7.58,FALSE,High,Master Protein,2.384,0,164.5581119,37.57575758,16,21,765,240.7,196,156.5,153.2,205.5,204.5,224.3,258.6,273.4,208
Q9Y4D1,Disheveled-associated activator of morphogenesis 1 OS=Homo sapiens OX=9606 GN=DAAM1 PE=1 SV=2,48.54613128,17.16141002,19,19,19,19,1,1078,123.396,7.23,FALSE,High,Master Protein,0.836,0,146.6876188,17.16141002,19,19,521.1,515.9,698.4,811.6,756,682.5,399.7,243.6,212.9,166.7,121.5
Q96C92,Endosome-associated-trafficking regulator 1 OS=Homo sapiens OX=9606 GN=ENTR1 PE=1 SV=3,48.53204473,31.72413793,11,18,11,11,1,435,47.932,5.14,FALSE,High,Master Protein,2.511,0,223.1055556,31.72413793,11,18,187.4,1108.9,1303.6,598,440.1,637.3,481.4,336.4,248.6,307.2,189.1
Q8NBF2,NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1,48.50196131,21.90082645,13,15,13,13,1,726,79.393,5.55,FALSE,High,Master Protein,1.581,0,262.1233333,21.90082645,13,15,159.1,242.6,253.1,266.9,351.7,389.9,293,390,400.4,502.8,2044.1
