Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q8NA72,Centrosomal protein POC5 OS=Homo sapiens OX=9606 GN=POC5 PE=1 SV=2,40.52225278,21.56521739,12,15,12,12,1,575,63.312,7.42,FALSE,High,Master Protein,1.738,0,174.1,21.56521739,12,15,436.4,513.8,549.8,708.2,566.6,548.5,603.7,592.1,463.7,308.1,190.7
Q5W0Z9,Palmitoyltransferase ZDHHC20 OS=Homo sapiens OX=9606 GN=ZDHHC20 PE=1 SV=1,40.51712567,27.12328767,8,16,6,6,1,365,42.25,7.71,FALSE,High,Master Protein,1.994,0,233.6548558,27.12328767,8,16,160.8,317.3,341.2,455.1,498.9,479.5,459.2,303.5,159.2,100.8,85.8
Q6PIU2,Neutral cholesterol ester hydrolase 1 OS=Homo sapiens OX=9606 GN=NCEH1 PE=1 SV=3,40.50697388,23.03921569,8,10,8,8,1,408,45.779,7.23,FALSE,High,Master Protein,1.462,0,236.3611111,23.03921569,8,10,406.6,456.5,579,938.8,1214,1125.8,946.7,422,247.9,165.2,162.2
Q9Y3X0,Coiled-coil domain-containing protein 9 OS=Homo sapiens OX=9606 GN=CCDC9 PE=1 SV=1,40.50256269,25.04708098,14,17,14,14,1,531,59.667,5.4,FALSE,High,Master Protein,2.162,0,224.0844444,25.04708098,14,17,519.2,331.8,338.3,412.1,467.8,636.4,772.1,1097.3,2016.2,1483.3,304.7
Q14686,Nuclear receptor coactivator 6 OS=Homo sapiens OX=9606 GN=NCOA6 PE=1 SV=3,40.50043535,9.355307804,14,17,14,14,1,2063,219.008,9.36,FALSE,High,Master Protein,0.655,0,181.4045455,9.355307804,14,17,925.7,296.3,336.8,321.5,333.8,419.5,464.2,511.6,523.9,393.1,239.7
Q9UDX5,Mitochondrial fission process protein 1 OS=Homo sapiens OX=9606 GN=MTFP1 PE=1 SV=1,40.43478583,33.13253012,5,9,5,5,1,166,17.999,9.31,FALSE,High,Master Protein,5.31,0,287.68,33.13253012,5,9,102.2,901.8,912.2,536.4,219.7,169.7,160.8,150.1,167.3,141.7,91.5
P14174,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,40.42854971,42.60869565,5,65,5,5,1,115,12.468,7.88,FALSE,High,Master Protein,561.341,0,733.6703797,42.60869565,5,65,220.8,724.7,691.5,672.7,602.3,672.5,639.6,842.1,761,525.3,2995.9
Q9BW85,Splicing factor YJU2 OS=Homo sapiens OX=9606 GN=YJU2 PE=1 SV=1,40.41361315,37.77089783,11,17,10,10,1,323,37.063,5.92,FALSE,High,Master Protein,4.08,0,154.1453089,37.77089783,11,17,1052.1,398.7,390.3,412.1,463.4,671.5,735.6,1062.1,1446.3,946.3,1396.1
Q13433,Zinc transporter ZIP6 OS=Homo sapiens OX=9606 GN=SLC39A6 PE=1 SV=3,40.40996791,9.139072848,9,16,9,9,1,755,84.993,6.95,FALSE,High,Master Protein,1.807,0,109.73,9.139072848,9,16,149.9,609,725.4,1006.8,1168.4,1127.8,1032,574.8,284.7,157.3,108.2
Q9UIS9,Methyl-CpG-binding domain protein 1 OS=Homo sapiens OX=9606 GN=MBD1 PE=1 SV=2,40.37178427,23.47107438,10,12,10,10,1,605,66.564,9.04,FALSE,High,Master Protein,1.438,0,253.8581818,23.47107438,10,12,1103.3,347.9,291.3,244.1,185.7,175.1,143.7,129,110.3,109.3,85.7
Q9HD23,Magnesium transporter MRS2 homolog  mitochondrial OS=Homo sapiens OX=9606 GN=MRS2 PE=1 SV=1,40.36114421,20.09029345,10,14,10,10,1,443,50.285,6.87,FALSE,High,Master Protein,1.593,0,211.800089,20.09029345,10,14,132.2,1589,1541.9,920.4,345.2,206,181,148,141.3,144.8,153.7
Q8NHM5,Lysine-specific demethylase 2B OS=Homo sapiens OX=9606 GN=KDM2B PE=1 SV=1,40.33824939,12.9491018,18,20,18,18,1,1336,152.517,8.56,FALSE,High,Master Protein,0.688,0,112.34,12.9491018,18,20,1336.6,310.1,300.1,282.4,264.1,281.7,301.9,330.6,352.3,285.1,104.6
Q9Y5B8,Nucleoside diphosphate kinase 7 OS=Homo sapiens OX=9606 GN=NME7 PE=1 SV=1,40.32578919,28.72340426,10,12,10,10,1,376,42.464,6.47,FALSE,High,Master Protein,1.754,0,248.6432155,28.72340426,10,12,203,383.7,407.7,509.9,490.3,608.9,725.2,909.1,1111.3,1085.8,781.2
Q9NZJ6,Ubiquinone biosynthesis O-methyltransferase  mitochondrial OS=Homo sapiens OX=9606 GN=COQ3 PE=1 SV=3,40.30928288,23.57723577,8,13,8,8,1,369,41.028,7.42,FALSE,High,Master Protein,2.875,0,188.74,23.57723577,8,13,147.5,1768.4,1704.8,1033.9,328.4,192.8,146.8,175.7,169.9,162.6,141.4
Q8NBM8,Prenylcysteine oxidase-like OS=Homo sapiens OX=9606 GN=PCYOX1L PE=1 SV=2,40.30851954,12.75303644,8,20,8,8,1,494,54.612,7.31,FALSE,High,Master Protein,3.16,0,273.3086138,12.75303644,8,20,800.6,1325.5,1733.2,2616.9,3531.4,3436.7,2983.9,1501.9,773.6,510.6,602.5
Q12772,Sterol regulatory element-binding protein 2 OS=Homo sapiens OX=9606 GN=SREBF2 PE=1 SV=2,40.305558,10.95530237,13,15,9,9,1,1141,123.61,8.4,FALSE,High,Master Protein,0.796,0,235.43,10.95530237,13,15,203.2,320.4,408.3,635.3,835.5,863.8,734.1,386.3,208.1,155.5,149.8
Q96L14,Cep170-like protein OS=Homo sapiens OX=9606 GN=CEP170P1 PE=5 SV=2,40.28562519,38.22525597,8,10,1,1,1,293,32.628,5.69,FALSE,High,Master Protein,2.875,0,203.63,38.22525597,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P49137,MAP kinase-activated protein kinase 2 OS=Homo sapiens OX=9606 GN=MAPKAPK2 PE=1 SV=1,40.26665608,31.75,13,17,10,10,1,400,45.538,8.68,FALSE,High,Master Protein,3.365,2,125.4491265,31.75,13,17,323.4,196,193.7,229.1,281.4,373.2,441.5,561.8,628.7,532.5,650.9
Q9NPG3,Ubinuclein-1 OS=Homo sapiens OX=9606 GN=UBN1 PE=1 SV=2,40.24695117,13.40388007,14,14,14,14,1,1134,121.446,9.33,FALSE,High,Master Protein,0.682,0,152.14,13.40388007,14,14,1341.6,352.8,347.6,288.2,294,316.4,289.5,329.4,288.5,243.6,149.3
Q99622,Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1,40.22492628,74.6031746,6,13,6,6,1,126,13.17,5.14,FALSE,High,Master Protein,25.827,0,226.065,74.6031746,6,13,116.9,172.1,189.1,241.4,303,331.2,383.4,393.1,364.1,267.4,1116.1
P49458,Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2,40.22306068,70.93023256,7,29,7,7,1,86,10.105,7.97,FALSE,High,Master Protein,192.07,0,352.3025486,70.93023256,7,29,1095.1,788,840.9,1059.7,1136.1,1560.3,1797.5,2292.2,1858.3,1059.6,1142.9
Q9Y3D7,Mitochondrial import inner membrane translocase subunit TIM16 OS=Homo sapiens OX=9606 GN=PAM16 PE=1 SV=2,40.20998239,50.4,6,12,6,6,1,125,13.816,9.7,FALSE,High,Master Protein,6.943,0,356.2121287,50.4,6,12,227.2,4012.4,3869.3,2237.7,713.1,345.4,251.1,156.2,119.6,88,75.7
Q8TBZ3,WD repeat-containing protein 20 OS=Homo sapiens OX=9606 GN=WDR20 PE=1 SV=2,40.14623152,20.56239016,11,17,11,11,1,569,62.853,8,FALSE,High,Master Protein,1.738,0,205.8113078,20.56239016,11,17,306,827.8,937.2,1273.4,1536.9,1517.9,1413.9,885.4,621,525.9,226.3
Q70CQ2,Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=2,40.1389737,4.765933446,17,19,17,17,1,3546,403.973,5.82,FALSE,High,Master Protein,0.175,0,160.8949317,4.765933446,17,19,143,107,117.6,144.2,142.4,169.8,177,202.7,292.5,443.5,768.2
A2RTX5,Threonine--tRNA ligase 2  cytoplasmic OS=Homo sapiens OX=9606 GN=TARSL2 PE=1 SV=1,40.13469877,15.21197007,11,14,9,9,1,802,92.586,6.05,FALSE,High,Master Protein,0.848,0,182.8829271,15.21197007,11,14,105,192.3,152.4,202.3,186.8,165.4,190.3,199.4,318.7,876.9,687.3
Q63HQ0,AP-1 complex-associated regulatory protein OS=Homo sapiens OX=9606 GN=AP1AR PE=1 SV=1,40.11415343,36.75496689,8,16,7,7,1,302,34.259,4.87,FALSE,High,Master Protein,3.924,0,169.3713066,36.75496689,8,16,82.9,121.5,138.8,179.6,267,375.5,464.7,512,314,130,58.1
O95363,Phenylalanine--tRNA ligase  mitochondrial OS=Homo sapiens OX=9606 GN=FARS2 PE=1 SV=1,40.09042713,19.06873614,9,12,9,9,1,451,52.324,7.46,FALSE,High,Master Protein,1.649,0,202.6908718,19.06873614,9,12,117.5,1957.3,1852,996.4,317.6,152,112.8,125.3,139.3,220.3,156.6
Q96F46,Interleukin-17 receptor A OS=Homo sapiens OX=9606 GN=IL17RA PE=1 SV=2,40.05046223,10.96997691,8,12,8,8,1,866,96.061,5.21,FALSE,High,Master Protein,1.254,0,216.075,10.96997691,8,12,122.2,226,300.2,387.5,542.3,510.3,447.2,307,190,146,150.7
Q8TER5,Rho guanine nucleotide exchange factor 40 OS=Homo sapiens OX=9606 GN=ARHGEF40 PE=1 SV=3,40.02995201,9.809084924,13,14,13,13,1,1519,164.555,6.15,FALSE,High,Master Protein,0.419,0,204.7155972,9.809084924,13,14,172,217.5,270.8,336.7,386.5,420.3,480.4,495.3,418.8,369.2,185.9
Q8TAA5,GrpE protein homolog 2  mitochondrial OS=Homo sapiens OX=9606 GN=GRPEL2 PE=1 SV=1,40.01674245,51.11111111,10,15,10,10,1,225,25.415,7.72,FALSE,High,Master Protein,6.356,0,225.5463151,51.11111111,10,15,213.4,3190.2,3091.6,1658,520.8,273.4,234.4,257.2,272.2,215.2,171.3
O14545,TRAF-type zinc finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TRAFD1 PE=1 SV=1,39.99273696,20.96219931,12,12,12,12,1,582,64.8,5.29,FALSE,High,Master Protein,1.593,0,194.6711111,20.96219931,12,12,300.7,239.7,228,269.5,296.6,361,373.5,422.7,497.3,441.2,910.7
Q9H0V1,Transmembrane protein 168 OS=Homo sapiens OX=9606 GN=TMEM168 PE=2 SV=2,39.96240154,12.76901004,10,17,10,10,1,697,79.702,8.03,FALSE,High,Master Protein,1.581,0,229.3572407,12.76901004,10,17,227.9,1005.5,1351.4,1696.3,1537.6,1371.9,1219.1,886.7,657.3,353.3,151.7
Q9Y6G5,COMM domain-containing protein 10 OS=Homo sapiens OX=9606 GN=COMMD10 PE=1 SV=1,39.96111704,46.03960396,8,14,8,8,1,202,22.952,6.54,FALSE,High,Master Protein,7.377,0,292.9333333,46.03960396,8,14,140,177.4,198.8,366.4,687,1145.2,1366.1,995.8,527.1,533.9,286.7
Q5T5P2,Sickle tail protein homolog OS=Homo sapiens OX=9606 GN=KIAA1217 PE=1 SV=2,39.94123622,11.52856408,22,24,22,22,1,1943,213.983,7.06,FALSE,High,Master Protein,0.482,0,123.3133333,11.52856408,22,24,280.1,448.8,438.3,520,529.4,583,631.4,628.9,652.3,541,171
Q6F5E8,Capping protein  Arp2/3 and myosin-I linker protein 2 OS=Homo sapiens OX=9606 GN=CARMIL2 PE=1 SV=2,39.92475832,9.059233449,9,11,9,9,1,1435,154.593,6.76,FALSE,High,Master Protein,0.402,0,213.8388889,9.059233449,9,11,479.9,209.7,196.5,219.1,259.9,264.3,301.9,333.9,348.4,326.5,268.8
Q9HCJ3,Ribonucleoprotein PTB-binding 2 OS=Homo sapiens OX=9606 GN=RAVER2 PE=1 SV=2,39.91487904,19.82633864,11,11,10,11,1,691,74.292,7.47,FALSE,High,Master Protein,1.264,0,208.4757143,19.82633864,11,11,301.1,269.6,268.5,346.5,386.7,480.8,579.1,762,645.3,407.7,301.9
Q9H334,Forkhead box protein P1 OS=Homo sapiens OX=9606 GN=FOXP1 PE=1 SV=1,39.89623401,13.44165436,6,9,6,6,1,677,75.27,6.67,FALSE,High,Master Protein,0.812,0,193.0014286,13.44165436,6,9,489.1,155.1,148.3,137,147.8,135.4,154.9,131.1,117.2,100.3,77.6
O60229,Kalirin OS=Homo sapiens OX=9606 GN=KALRN PE=1 SV=2,39.88788989,5.527638191,15,22,6,7,1,2985,339.96,6.07,FALSE,High,Master Protein,0.236,0,194.62,5.527638191,15,22,117.8,289.6,300,375.2,405.7,411.1,399.2,269.6,247.7,198.3,106.4
Q6P1K2,Polyamine-modulated factor 1 OS=Homo sapiens OX=9606 GN=PMF1 PE=1 SV=2,39.8802459,49.75609756,8,13,8,8,1,205,23.325,5.49,FALSE,High,Master Protein,3.642,0,260.4700398,49.75609756,8,13,790.2,304.9,294.1,278.3,250.7,293.3,304.5,356.6,376.9,338.6,628
P36897,TGF-beta receptor type-1 OS=Homo sapiens OX=9606 GN=TGFBR1 PE=1 SV=1,39.80404112,22.86282306,10,16,9,9,1,503,55.923,7.55,FALSE,High,Master Protein,1.929,1,177.3009091,22.86282306,10,16,161.1,352.6,441.1,623.3,754.3,744.4,622.8,361.4,222.4,160.6,195
Q16539,Mitogen-activated protein kinase 14 OS=Homo sapiens OX=9606 GN=MAPK14 PE=1 SV=3,39.79425059,35.55555556,11,15,9,9,1,360,41.267,5.78,FALSE,High,Master Protein,3.642,0,249.2442703,35.55555556,11,15,128.5,320,337,460.2,509.5,528.2,457.9,367.6,732.9,593.6,3480.4
Q9H330,Transmembrane protein 245 OS=Homo sapiens OX=9606 GN=TMEM245 PE=1 SV=3,39.78124625,11.26279863,9,16,9,9,1,879,97.295,8.91,FALSE,High,Master Protein,1.477,0,243.2881445,11.26279863,9,16,307.1,573.6,694.6,1126.8,1538.2,1393.7,1282,510.8,204.8,140.9,122.6
Q8N9N2,Activating signal cointegrator 1 complex subunit 1 OS=Homo sapiens OX=9606 GN=ASCC1 PE=1 SV=1,39.77196274,22,10,16,9,9,1,400,45.481,5.54,FALSE,High,Master Protein,3.329,1,148.9909652,22,10,16,267.2,665.9,713.3,797.9,827.1,918.7,1061.1,1255.9,1957.3,2745.8,520.8
Q96B45,BLOC-1-related complex subunit 7 OS=Homo sapiens OX=9606 GN=BORCS7 PE=3 SV=2,39.75166719,66.03773585,5,10,4,4,1,106,11.688,6.79,FALSE,High,Master Protein,12.335,0,176.0114286,66.03773585,5,10,130.1,131.4,173.5,288,409.5,431.8,356.2,239.1,201.3,140.9,117.6
Q5VUD6,Divergent protein kinase domain 1B OS=Homo sapiens OX=9606 GN=DIPK1B PE=1 SV=3,39.74978447,18.56148492,8,13,7,7,1,431,48.551,8.68,FALSE,High,Master Protein,2.728,0,218.72,18.56148492,8,13,193.9,670.3,984.3,1358.9,1030.8,707.3,526.7,309.7,261.2,145.5,115.9
Q96PU4,E3 ubiquitin-protein ligase UHRF2 OS=Homo sapiens OX=9606 GN=UHRF2 PE=1 SV=1,39.71180287,15.58603491,10,14,9,9,1,802,89.928,8.21,FALSE,High,Master Protein,0.8,0,142.0971429,15.58603491,10,14,973.5,278.8,262,246,238.2,280,287.9,310.9,393.2,389,180.5
P98160,Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4,39.70513263,4.122067866,15,15,15,15,1,4391,468.532,6.51,FALSE,High,Master Protein,0.177,0,147.9,4.122067866,15,15,105.4,303.1,311.8,381,392.7,355.7,299.8,223,206.1,152,157.9
P09497,Clathrin light chain B OS=Homo sapiens OX=9606 GN=CLTB PE=1 SV=1,39.69486865,27.51091703,8,15,8,8,1,229,25.175,4.64,FALSE,High,Master Protein,18.953,0,170.0179665,27.51091703,8,15,142.7,767.6,909.1,1091.9,1067,1243,1641.1,2378.3,1527.3,591,1256.3
O75608,Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1,39.6376712,45.2173913,8,13,8,8,1,230,24.653,6.77,FALSE,High,Master Protein,4.878,0,243.0763461,45.2173913,8,13,318,2242.1,2197.2,1472.3,811.4,727.9,624.9,523.9,589,458.4,2203.3
P40189,Interleukin-6 receptor subunit beta OS=Homo sapiens OX=9606 GN=IL6ST PE=1 SV=2,39.61766746,16.66666667,13,20,13,13,1,918,103.471,5.95,FALSE,High,Master Protein,0.919,0,144.0926852,16.66666667,13,20,143.6,270.1,307.8,484.1,599.9,559.3,550.9,343.9,219.5,167.4,160.4
Q96RN5,Mediator of RNA polymerase II transcription subunit 15 OS=Homo sapiens OX=9606 GN=MED15 PE=1 SV=2,39.61702514,16.37055838,9,12,9,9,1,788,86.699,9.42,FALSE,High,Master Protein,1.873,0,176.6,16.37055838,9,12,1324.9,381,398.7,440.3,435.1,574.1,749.1,925.6,848,574,170.6
P49810,Presenilin-2 OS=Homo sapiens OX=9606 GN=PSEN2 PE=1 SV=1,39.61670645,13.61607143,4,11,3,3,1,448,50.107,4.59,FALSE,High,Master Protein,2.162,0,178.23,13.61607143,4,11,43.6,118.8,180.1,287.4,395.2,363.5,266.1,149.3,100.6,50.4,75.2
Q14CB8,Rho GTPase-activating protein 19 OS=Homo sapiens OX=9606 GN=ARHGAP19 PE=1 SV=1,39.61038387,32.79352227,12,15,12,12,1,494,55.721,9.36,FALSE,High,Master Protein,1.548,0,261.78,32.79352227,12,15,217.1,217.2,244.3,300.1,361.7,519.8,660.2,790.4,678.8,479.9,157.8
P17181,Interferon alpha/beta receptor 1 OS=Homo sapiens OX=9606 GN=IFNAR1 PE=1 SV=3,39.59970154,17.0556553,7,9,7,7,1,557,63.485,5.81,FALSE,High,Master Protein,0.778,0,255.9266667,17.0556553,7,9,119.5,161.6,225.2,298.7,397.2,384.6,387.3,240.3,120.9,86.8,74
A1X283,SH3 and PX domain-containing protein 2B OS=Homo sapiens OX=9606 GN=SH3PXD2B PE=1 SV=3,39.57159173,16.46542261,14,16,12,12,1,911,101.516,8.69,FALSE,High,Master Protein,0.833,1,167.58,16.46542261,14,16,1033.3,353.7,344.8,361.7,387.5,475.1,541.2,610.2,618.4,418.1,139.9
Q96BZ9,TBC1 domain family member 20 OS=Homo sapiens OX=9606 GN=TBC1D20 PE=1 SV=1,39.56590601,26.79900744,10,14,10,10,1,403,45.826,6.86,FALSE,High,Master Protein,2.325,0,213.1,26.79900744,10,14,120.3,187.9,210.1,317.7,408.4,411.9,340.3,189.9,125.6,91.9,105.5
O15121,Sphingolipid delta(4)-desaturase DES1 OS=Homo sapiens OX=9606 GN=DEGS1 PE=1 SV=1,39.54924809,18.57585139,5,10,5,5,1,323,37.841,7.46,FALSE,High,Master Protein,3.642,0,215.985,18.57585139,5,10,153.3,167.2,183.8,246.3,353.5,347.2,326.2,153.4,118.6,72.8,53.9
O43639,Cytoplasmic protein NCK2 OS=Homo sapiens OX=9606 GN=NCK2 PE=1 SV=2,39.54395657,30.52631579,10,11,8,8,1,380,42.889,6.95,FALSE,High,Master Protein,1.873,0,183.8744444,30.52631579,10,11,86.9,135.2,158.9,168.3,163.9,215.3,211.2,192.9,180.1,179.4,193.1
Q9NP80,Calcium-independent phospholipase A2-gamma OS=Homo sapiens OX=9606 GN=PNPLA8 PE=1 SV=1,39.5340723,15.72890026,13,16,12,12,1,782,88.421,9.23,FALSE,High,Master Protein,1.154,1,149.9641424,15.72890026,13,16,240.8,1060.1,1080.2,932.3,826.8,694.8,613.5,333.1,260.3,234.7,209.4
Q5TKA1,Protein lin-9 homolog OS=Homo sapiens OX=9606 GN=LIN9 PE=1 SV=1,39.53223643,27.49077491,13,15,13,13,1,542,61.907,9.04,FALSE,High,Master Protein,2.039,0,215.0785542,27.49077491,13,15,1027.8,378.6,342.7,338.2,288.5,303.9,318.6,316.4,324.5,300.9,303.5
Q14644,Ras GTPase-activating protein 3 OS=Homo sapiens OX=9606 GN=RASA3 PE=1 SV=3,39.52431669,22.54196643,16,18,15,15,1,834,95.638,7.15,FALSE,High,Master Protein,1.064,0,158.2327322,22.54196643,16,18,173.4,412,456.5,544,724.2,807.5,748,534.3,422.2,317.3,158.9
Q07890,Son of sevenless homolog 2 OS=Homo sapiens OX=9606 GN=SOS2 PE=1 SV=2,39.51164799,9.834834835,14,17,6,6,1,1332,152.882,6.84,FALSE,High,Master Protein,0.416,0,209.0075323,9.834834835,14,17,83.5,114.7,119.8,111,96.7,100.7,116.8,109.5,124.5,120.7,73.9
Q9NX61,Transmembrane protein 161A OS=Homo sapiens OX=9606 GN=TMEM161A PE=1 SV=1,39.49679804,26.0960334,9,9,9,9,1,479,53.567,8.44,FALSE,High,Master Protein,1.291,0,161.1266667,26.0960334,9,9,372.9,499.4,558,853.8,1066.9,1038,888.8,433.5,247.4,189.3,379.9
Q9UNN8,Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1,39.48501818,31.93277311,7,22,7,7,1,238,26.655,7.18,FALSE,High,Master Protein,6.017,0,313.0564706,31.93277311,7,22,237.2,739,807.8,1158.3,1203.4,1252.2,1138.9,723.1,378.8,253.3,381.6
P56211,cAMP-regulated phosphoprotein 19 OS=Homo sapiens OX=9606 GN=ARPP19 PE=1 SV=2,39.48058041,70.53571429,8,22,7,7,1,112,12.315,9.09,FALSE,High,Master Protein,50.795,0,274.6664706,70.53571429,8,22,1207.8,453.6,461.4,499,541.1,595.7,629.6,772.8,890.1,691.8,1719.9
Q9BXR0,Queuine tRNA-ribosyltransferase catalytic subunit 1 OS=Homo sapiens OX=9606 GN=QTRT1 PE=1 SV=3,39.47965681,21.58808933,8,10,8,8,1,403,44.019,7.23,FALSE,High,Master Protein,1.994,0,255.21,21.58808933,8,10,198.5,850,831.9,562.5,321.6,260.9,231.9,221.6,334.9,280.1,1576
P32856,Syntaxin-2 OS=Homo sapiens OX=9606 GN=STX2 PE=1 SV=3,39.44585453,25.69444444,9,12,9,9,1,288,33.32,6.28,FALSE,High,Master Protein,4.08,0,164.2845218,25.69444444,9,12,355.6,755.4,887.4,1074.1,1072.8,941.6,877.4,493,237,118.2,82.5
P53680,AP-2 complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=2,39.37186067,48.5915493,8,17,8,8,1,142,17.007,6.18,FALSE,High,Master Protein,70.969,0,226.7876923,48.5915493,8,17,207.9,1352.5,1536.7,1880.8,1691,1290.7,1153.3,805.7,598.2,532.4,563.7
P52564,Dual specificity mitogen-activated protein kinase kinase 6 OS=Homo sapiens OX=9606 GN=MAP2K6 PE=1 SV=1,39.36108155,29.04191617,9,15,5,5,1,334,37.468,7.39,FALSE,High,Master Protein,3.062,0,128.4009091,29.04191617,9,15,237.2,112.4,129.6,150.8,164.4,175.5,186.3,218.3,256.3,215,432.9
Q8IZJ1,Netrin receptor UNC5B OS=Homo sapiens OX=9606 GN=UNC5B PE=1 SV=2,39.31380776,11.95767196,9,10,8,8,1,945,103.572,6.02,FALSE,High,Master Protein,0.616,1,237.2643162,11.95767196,9,10,118.8,469.5,576.7,836.5,1002.1,991.2,913.7,514.5,249,145.1,129.4
Q9UNA1,Rho GTPase-activating protein 26 OS=Homo sapiens OX=9606 GN=ARHGAP26 PE=1 SV=1,39.30708811,14.98771499,12,13,12,12,1,814,92.177,6.64,FALSE,High,Master Protein,0.842,0,155.15,14.98771499,12,13,1068.8,772.5,742.2,724.5,645.9,644.3,633.1,536.1,519.3,341.4,172.6
P12821,Angiotensin-converting enzyme OS=Homo sapiens OX=9606 GN=ACE PE=1 SV=1,39.27623155,8.499234303,12,15,12,12,1,1306,149.62,6.39,FALSE,High,Master Protein,0.674,0,216.8489777,8.499234303,12,15,302.6,390,448.5,657.7,836.4,846.8,817.9,504.5,324,258.8,218.2
Q14678,KN motif and ankyrin repeat domain-containing protein 1 OS=Homo sapiens OX=9606 GN=KANK1 PE=1 SV=3,39.25731372,9.985207101,14,15,12,13,1,1352,147.197,5.3,FALSE,High,Master Protein,0.546,0,198.7916531,9.985207101,14,15,161.5,350.2,325.7,436.1,404.8,407.8,447.8,519.8,593.9,565.3,227.7
Q7Z5G4,Golgin subfamily A member 7 OS=Homo sapiens OX=9606 GN=GOLGA7 PE=1 SV=2,39.2515264,44.52554745,6,9,5,6,1,137,15.814,7.05,FALSE,High,Master Protein,5.579,0,187.2970826,44.52554745,6,9,103.8,788.6,917.2,1210.4,1322.3,1202,1103.9,613.1,298.7,168.7,124.4
Q86WV6,Stimulator of interferon genes protein OS=Homo sapiens OX=9606 GN=TMEM173 PE=1 SV=1,39.245079079999996,31.13456464,8,10,8,8,1,379,42.166,7.05,FALSE,High,Master Protein,2.36,0,204.40313,31.13456464,8,10,168.4,317.4,366.4,556.5,725.9,730.5,620.5,298.9,162.1,189.7,120
Q9HAU4,E3 ubiquitin-protein ligase SMURF2 OS=Homo sapiens OX=9606 GN=SMURF2 PE=1 SV=1,39.2427899,21.39037433,14,16,10,10,1,748,86.142,7.96,FALSE,High,Master Protein,1.047,3,203.0981818,21.39037433,14,16,249.1,591.4,504,605.8,592.6,631,672.1,732.2,678.7,519.1,112.3
Q5VU43,Myomegalin OS=Homo sapiens OX=9606 GN=PDE4DIP PE=1 SV=3,39.24152914,6.606990622,18,20,13,13,1,2346,264.941,5.47,FALSE,High,Master Protein,0.311,0,143.8062064,6.606990622,18,20,162.2,180.6,170.8,210.5,234.2,307.2,370.8,453.1,583.9,491.5,796.6
Q9ULJ6,Zinc finger MIZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZMIZ1 PE=1 SV=3,39.20848934,12.1836926,14,17,8,8,1,1067,115.409,7.46,FALSE,High,Master Protein,2.162,4,211.4074087,12.1836926,14,17,371.5,317.7,360.5,435.2,488.5,613.4,777.5,943.3,1281.9,1184.7,334.3
Q92989,Polyribonucleotide 5'-hydroxyl-kinase Clp1 OS=Homo sapiens OX=9606 GN=CLP1 PE=1 SV=1,39.20539098,23.52941176,10,15,9,9,1,425,47.615,6.62,FALSE,High,Master Protein,3.467,0,276.6062713,23.52941176,10,15,1419.6,544.2,611.1,578.3,614.8,748,930,1103.8,1427.1,1320.5,1068.3
Q9BRP4,Proteasomal ATPase-associated factor 1 OS=Homo sapiens OX=9606 GN=PAAF1 PE=1 SV=2,39.19062109,20.40816327,8,10,8,8,1,392,42.163,6.32,FALSE,High,Master Protein,1.424,0,238.31,20.40816327,8,10,181.8,162.4,171.2,220,240.2,264.7,253,261.6,457.8,748.7,1651.6
Q71RG4,Transmembrane and ubiquitin-like domain-containing protein 2 OS=Homo sapiens OX=9606 GN=TMUB2 PE=1 SV=2,39.1847339,22.42990654,6,10,5,5,1,321,33.767,5.03,FALSE,High,Master Protein,5.579,0,222.18,22.42990654,6,10,90.4,166.1,252.6,379.2,576.6,587.9,511.6,206.2,53.6,33.6,35.5
Q9BZ23,Pantothenate kinase 2  mitochondrial OS=Homo sapiens OX=9606 GN=PANK2 PE=1 SV=3,39.1741411,22.45614035,11,12,9,9,1,570,62.641,9.28,FALSE,High,Master Protein,1.254,2,245.06,22.45614035,11,12,269.3,308.2,304.3,319,300.8,331.3,365.6,417,522.6,542,825.9
