Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
O75911,Short-chain dehydrogenase/reductase 3 OS=Homo sapiens OX=9606 GN=DHRS3 PE=1 SV=2,51.3899509,42.38410596,11,17,11,11,1,302,33.527,8.84,FALSE,High,Master Protein,7.66,0,217.8669231,42.38410596,11,17,114,150.9,219.4,305.6,428.4,470.8,387.3,188.7,143.5,114.8,95.3
Q8IVT5,Kinase suppressor of Ras 1 OS=Homo sapiens OX=9606 GN=KSR1 PE=1 SV=3,51.35012873,18.85157096,14,17,12,12,1,923,102.096,8.66,FALSE,High,Master Protein,0.814,1,226.7957143,18.85157096,14,17,150.8,147.7,180,186,194,314.7,392.2,436.9,488.2,303.3,77.5
Q9P260,RAB11-binding protein RELCH OS=Homo sapiens OX=9606 GN=RELCH PE=1 SV=2,51.34413246,14.63815789,15,22,15,15,1,1216,134.545,5.45,FALSE,High,Master Protein,0.856,0,251.4,14.63815789,15,22,108.1,194,214.3,266.5,241.3,315.3,336.5,392,393.6,997.3,819.5
Q6NSI4,RPA-related protein RADX OS=Homo sapiens OX=9606 GN=RADX PE=1 SV=2,51.32884077,22.22222222,16,18,16,16,1,855,97.493,8.41,FALSE,High,Master Protein,1.096,0,266.3163636,22.22222222,16,18,505.6,236.8,279,280.2,291,403.1,475.2,527,712.9,543.5,135.8
Q9HCD5,Nuclear receptor coactivator 5 OS=Homo sapiens OX=9606 GN=NCOA5 PE=1 SV=2,51.3287635,31.26079447,14,19,14,14,1,579,65.496,9.6,FALSE,High,Master Protein,3.262,0,287.5743773,31.26079447,14,19,2417.1,597.3,418.6,380.4,231.2,313.5,391.1,515.3,560.4,227.4,67.9
Q8TEQ8,GPI ethanolamine phosphate transferase 3 OS=Homo sapiens OX=9606 GN=PIGO PE=1 SV=3,51.3039081,12.67217631,13,16,13,13,1,1089,118.623,8.12,FALSE,High,Master Protein,1.121,0,236.2512786,12.67217631,13,16,174.9,162.8,208.1,348,413.2,451,370.9,215.9,178.8,168.6,78.3
Q9BV44,THUMP domain-containing protein 3 OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1,51.30109068,24.45759369,11,18,11,11,1,507,56.967,6.37,FALSE,High,Master Protein,2.535,0,300.4966667,24.45759369,11,18,142.9,253.1,291.1,354.2,352.4,381,403.7,440.5,402.9,883.1,1847.6
Q9BWS9,Chitinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHID1 PE=1 SV=1,51.29882755,26.97201018,11,22,11,11,1,393,44.912,8.63,FALSE,High,Master Protein,4.484,0,344.451954,26.97201018,11,22,375.5,494.6,717.8,1056.4,1372.8,1291.2,995.7,502.6,339.4,236.7,199.5
Q13188,Serine/threonine-protein kinase 3 OS=Homo sapiens OX=9606 GN=STK3 PE=1 SV=2,51.26678004,26.6802444,13,21,8,8,1,491,56.265,5.24,FALSE,High,Master Protein,2.981,0,295.9293634,26.6802444,13,21,206.5,234.1,276.9,317.6,371.8,473.6,503.6,476.4,562.8,376.1,418.7
Q86X55,Histone-arginine methyltransferase CARM1 OS=Homo sapiens OX=9606 GN=CARM1 PE=1 SV=3,51.25719993,23.02631579,12,18,12,12,1,608,65.811,6.73,FALSE,High,Master Protein,2.728,0,264.764966,23.02631579,12,18,222.6,277.4,286.9,367.9,330.2,383.1,532,558.8,471.9,1921.7,1631.1
Q9UNN5,FAS-associated factor 1 OS=Homo sapiens OX=9606 GN=FAF1 PE=1 SV=2,51.23177344,24.30769231,16,21,16,16,1,650,73.908,4.88,FALSE,High,Master Protein,2.924,0,232.8461538,24.30769231,16,21,193.5,324.6,391.2,451.3,529.1,689.6,739.4,702.9,622.3,810,2037.4
Q00059,Transcription factor A  mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1,51.20686961,44.30894309,14,40,14,14,1,246,29.078,9.72,FALSE,High,Master Protein,13.125,0,320.497037,44.30894309,14,40,630.8,3246.9,4080.2,2598.7,515.5,373.1,364.1,307.2,384.4,452.7,167.8
Q5T0W9,Protein FAM83B OS=Homo sapiens OX=9606 GN=FAM83B PE=1 SV=1,51.19384099,18.69436202,16,19,16,16,1,1011,114.729,8.97,FALSE,High,Master Protein,1.003,0,159.0927273,18.69436202,16,19,197.5,427.6,558.3,581.7,473.5,529.6,595.9,651.3,1116,872.4,124.3
P40123,Adenylyl cyclase-associated protein 2 OS=Homo sapiens OX=9606 GN=CAP2 PE=1 SV=1,51.1888148,31.23689727,17,26,15,15,1,477,52.791,6.37,FALSE,High,Master Protein,3.758,0,249.2808,31.23689727,17,26,143.9,237.6,279.2,408.6,494.3,436.9,375.4,464.6,447.5,2608,1317.9
Q15910,Histone-lysine N-methyltransferase EZH2 OS=Homo sapiens OX=9606 GN=EZH2 PE=1 SV=2,51.17771716,26.54155496,14,17,11,14,1,746,85.309,7.02,FALSE,High,Master Protein,1.404,0,174.585766,26.54155496,14,17,2184.7,626.7,539.8,405.6,275.5,326.1,352.5,363.9,442.5,426.3,143.5
Q9UH03,Neuronal-specific septin-3 OS=Homo sapiens OX=9606 GN=SEPT3 PE=1 SV=3,51.16467356,34.91620112,12,18,12,12,1,358,40.678,7.2,FALSE,High,Master Protein,6.079,0,327.3273685,34.91620112,12,18,290.1,432.7,618.8,811.2,778.7,1065.4,1157.4,879.9,453.5,358.1,125.1
O60942,mRNA-capping enzyme OS=Homo sapiens OX=9606 GN=RNGTT PE=1 SV=1,51.16372137,28.14070352,15,21,15,15,1,597,68.513,8.13,FALSE,High,Master Protein,1.728,0,238.9646154,28.14070352,15,21,615.9,421.4,460.4,559.9,529,727.8,847.9,1020.8,1240,794.6,235.2
Q92696,Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens OX=9606 GN=RABGGTA PE=1 SV=2,51.14426922,25.92592593,13,18,13,13,1,567,65.03,5.67,FALSE,High,Master Protein,1.485,0,311.1533333,25.92592593,13,18,155.8,238.5,279.9,377.8,345,390.6,407.3,497.1,470.5,457.1,1968.6
Q9HA77,Probable cysteine--tRNA ligase  mitochondrial OS=Homo sapiens OX=9606 GN=CARS2 PE=1 SV=1,51.12593257,29.43262411,17,23,17,17,1,564,62.185,8.34,FALSE,High,Master Protein,4.179,0,320.9751179,29.43262411,17,23,309.1,1856.5,2414.8,1908.3,350.7,256.8,211.8,213.4,269.3,271.4,163.4
Q9UPN7,Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PPP6R1 PE=1 SV=5,51.12511444,24.40408627,14,17,14,14,1,881,96.664,4.55,FALSE,High,Master Protein,1.424,0,245.3414286,24.40408627,14,17,106.9,190.1,242.5,243.5,201.8,233.1,243.1,265.5,292.4,723.5,649.5
Q8NBT2,Kinetochore protein Spc24 OS=Homo sapiens OX=9606 GN=SPC24 PE=1 SV=2,51.11695421,58.37563452,9,19,8,8,1,197,22.464,4.7,FALSE,High,Master Protein,7.483,0,326.4144444,58.37563452,9,19,170.9,147,156.7,194.2,167.3,251.1,327.3,334.3,375.2,303.7,288
Q96C57,Protein CUSTOS OS=Homo sapiens OX=9606 GN=CUSTOS PE=1 SV=2,51.10284323,51.14503817,9,15,9,9,1,262,28.153,9.42,FALSE,High,Master Protein,7.483,0,288.0044444,51.14503817,9,15,289.1,315.5,310,259.7,178.4,276,348.2,399.1,430.1,248.9,107.6
Q96IZ7,Serine/Arginine-related protein 53 OS=Homo sapiens OX=9606 GN=RSRC1 PE=1 SV=1,51.05728608,34.43113772,11,17,11,11,1,334,38.654,11.08,FALSE,High,Master Protein,6.743,0,262.79,34.43113772,11,17,755.5,361,370.7,310.3,265.9,424.2,525.3,597.1,841.7,583.3,81.2
Q9BWH6,RNA polymerase II-associated protein 1 OS=Homo sapiens OX=9606 GN=RPAP1 PE=1 SV=3,51.05251004,14.93180187,16,20,16,16,1,1393,152.659,6.38,FALSE,High,Master Protein,0.645,0,275.9584615,14.93180187,16,20,187.4,171.7,217,254.5,263.2,318.5,334.9,320.3,327.9,975.4,380.6
P98172,Ephrin-B1 OS=Homo sapiens OX=9606 GN=EFNB1 PE=1 SV=1,51.0485889,40.46242775,10,17,9,9,1,346,37.982,8.94,FALSE,High,Master Protein,4.337,0,241.65,40.46242775,10,17,175.1,316.8,477.4,673.9,700.5,624.9,477.8,300.2,244.7,196.4,147
Q8WW12,PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2,51.04653914,71.34831461,10,20,10,10,1,178,18.913,7.49,FALSE,High,Master Protein,20.544,0,306.2594508,71.34831461,10,20,622,370.9,359.5,323.2,321.4,601.6,840.8,883.5,1073.6,630.6,700.1
O43913,Origin recognition complex subunit 5 OS=Homo sapiens OX=9606 GN=ORC5 PE=1 SV=1,50.97124838,25.28735632,12,18,12,12,1,435,50.251,7.74,FALSE,High,Master Protein,2.857,0,302.2148007,25.28735632,12,18,2264.6,710.6,616.2,550.3,401,445.1,463.5,421.2,565.9,436.1,131.6
Q9NSY1,BMP-2-inducible protein kinase OS=Homo sapiens OX=9606 GN=BMP2K PE=1 SV=2,50.94880363,12.74763135,12,16,11,11,1,1161,129.091,6.51,FALSE,High,Master Protein,0.978,0,189.5260159,12.74763135,12,16,121.9,188.1,304.9,347.4,290.5,344.3,398.4,423.7,493.9,288,104.7
Q9BVG4,Protein PBDC1 OS=Homo sapiens OX=9606 GN=PBDC1 PE=1 SV=1,50.93327558,48.92703863,10,17,10,10,1,233,26.041,4.79,FALSE,High,Master Protein,9,0,215.2569231,48.92703863,10,17,196.6,327,362.2,456.5,491.8,975.8,1332.3,1399.1,873.3,428.7,486.8
Q96EV2,RNA-binding protein 33 OS=Homo sapiens OX=9606 GN=RBM33 PE=1 SV=3,50.89092806,15.04273504,12,18,12,12,1,1170,129.906,6.93,FALSE,High,Master Protein,0.986,0,299.9276923,15.04273504,12,18,280.4,126.8,154.4,166.4,173.9,319.4,432.3,513.8,683.6,371.5,64.6
P60866,40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1,50.88196269,52.10084034,7,67,6,6,1,119,13.364,9.94,FALSE,High,Master Protein,463.159,0,637.0529268,52.10084034,7,67,485.7,700.3,969.9,1086.9,1314.5,2175.6,2634.8,2906.9,2672.5,2407.7,223.6
Q9NX05,Constitutive coactivator of PPAR-gamma-like protein 2 OS=Homo sapiens OX=9606 GN=FAM120C PE=1 SV=3,50.88103174,14.59854015,14,20,13,13,1,1096,120.511,9.03,FALSE,High,Master Protein,1.123,0,293.0869231,14.59854015,14,20,128.7,185.4,248.6,333.4,370.3,563.3,706.7,853.1,896.9,450.2,96.7
Q8WVY7,Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2,50.86612183,42.7672956,13,24,13,13,1,318,36.781,6.46,FALSE,High,Master Protein,7.913,0,208.6225,42.7672956,13,24,253.6,234.1,230.2,248.6,229.2,343.8,392.9,577.1,791.1,1618.8,706.8
Q9Y676,28S ribosomal protein S18b  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS18B PE=1 SV=1,50.84002886,36.82170543,7,15,7,7,1,258,29.377,9.38,FALSE,High,Master Protein,5.31,0,330.8733333,36.82170543,7,15,253.8,890.7,1071,880.5,186.7,172.9,167.7,154.4,183.4,184.2,98.2
Q14699,Raftlin OS=Homo sapiens OX=9606 GN=RFTN1 PE=1 SV=4,50.8177387,30.62283737,14,21,14,14,1,578,63.106,5.67,FALSE,High,Master Protein,2.808,0,225.0542857,30.62283737,14,21,180.9,383.3,659.4,914.3,1000.1,780.3,573.7,280.7,231.5,172.4,79.3
Q9UPW5,Cytosolic carboxypeptidase 1 OS=Homo sapiens OX=9606 GN=AGTPBP1 PE=1 SV=3,50.7805597,16.72104405,19,20,19,19,1,1226,138.361,6.15,FALSE,High,Master Protein,0.848,0,176.4079165,16.72104405,19,20,300.7,230.4,290.5,307.2,304.6,458.5,480.1,592.9,683.8,560.6,181.2
P10606,Cytochrome c oxidase subunit 5B  mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2,50.76872024,51.1627907,8,29,8,8,1,129,13.687,8.81,FALSE,High,Master Protein,62.096,0,285.31,51.1627907,8,29,229.6,1152,1553,1139.9,302.5,232.5,183.1,158.3,180.4,214,115.8
P29323,Ephrin type-B receptor 2 OS=Homo sapiens OX=9606 GN=EPHB2 PE=1 SV=5,50.76037673,14.12322275,13,16,8,8,1,1055,117.417,6.55,FALSE,High,Master Protein,0.931,1,241.3681555,14.12322275,13,16,76.7,197.1,300.7,502.8,468,446,303.1,170.2,138.4,127.1,187.2
Q9H0E3,Histone deacetylase complex subunit SAP130 OS=Homo sapiens OX=9606 GN=SAP130 PE=1 SV=1,50.75820206,14.98091603,12,19,12,12,1,1048,110.255,9.83,FALSE,High,Master Protein,2.728,0,187.72,14.98091603,12,19,815,225.9,217.7,185.9,141.5,148.7,156.2,145,176.9,134.5,81.1
Q8N1F8,Serine/threonine-protein kinase 11-interacting protein OS=Homo sapiens OX=9606 GN=STK11IP PE=1 SV=4,50.72720646,16.72794118,17,18,17,17,1,1088,120.184,5.36,FALSE,High,Master Protein,1.019,0,171.52,16.72794118,17,18,106.9,233.6,378.2,730.3,766.6,462.5,308.9,193.1,166.2,211.1,142.8
P24723,Protein kinase C eta type OS=Homo sapiens OX=9606 GN=PRKCH PE=1 SV=4,50.7203726,24.45095168,15,21,11,11,1,683,77.778,7.77,FALSE,High,Master Protein,1.966,0,207.9271429,24.45095168,15,21,137.6,325.3,472.7,608.1,652.4,673.6,532.4,369,358.6,230.1,93.5
Q9H6R7,WD repeat and coiled-coil-containing protein OS=Homo sapiens OX=9606 GN=WDCP PE=1 SV=1,50.61316871,23.30097087,14,17,14,14,1,721,79.086,6.7,FALSE,High,Master Protein,1.637,0,249.0270322,23.30097087,14,17,152.1,295.8,272.8,286.8,260.2,269.4,319.8,364.4,555.8,2193.7,215.2
Q9NVJ2,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1,50.6082821,60.75268817,9,23,3,3,1,186,21.525,8.43,FALSE,High,Master Protein,13.678,0,399.7980866,60.75268817,9,23,43.2,127.3,191.4,322.6,375.3,308.4,251.6,145.7,166.2,112.2,29.3
P10244,Myb-related protein B OS=Homo sapiens OX=9606 GN=MYBL2 PE=1 SV=1,50.59760151,35.14285714,16,19,16,16,1,700,78.715,6.87,FALSE,High,Master Protein,1.565,0,188.96,35.14285714,16,19,647,236.7,221.3,197.2,147.3,161.8,148.9,138.5,139.4,125.3,82.3
Q9NRY5,Protein FAM114A2 OS=Homo sapiens OX=9606 GN=FAM114A2 PE=1 SV=4,50.5963527,26.53465347,13,16,13,13,1,505,55.434,4.88,FALSE,High,Master Protein,1.848,0,224.3976739,26.53465347,13,16,234.4,348.2,405.4,481.6,562.1,762.5,728.2,542.7,433.6,270.4,1676
P51608,Methyl-CpG-binding protein 2 OS=Homo sapiens OX=9606 GN=MECP2 PE=1 SV=1,50.59397744,30.04115226,11,15,11,11,1,486,52.409,9.95,FALSE,High,Master Protein,2.3,0,288.2488472,30.04115226,11,15,2594,695,552,417.3,278.2,262.8,266.4,209.8,212.4,160.4,94.8
Q8NBN7,Retinol dehydrogenase 13 OS=Homo sapiens OX=9606 GN=RDH13 PE=1 SV=2,50.57941079,44.41087613,15,19,15,15,1,331,35.91,8.1,FALSE,High,Master Protein,4.623,0,325.7546154,44.41087613,15,19,236.9,1697.1,2013.2,1754.2,251.1,193.7,160.6,158.9,198.5,180.1,70.9
O15530,3-phosphoinositide-dependent protein kinase 1 OS=Homo sapiens OX=9606 GN=PDPK1 PE=1 SV=1,50.54565524,27.3381295,11,15,6,11,1,556,63.112,7.36,FALSE,High,Master Protein,2.047,0,198.8666667,27.3381295,11,15,126.7,147.6,192.3,228.6,242.5,304.6,355.9,364.5,344.6,293.1,318.2
Q8NFH4,Nucleoporin Nup37 OS=Homo sapiens OX=9606 GN=NUP37 PE=1 SV=1,50.53069559,42.33128834,13,17,13,13,1,326,36.684,5.92,FALSE,High,Master Protein,6.627,0,321.3933333,42.33128834,13,17,1621.9,612.2,649,741,740.5,650.3,528.2,374.4,252.5,263.8,935.7
O75792,Ribonuclease H2 subunit A OS=Homo sapiens OX=9606 GN=RNASEH2A PE=1 SV=2,50.47942968,49.1638796,13,19,13,13,1,299,33.374,5.25,FALSE,High,Master Protein,9,0,306.2231514,49.1638796,13,19,430.1,280.9,278.7,313.9,256.3,379.6,456.2,595.1,310.9,250.9,1062.8
Q52LW3,Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=2,50.41144514,15.30531324,18,20,17,17,1,1261,141.974,6.74,FALSE,High,Master Protein,0.716,0,184.7727273,15.30531324,18,20,96.1,269.1,355.2,387.6,341.9,289.5,242.7,188.3,237.1,318.3,111.4
O60828,Polyglutamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PQBP1 PE=1 SV=1,50.39205351,36.60377358,9,30,9,9,1,265,30.454,6.33,FALSE,High,Master Protein,49.119,0,557.9763293,36.60377358,9,30,1076.1,514.1,574.8,537.9,518.6,1079.6,1384.6,1570.1,1421.4,704.9,139.8
Q9H4A4,Aminopeptidase B OS=Homo sapiens OX=9606 GN=RNPEP PE=1 SV=2,50.38410188,27.38461538,16,21,16,16,1,650,72.549,5.74,FALSE,High,Master Protein,2.831,0,237.2938462,27.38461538,16,21,193.4,216.6,249.3,341,326.1,376.2,358.8,532.2,433.2,328.7,2684.2
Q96L93,Kinesin-like protein KIF16B OS=Homo sapiens OX=9606 GN=KIF16B PE=1 SV=2,50.38223999,13.13591496,16,20,14,14,1,1317,151.918,6.16,FALSE,High,Master Protein,0.568,0,172.6032943,13.13591496,16,20,103.8,154.4,194.9,303.5,433,469.6,391.9,232.8,200.7,264.6,193.3
O60879,Protein diaphanous homolog 2 OS=Homo sapiens OX=9606 GN=DIAPH2 PE=1 SV=1,50.34914694,16.07629428,19,31,16,16,1,1101,125.49,6.58,FALSE,High,Master Protein,1.31,0,162.1270118,16.07629428,19,31,417.8,463.9,461.6,481.3,511.1,648.6,751.3,759,758.1,490.9,136.1
P01889,HLA class I histocompatibility antigen  B-7 alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=3,50.32807645,38.67403315,11,23,0,5,1,362,40.435,5.85,FALSE,High,Master Protein,4.78,0,345.08,38.67403315,11,23,49.5,97.6,168.4,305,260.7,229.8,193.6,120.1,86.6,53.5,20.6
Q14596,Next to BRCA1 gene 1 protein OS=Homo sapiens OX=9606 GN=NBR1 PE=1 SV=3,50.31583323,15.32091097,11,13,11,11,1,966,107.346,5.12,FALSE,High,Master Protein,1.04,0,264.5698011,15.32091097,11,13,145,361,534.8,796.9,705.5,644.3,527.5,374.1,414.9,411.5,259.6
Q92823,Neuronal cell adhesion molecule OS=Homo sapiens OX=9606 GN=NRCAM PE=1 SV=3,50.28945718,14.41717791,17,21,17,17,1,1304,143.8,5.66,FALSE,High,Master Protein,0.903,0,283.2428571,14.41717791,17,21,148.2,328.3,497.9,695,641.5,474.1,365.4,210.7,180.6,172,152.3
Q8NHP8,Putative phospholipase B-like 2 OS=Homo sapiens OX=9606 GN=PLBD2 PE=1 SV=2,50.28239834,23.08998302,13,21,13,13,1,589,65.43,6.8,FALSE,High,Master Protein,3.417,0,241.7105882,23.08998302,13,21,50.2,400.6,703,1478.9,1265.2,766.8,466.4,204.5,148.7,125.8,94.1
P51805,Plexin-A3 OS=Homo sapiens OX=9606 GN=PLXNA3 PE=1 SV=2,50.26083474,10.20844468,20,26,11,11,1,1871,207.57,7.31,FALSE,High,Master Protein,0.664,0,190.84,10.20844468,20,26,82.8,180.1,278.1,356.6,445.2,390.9,331.3,196.4,157.7,142.9,96.9
Q9H6R0,ATP-dependent RNA helicase DHX33 OS=Homo sapiens OX=9606 GN=DHX33 PE=1 SV=2,50.25731887,27.86421499,20,23,20,20,1,707,78.824,8.91,FALSE,High,Master Protein,2.001,0,188.0194118,27.86421499,20,23,1318.9,290.7,270.5,265.2,205.5,261.2,306.2,374.4,602.6,327.8,72.1
Q9BTC8,Metastasis-associated protein MTA3 OS=Homo sapiens OX=9606 GN=MTA3 PE=1 SV=2,50.24997846,22.72727273,13,21,6,6,1,594,67.461,8.57,FALSE,High,Master Protein,1.907,0,263.0581643,22.72727273,13,21,723.4,226.9,190.1,163.5,127.4,130.7,144.5,146.8,144.9,130.3,77.8
Q86YR5,G-protein-signaling modulator 1 OS=Homo sapiens OX=9606 GN=GPSM1 PE=1 SV=2,50.24028136,29.77777778,16,21,15,16,1,675,74.464,6.54,FALSE,High,Master Protein,1.894,0,311.6366667,29.77777778,16,21,178,264.4,285.7,350.4,331.2,357.6,386.6,375.5,454.6,941.4,749.5
Q9Y2Q5,Ragulator complex protein LAMTOR2 OS=Homo sapiens OX=9606 GN=LAMTOR2 PE=1 SV=1,50.23575497,51.2,5,13,5,5,1,125,13.499,5.4,FALSE,High,Master Protein,50.795,0,346.9645455,51.2,5,13,224.4,376.2,516.6,1174.9,1121.1,860,660.5,312.8,200.6,176.3,135.1
Q7L1W4,Volume-regulated anion channel subunit LRRC8D OS=Homo sapiens OX=9606 GN=LRRC8D PE=1 SV=1,50.18904563,22.26107226,16,17,15,15,1,858,98.138,7.72,FALSE,High,Master Protein,1.188,0,142.51,22.26107226,16,17,149.2,241.4,342.5,500.2,451.1,426.3,308.7,172.8,146.8,157.6,85.2
Q96EX3,WD repeat-containing protein 34 OS=Homo sapiens OX=9606 GN=WDR34 PE=1 SV=2,50.18428367,30.59701493,12,18,12,12,1,536,57.764,6.64,FALSE,High,Master Protein,3.125,0,152.43,30.59701493,12,18,125.1,164.9,235.5,279.9,328.7,419.7,437.2,392.6,340.9,249,183
P84157,Matrix-remodeling-associated protein 7 OS=Homo sapiens OX=9606 GN=MXRA7 PE=1 SV=1,50.18336353,30.88235294,6,19,6,6,1,204,21.452,4.26,FALSE,High,Master Protein,99,0,309.6464706,30.88235294,6,19,24.1,214.2,316.6,518.6,865.1,859.4,768.3,288.6,117,34.6,18.9
Q12972,Nuclear inhibitor of protein phosphatase 1 OS=Homo sapiens OX=9606 GN=PPP1R8 PE=1 SV=2,50.16451955,39.31623932,9,16,9,9,1,351,38.455,7.37,FALSE,High,Master Protein,6.499,0,229.5,39.31623932,9,16,1136.7,445.5,361.4,370.6,386.5,500.3,644.5,644.2,699.5,419.8,451
P82664,28S ribosomal protein S10  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS10 PE=1 SV=2,50.15128681,38.30845771,7,19,7,7,1,201,22.985,8,FALSE,High,Master Protein,7.577,0,239.0413407,38.30845771,7,19,163.3,1196.1,1729.8,1223.9,251.4,200.9,181,165.2,166.6,208.9,154.7
O15014,Zinc finger protein 609 OS=Homo sapiens OX=9606 GN=ZNF609 PE=1 SV=2,50.13531562,15.37916371,18,24,18,18,1,1411,151.098,8.03,FALSE,High,Master Protein,0.949,0,141.9663636,15.37916371,18,24,1150.3,408.5,361.7,332.8,298.1,419.2,515.9,518.7,556.5,333.3,85.8
Q96E29,Transcription termination factor 3  mitochondrial OS=Homo sapiens OX=9606 GN=MTERF3 PE=1 SV=2,50.08867981,28.77697842,11,14,11,11,1,417,47.941,8.53,FALSE,High,Master Protein,2.3,0,281.9166667,28.77697842,11,14,186.9,1236.4,1713.7,1275.1,260.1,210,164.8,155.5,204.2,197.2,112.4
Q9BX66,Sorbin and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SORBS1 PE=1 SV=3,50.07898659,14.47368421,16,16,16,16,1,1292,142.426,6.84,FALSE,High,Master Protein,0.656,0,260.3807692,14.47368421,16,16,154.2,342,499.4,573.6,474.6,411.4,372.6,256.9,262.7,196.6,110.8
O15068,Guanine nucleotide exchange factor DBS OS=Homo sapiens OX=9606 GN=MCF2L PE=1 SV=2,50.06833948,16.2708883,14,22,13,13,1,1137,128.029,6.43,FALSE,High,Master Protein,0.736,0,169.245,16.2708883,14,22,106.2,135.7,170.2,259.9,261.3,315.8,289.6,236.3,280,213.2,116.3
Q9BPX6,Calcium uptake protein 1  mitochondrial OS=Homo sapiens OX=9606 GN=MICU1 PE=1 SV=1,50.02165429,31.93277311,15,20,15,15,1,476,54.316,8.41,FALSE,High,Master Protein,2.765,0,243.2233333,31.93277311,15,20,235.9,1281.2,1696.6,1182,246.9,205.9,186.8,191.2,223.4,242.3,147.3
P52434,DNA-directed RNA polymerases I  II  and III subunit RPABC3 OS=Homo sapiens OX=9606 GN=POLR2H PE=1 SV=4,50.00581376,67.33333333,8,19,8,8,1,150,17.132,4.68,FALSE,High,Master Protein,38.811,0,288.8433333,67.33333333,8,19,769.8,248.1,259.8,262.5,213,308.9,326.2,373.1,397.8,711.1,481.2
Q6PJI9,GATOR complex protein WDR59 OS=Homo sapiens OX=9606 GN=WDR59 PE=1 SV=2,50.00450559,18.89117043,15,17,15,15,1,974,109.724,7.91,FALSE,High,Master Protein,1.123,0,218.0875176,18.89117043,15,17,159.9,192.5,253.6,313.1,311.6,511,616.9,676.1,643.8,356.3,119.8
Q96ME1,F-box/LRR-repeat protein 18 OS=Homo sapiens OX=9606 GN=FBXL18 PE=1 SV=2,49.99311687,21.86335404,15,19,15,15,1,805,88.284,8.32,FALSE,High,Master Protein,1.703,0,190.581233,21.86335404,15,19,285.8,168.3,156.7,203.6,157.5,232.8,270.5,364.3,401.2,312.5,63
Q01850,Cerebellar degeneration-related protein 2 OS=Homo sapiens OX=9606 GN=CDR2 PE=1 SV=2,49.98349391,37.2246696,13,18,11,12,1,454,51.823,5.06,FALSE,High,Master Protein,2.282,1,143.06,37.2246696,13,18,220.6,242.8,385.7,550.7,751.3,686.2,569.2,315,280.6,267.7,246.4
Q13510,Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=5,49.9732838,26.07594937,10,23,10,10,1,395,44.631,7.62,FALSE,High,Master Protein,3.962,0,339.0844542,26.07594937,10,23,185.9,522.5,968.3,1826.1,1759.3,907.8,635.6,321.1,250.5,296,203.8
Q9NVE7,Pantothenate kinase 4 OS=Homo sapiens OX=9606 GN=PANK4 PE=1 SV=1,49.93904712,29.62483829,17,20,16,16,1,773,85.937,6.28,FALSE,High,Master Protein,0.978,1,123.1976124,29.62483829,17,20,142.6,196,279.1,375.5,349.2,383.1,341,325.2,345.8,609,750.4
O15379,Histone deacetylase 3 OS=Homo sapiens OX=9606 GN=HDAC3 PE=1 SV=2,49.93009946,37.85046729,13,17,12,12,1,428,48.816,5.16,FALSE,High,Master Protein,3.507,0,198.2807692,37.85046729,13,17,669.4,330,321.8,298.7,240.9,366.4,429.1,490.6,715.6,569.8,157.2
P01116,GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1,49.88627377,47.08994709,6,21,2,2,1,189,21.642,6.77,FALSE,High,Master Protein,7.111,0,509.8017647,47.08994709,6,21,31.2,85.1,130.3,201.3,208.7,175.2,138,76,60.9,56.5,65.5
Q8ND76,Cyclin-Y OS=Homo sapiens OX=9606 GN=CCNY PE=1 SV=2,49.86846501,34.01759531,9,17,8,8,1,341,39.312,7.2,FALSE,High,Master Protein,3.489,1,228.5733333,34.01759531,9,17,116.9,245.1,397.6,597.8,635,521.3,364.8,207.6,169.1,139.7,101.8
