Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
P09497,Clathrin light chain B OS=Homo sapiens OX=9606 GN=CLTB PE=1 SV=1,32.76426717,29.69432314,9,20,9,9,1,229,25.175,4.64,FALSE,High,Master Protein,24.119,0,217.8124512,29.69432314,9,20,138.1,494.9,529.2,737,646.4,1456.7,1225.9,1025.6,705.8,284.1,576.8
Q96ER3,Protein SAAL1 OS=Homo sapiens OX=9606 GN=SAAL1 PE=1 SV=2,32.74852415,21.94092827,8,8,8,8,1,474,53.524,4.5,FALSE,High,Master Protein,0.978,0,247.1121426,21.94092827,8,8,96.3,93.8,113.2,231.7,186.3,384.6,341,314.8,377.7,339,1224.2
Q5VWN6,Protein TASOR 2 OS=Homo sapiens OX=9606 GN=TASOR2 PE=1 SV=1,32.73792092,5.843621399,13,14,10,11,1,2430,268.675,5.9,FALSE,High,Master Protein,0.201,0,177.3785189,5.843621399,13,14,423.9,139.4,163.4,199.2,142.2,231.4,170.2,152.1,156.8,253.6,196.2
Q08431,Lactadherin OS=Homo sapiens OX=9606 GN=MFGE8 PE=1 SV=3,32.71542728,29.71576227,9,20,9,9,1,387,43.077,8.15,FALSE,High,Master Protein,1.754,0,207.87,29.71576227,9,20,93,144.5,203.2,396.3,346.5,515.8,290.7,156.2,145,107,62.7
Q96B49,Mitochondrial import receptor subunit TOM6 homolog OS=Homo sapiens OX=9606 GN=TOMM6 PE=1 SV=1,32.71243124,56.75675676,2,14,2,2,1,74,7.997,4.89,FALSE,High,Master Protein,99,0,653.4223077,56.75675676,2,14,107.1,412.7,496.7,423,189.3,235.3,162.4,128.6,118.2,138.8,117.2
Q9UNS1,Protein timeless homolog OS=Homo sapiens OX=9606 GN=TIMELESS PE=1 SV=2,32.70805522,14.56953642,14,15,13,14,1,1208,138.572,5.4,FALSE,High,Master Protein,0.596,0,158.4720863,14.56953642,14,15,208.2,128.4,145.8,214,188.8,376.8,277.1,273.2,295.7,319.2,963.4
O75348,V-type proton ATPase subunit G 1 OS=Homo sapiens OX=9606 GN=ATP6V1G1 PE=1 SV=3,32.70500957,44.06779661,5,14,4,5,1,118,13.749,8.79,FALSE,High,Master Protein,30.623,0,361.3966667,44.06779661,5,14,170.5,176.2,283.6,656.7,713.3,1010.4,549.9,364,326.8,492.4,452.8
Q9GZT8,NIF3-like protein 1 OS=Homo sapiens OX=9606 GN=NIF3L1 PE=1 SV=2,32.69691579,25.99469496,9,13,8,8,1,377,41.942,6.65,FALSE,High,Master Protein,2.899,0,154.26,25.99469496,9,13,143.7,255.4,347,439.7,349,549.2,358,256.2,250.2,332.8,719.5
Q9NYP3,Protein downstream neighbor of Son OS=Homo sapiens OX=9606 GN=DONSON PE=1 SV=2,32.67522051,19.61130742,9,10,9,9,1,566,62.707,8.66,FALSE,High,Master Protein,1.009,0,167.3842811,19.61130742,9,10,170.5,125.6,158.6,253.9,263.9,710.3,595.6,477.1,519.6,367.4,152.4
Q9BZV1,UBX domain-containing protein 6 OS=Homo sapiens OX=9606 GN=UBXN6 PE=1 SV=1,32.67380561,21.08843537,6,8,6,6,1,441,49.723,6.89,FALSE,High,Master Protein,1.228,0,208.7839987,21.08843537,6,8,49.9,108.5,133.3,225.2,187.7,245,144.3,97.3,105.6,239.3,209.3
Q9H8M5,Metal transporter CNNM2 OS=Homo sapiens OX=9606 GN=CNNM2 PE=1 SV=2,32.67343636,15.42857143,12,17,6,6,1,875,96.562,6.38,FALSE,High,Master Protein,0.905,1,168.6445455,15.42857143,12,17,82.5,234.5,213.8,319.3,237.4,354.7,243.8,162.6,203.2,124.4,163.4
Q9BX66,Sorbin and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SORBS1 PE=1 SV=3,32.66705626,11.45510836,13,14,13,13,1,1292,142.426,6.84,FALSE,High,Master Protein,0.46,0,178.77,11.45510836,13,14,202.3,288.2,239,322.4,284.7,401.2,277.8,199.8,224.7,244.8,164.8
Q9C037,E3 ubiquitin-protein ligase TRIM4 OS=Homo sapiens OX=9606 GN=TRIM4 PE=1 SV=2,32.65844241,19,11,16,10,10,1,500,57.424,8.1,FALSE,High,Master Protein,1.656,0,179.636122,19,11,16,138.6,321.8,495.7,771.2,654.1,849.7,572.9,332.4,403.8,1070.9,200.9
L0R819,ASNSD1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=ASDURF PE=1 SV=1,32.6445083,69.79166667,7,15,5,6,1,96,11.243,8.88,FALSE,High,Master Protein,36.276,0,152.6562434,69.79166667,7,15,116,91.6,126.3,224.9,271.2,858.8,770,568.3,481.9,279.9,158.4
Q9ULQ1,Two pore calcium channel protein 1 OS=Homo sapiens OX=9606 GN=TPCN1 PE=1 SV=3,32.64153291,12.86764706,10,11,9,9,1,816,94.086,8.27,FALSE,High,Master Protein,1.021,0,237.1468292,12.86764706,10,11,81.1,105.3,133.1,231.3,247,467.2,302.5,183.6,124.3,84.8,113.3
Q9NRP4,Succinate dehydrogenase assembly factor 3  mitochondrial OS=Homo sapiens OX=9606 GN=SDHAF3 PE=1 SV=1,32.62881669,50.4,6,10,6,6,1,125,14.642,9.07,FALSE,High,Master Protein,9,0,210.33,50.4,6,10,229.6,1025.1,1317.1,911.6,328,362.5,232.8,193.6,208.8,197.6,281.7
O14832,Phytanoyl-CoA dioxygenase  peroxisomal OS=Homo sapiens OX=9606 GN=PHYH PE=1 SV=1,32.59573987,30.76923077,11,12,11,11,1,338,38.514,8.47,FALSE,High,Master Protein,2.981,0,156.5388889,30.76923077,11,12,208.9,211.1,290.1,562.8,533.5,824.8,488.6,269.6,337.7,343.4,75.7
Q9NPQ8,Synembryn-A OS=Homo sapiens OX=9606 GN=RIC8A PE=1 SV=3,32.58347357,20.52730697,9,20,7,7,1,531,59.671,5.33,FALSE,High,Master Protein,1.154,2,241.2734602,20.52730697,9,20,178,165.3,222.7,363.8,344.3,641.5,505,384.1,394.5,329.1,857.3
O95456,Proteasome assembly chaperone 1 OS=Homo sapiens OX=9606 GN=PSMG1 PE=1 SV=1,32.56411153,34.72222222,9,10,9,9,1,288,32.833,7.17,FALSE,High,Master Protein,2.875,0,198.36,34.72222222,9,10,275.4,141,176.5,263.9,238.5,512.7,398.5,377.8,389.8,953.3,551.5
O14965,Aurora kinase A OS=Homo sapiens OX=9606 GN=AURKA PE=1 SV=2,32.56253174,25.80645161,9,12,8,8,1,403,45.781,9.39,FALSE,High,Master Protein,2.162,0,197.5483103,25.80645161,9,12,216,173.1,220.7,378.1,418.2,829.9,656.9,502,508.4,375.4,126.9
Q7Z7F0,KH homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=KHDC4 PE=1 SV=1,32.5481531,18.0781759,8,10,8,8,1,614,64.805,8.73,FALSE,High,Master Protein,1.346,0,170.1328571,18.0781759,8,10,373.1,160.9,185.5,256.6,222.1,355.5,265.9,194.2,269.2,126.5,134
Q01850,Cerebellar degeneration-related protein 2 OS=Homo sapiens OX=9606 GN=CDR2 PE=1 SV=2,32.53080184,34.14096916,12,12,11,11,1,454,51.823,5.06,FALSE,High,Master Protein,1.264,0,179.0028571,34.14096916,12,12,90,142.4,193.4,276,220.4,296.7,188,127.4,123.2,116.2,166.7
Q8N9N2,Activating signal cointegrator 1 complex subunit 1 OS=Homo sapiens OX=9606 GN=ASCC1 PE=1 SV=1,32.53027236,23.5,9,11,9,9,1,400,45.481,5.54,FALSE,High,Master Protein,2.162,0,165.92,23.5,9,11,75.4,104.1,115.6,208,189.1,403,283.6,243.8,329.7,617.5,104.5
Q6XZF7,Dynamin-binding protein OS=Homo sapiens OX=9606 GN=DNMBP PE=1 SV=1,32.52777257,9.89220038,14,15,14,14,1,1577,177.236,5.39,FALSE,High,Master Protein,0.414,0,144.95,9.89220038,14,15,235.8,173.9,199.9,287.7,302.9,630.6,515.2,353.6,277,194.2,200.6
Q7L311,Armadillo repeat-containing X-linked protein 2 OS=Homo sapiens OX=9606 GN=ARMCX2 PE=2 SV=1,32.5161179,18.03797468,8,16,8,8,1,632,65.643,8.53,FALSE,High,Master Protein,1.212,0,149.7881233,18.03797468,8,16,139.5,468,676.8,519.9,206.5,329,215.3,177.7,154.7,153.7,97.7
Q96B36,Proline-rich AKT1 substrate 1 OS=Homo sapiens OX=9606 GN=AKT1S1 PE=1 SV=1,32.49684758,30.078125,7,10,7,7,1,256,27.366,4.75,FALSE,High,Master Protein,9,0,229.9757143,30.078125,7,10,258,176.6,273.9,529.1,558.6,836.8,614.8,465.6,517.8,481.3,876.4
O43913,Origin recognition complex subunit 5 OS=Homo sapiens OX=9606 GN=ORC5 PE=1 SV=1,32.47579944,21.14942529,10,13,10,10,1,435,50.251,7.74,FALSE,High,Master Protein,1.395,0,183.6000277,21.14942529,10,13,776.9,237.9,253.9,317.5,255,430.3,328.9,249.6,261.8,223.1,88.5
Q6IQ23,Pleckstrin homology domain-containing family A member 7 OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=2,32.46217729,10.88314005,11,11,11,11,1,1121,127.056,9.35,FALSE,High,Master Protein,0.402,0,200.7488889,10.88314005,11,11,118.5,266.7,187.9,206.3,172.7,249.1,183.2,117.8,146,158.2,78.1
O75529,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L OS=Homo sapiens OX=9606 GN=TAF5L PE=1 SV=1,32.44950884,19.01528014,8,10,8,8,1,589,66.114,5.88,FALSE,High,Master Protein,1.212,0,226.68,19.01528014,8,10,297.4,78.9,100.5,108.6,111.6,248.5,169,153.2,159.2,168.1,111.2
Q10472,Polypeptide N-acetylgalactosaminyltransferase 1 OS=Homo sapiens OX=9606 GN=GALNT1 PE=1 SV=1,32.44496101,23.25581395,12,17,10,12,1,559,64.177,7.72,FALSE,High,Master Protein,1.738,0,207.0966667,23.25581395,12,17,132.2,288.1,433.5,612.1,336.1,396.1,258.2,164.9,171.5,156.1,66.6
Q6Y2X3,DnaJ homolog subfamily C member 14 OS=Homo sapiens OX=9606 GN=DNAJC14 PE=2 SV=2,32.43286382,18.37606838,12,14,12,12,1,702,78.519,8.09,FALSE,High,Master Protein,1.246,0,190.1047553,18.37606838,12,14,128.5,142.4,196.9,305.7,290.7,404.9,254.7,135.2,109.8,81,85.1
P13473,Lysosome-associated membrane glycoprotein 2 OS=Homo sapiens OX=9606 GN=LAMP2 PE=1 SV=2,32.42113385,16.82926829,7,20,7,7,1,410,44.932,5.63,FALSE,High,Master Protein,2.162,0,296.5509986,16.82926829,7,20,193.5,344,736.3,1850,1813.9,1560.7,744.4,283.6,192.1,129.8,126.6
Q9H173,Nucleotide exchange factor SIL1 OS=Homo sapiens OX=9606 GN=SIL1 PE=1 SV=1,32.35702794,21.25813449,10,14,10,10,1,461,52.052,5.36,FALSE,High,Master Protein,1.649,0,259.4610894,21.25813449,10,14,302.2,287.2,418.8,701.9,643.7,1003.5,558.7,301.5,232.9,228.5,302.3
O95363,Phenylalanine--tRNA ligase  mitochondrial OS=Homo sapiens OX=9606 GN=FARS2 PE=1 SV=1,32.31793938,21.06430155,9,11,9,9,1,451,52.324,7.46,FALSE,High,Master Protein,1.649,0,164.585,21.06430155,9,11,15.1,162.3,206.9,135.8,53.8,39.5,23.5,13.8,16.6,19.8,13.3
O43639,Cytoplasmic protein NCK2 OS=Homo sapiens OX=9606 GN=NCK2 PE=1 SV=2,32.29043247,32.63157895,11,13,9,9,1,380,42.889,6.95,FALSE,High,Master Protein,2.162,0,160.331072,32.63157895,11,13,171.9,231.7,241,334.4,301.3,549.6,397,273.8,230.5,220.6,150.7
Q9NXS2,Glutaminyl-peptide cyclotransferase-like protein OS=Homo sapiens OX=9606 GN=QPCTL PE=1 SV=2,32.28814969,19.37172775,8,12,8,8,1,382,42.897,9.82,FALSE,High,Master Protein,2.594,0,279.7245167,19.37172775,8,12,239,365.5,531.6,848.9,691.2,920.4,535.1,294.4,293,203.4,164.2
Q9H6T0,Epithelial splicing regulatory protein 2 OS=Homo sapiens OX=9606 GN=ESRP2 PE=1 SV=1,32.27640469,14.85557084,10,12,8,9,1,727,78.351,6.71,FALSE,High,Master Protein,0.914,0,189.6851075,14.85557084,10,12,250.7,174.8,188.7,306.2,306.8,679.5,532.8,425.7,417.1,222.9,168.1
O95057,GTP-binding protein Di-Ras1 OS=Homo sapiens OX=9606 GN=DIRAS1 PE=1 SV=1,32.27333006,54.54545455,10,12,7,8,1,198,22.314,8.72,FALSE,High,Master Protein,3.87,0,195.9880081,54.54545455,10,12,284.9,175.4,228.6,352.5,378.2,504.3,305.1,171.7,156.5,106.3,137.5
Q9Y385,Ubiquitin-conjugating enzyme E2 J1 OS=Homo sapiens OX=9606 GN=UBE2J1 PE=1 SV=2,32.26672943,27.04402516,7,12,7,7,1,318,35.177,6.74,FALSE,High,Master Protein,3.217,0,209.8109381,27.04402516,7,12,130.2,223.1,295.8,482.8,446.2,591.9,326.5,168.1,102.7,78.9,244.1
O75907,Diacylglycerol O-acyltransferase 1 OS=Homo sapiens OX=9606 GN=DGAT1 PE=1 SV=2,32.21552283,14.75409836,6,9,6,6,1,488,55.242,9.32,FALSE,High,Master Protein,1.818,0,252.4677238,14.75409836,6,9,278.8,251.9,373.9,578.5,638,891.7,532.1,275.1,218.4,171.4,174.9
Q8N4J0,Carnosine N-methyltransferase OS=Homo sapiens OX=9606 GN=CARNMT1 PE=1 SV=1,32.21424975,19.80440098,8,13,8,8,1,409,47.155,6.32,FALSE,High,Master Protein,2.728,0,218.4033333,19.80440098,8,13,233.4,241.1,307.5,406.7,328.7,793.2,661.5,578.3,605,556.1,410.6
A6NIH7,Protein unc-119 homolog B OS=Homo sapiens OX=9606 GN=UNC119B PE=1 SV=1,32.20634002,35.45816733,6,8,5,5,1,251,28.119,5.68,FALSE,High,Master Protein,2.728,0,177.8566667,35.45816733,6,8,107,87.4,106.7,174.4,173.3,334,247.5,225.6,193.5,242.4,603.1
P33121,Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1,32.19482609,12.75071633,8,10,7,8,1,698,77.893,7.15,FALSE,High,Master Protein,0.805,0,207.5777778,12.75071633,8,10,136.5,197.6,319.7,473,434.1,630.5,337.9,194.1,184.4,177.1,243.1
O00257,E3 SUMO-protein ligase CBX4 OS=Homo sapiens OX=9606 GN=CBX4 PE=1 SV=3,32.17635295,16.78571429,8,10,7,8,1,560,61.329,9.36,FALSE,High,Master Protein,0.951,0,201.1475432,16.78571429,8,10,461.7,58.8,73.3,94.8,106.9,253.5,204.3,178.8,197.7,131.4,38.8
Q9H5V9,UPF0428 protein CXorf56 OS=Homo sapiens OX=9606 GN=CXorf56 PE=1 SV=1,32.16432331,35.58558559,8,12,8,8,1,222,25.608,8.73,FALSE,High,Master Protein,4.179,0,245.99,35.58558559,8,12,146.6,56.6,70.4,118.4,122.5,304.5,229.8,170.4,206.1,178.9,65
Q6ZRI6,Uncharacterized protein C15orf39 OS=Homo sapiens OX=9606 GN=C15orf39 PE=1 SV=3,32.16030498,15.75931232,9,12,9,9,1,1047,110.603,7.64,FALSE,High,Master Protein,0.571,0,146.1544444,15.75931232,9,12,42.7,18.7,24.5,33.4,30.2,72.2,51.3,47.1,45.1,44.2,31.1
P17302,Gap junction alpha-1 protein OS=Homo sapiens OX=9606 GN=GJA1 PE=1 SV=2,32.1580278,24.86910995,5,11,5,5,1,382,42.981,8.76,FALSE,High,Master Protein,1.31,0,187.29,24.86910995,5,11,172.9,261.1,232.7,290.8,235.3,332,172.5,104.8,108.1,64.4,30.7
P08962,CD63 antigen OS=Homo sapiens OX=9606 GN=CD63 PE=1 SV=2,32.13234932,23.52941176,6,25,6,6,1,238,25.619,7.81,FALSE,High,Master Protein,13.251,0,355.0494737,23.52941176,6,25,419,587.3,933.7,1865.7,2319.2,2492.3,1273.2,669,594.5,526.5,387.8
P17252,Protein kinase C alpha type OS=Homo sapiens OX=9606 GN=PRKCA PE=1 SV=4,32.12881917,19.3452381,12,16,9,9,1,672,76.7,7.05,FALSE,High,Master Protein,1.239,2,240.0463636,19.3452381,12,16,98.7,163.1,195.8,356.1,330.4,451.8,293.2,281.2,319.1,298.2,1522.5
Q8WVQ1,Soluble calcium-activated nucleotidase 1 OS=Homo sapiens OX=9606 GN=CANT1 PE=1 SV=1,32.12019033,23.94014963,9,11,9,9,1,401,44.812,6.09,FALSE,High,Master Protein,1.649,0,241.56,23.94014963,9,11,129.2,315.2,545.1,793.9,454,469,304.7,207.6,207.3,292.8,140.9
Q96H20,Vacuolar-sorting protein SNF8 OS=Homo sapiens OX=9606 GN=SNF8 PE=1 SV=1,32.09822797,30.62015504,6,8,6,6,1,258,28.846,6.65,FALSE,High,Master Protein,3.642,0,172.96,30.62015504,6,8,350.1,146,173.1,284.9,269.6,526.2,437.1,345.2,330.3,332.6,239.8
O60830,Mitochondrial import inner membrane translocase subunit Tim17-B OS=Homo sapiens OX=9606 GN=TIMM17B PE=1 SV=1,32.07677076,51.74418605,6,15,6,6,1,172,18.261,9.03,FALSE,High,Master Protein,7.111,0,204.4707732,51.74418605,6,15,173.1,657.9,853.1,696.6,291.1,444.2,307.3,244.4,243.4,257.7,152.6
Q9Y5P6,Mannose-1-phosphate guanyltransferase beta OS=Homo sapiens OX=9606 GN=GMPPB PE=1 SV=2,32.03750698,24.16666667,6,9,6,6,1,360,39.809,6.61,FALSE,High,Master Protein,2.162,0,249.375,24.16666667,6,9,119.2,123.4,162.9,281.1,231,306.9,218.9,202.9,227.5,652.3,761.5
Q8N1G0,Zinc finger protein 687 OS=Homo sapiens OX=9606 GN=ZNF687 PE=1 SV=1,32.03203541,11.6410671,9,9,9,9,1,1237,129.446,8.19,FALSE,High,Master Protein,0.405,0,234.3166667,11.6410671,9,9,883.4,73.7,85.3,86.1,78,111.8,92.2,64,79,78.2,60.2
Q96IW7,Vesicle-trafficking protein SEC22a OS=Homo sapiens OX=9606 GN=SEC22A PE=1 SV=1,32.01631678,13.68078176,3,9,3,3,1,307,34.925,8.24,FALSE,High,Master Protein,3.394,0,276.5085714,13.68078176,3,9,34.4,61.9,104.8,161.4,118.3,202.1,125.9,80.9,68.4,49,48.3
Q6PI78,Transmembrane protein 65 OS=Homo sapiens OX=9606 GN=TMEM65 PE=1 SV=2,32.01243534,25.83333333,7,20,7,7,1,240,25.481,8.6,FALSE,High,Master Protein,5.813,0,240.9807692,25.83333333,7,20,218.1,1346.5,1701.1,1263.4,433.8,499.8,329.8,297,300,252.1,159.7
P58546,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=2,32.0068244,37.28813559,5,16,5,5,1,118,12.887,5.52,FALSE,High,Master Protein,22.714,0,281.2208704,37.28813559,5,16,171.5,284,383.3,717.8,578.6,707.4,459.1,608.5,598.4,634.6,5277.8
Q9BV40,Vesicle-associated membrane protein 8 OS=Homo sapiens OX=9606 GN=VAMP8 PE=1 SV=1,32.00437115,41,5,18,5,5,1,100,11.431,7.34,FALSE,High,Master Protein,45.416,0,200.4931612,41,5,18,120.9,246.9,292.4,516.4,648.9,1070.4,697,394.8,284.4,177.2,231.8
Q9NXG2,THUMP domain-containing protein 1 OS=Homo sapiens OX=9606 GN=THUMPD1 PE=1 SV=2,31.99767073,25.77903683,9,14,9,9,1,353,39.291,7.88,FALSE,High,Master Protein,1.894,0,244.41,25.77903683,9,14,213.4,259.1,273.9,422.6,325.4,541.5,403.5,435.3,478.9,380.8,2460.2
Q9HCP0,Casein kinase I isoform gamma-1 OS=Homo sapiens OX=9606 GN=CSNK1G1 PE=1 SV=1,31.99732322,22.27488152,9,13,2,2,1,422,48.481,9.01,FALSE,High,Master Protein,1.754,0,254.78,22.27488152,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9BXR0,Queuine tRNA-ribosyltransferase catalytic subunit 1 OS=Homo sapiens OX=9606 GN=QTRT1 PE=1 SV=3,31.98513973,21.33995037,8,12,8,8,1,403,44.019,7.23,FALSE,High,Master Protein,2.728,0,173.2062225,21.33995037,8,12,86.7,382.2,509.6,434.6,256.2,322.9,200.6,177.2,181.8,198.5,875.1
Q9Y4C8,Probable RNA-binding protein 19 OS=Homo sapiens OX=9606 GN=RBM19 PE=1 SV=3,31.95745139,14.79166667,13,13,13,13,1,960,107.265,6.54,FALSE,High,Master Protein,0.647,0,213.5453335,14.79166667,13,13,1428.8,187.1,241.9,284.6,266.2,562,463.2,381.9,464.6,390.6,141.9
Q14012,Calcium/calmodulin-dependent protein kinase type 1 OS=Homo sapiens OX=9606 GN=CAMK1 PE=1 SV=1,31.90615377,22.7027027,7,10,5,5,1,370,41.311,5.29,FALSE,High,Master Protein,1.404,1,230.91,22.7027027,7,10,139.6,103.2,143.3,241.9,203.5,314,228.2,189.7,223.7,153.2,1094.1
Q15560,Transcription elongation factor A protein 2 OS=Homo sapiens OX=9606 GN=TCEA2 PE=1 SV=1,31.86134536,33.44481605,9,12,6,6,1,299,33.579,9.13,FALSE,High,Master Protein,2.793,0,186.75,33.44481605,9,12,201.4,80.7,103.8,219.4,173.8,363.2,306.7,230,233.7,210,127.6
Q9Y2G0,Protein EFR3 homolog B OS=Homo sapiens OX=9606 GN=EFR3B PE=1 SV=2,31.86022532,13.58629131,9,10,9,9,1,817,92.428,6.7,FALSE,High,Master Protein,0.632,0,189.8422222,13.58629131,9,10,94.3,428.5,479.6,761.3,677.5,938.9,578.5,307.7,266.2,166.8,250.9
P51970,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens OX=9606 GN=NDUFA8 PE=1 SV=3,31.8578178,48.8372093,7,11,7,7,1,172,20.092,7.65,FALSE,High,Master Protein,5.579,0,186.2345455,48.8372093,7,11,247.8,2101.2,2681,1823.8,595.5,371.8,192.4,120.4,144.1,132.4,156.9
Q6P9B6,MTOR-associated protein MEAK7 OS=Homo sapiens OX=9606 GN=MEAK7 PE=1 SV=2,31.83131725,21.05263158,8,10,8,8,1,456,50.961,6.24,FALSE,High,Master Protein,1.219,0,311.935,21.05263158,8,10,113.2,202.6,251.9,473,507.3,765,439.7,216.6,193.9,103.3,224.7
Q9Y5R8,Trafficking protein particle complex subunit 1 OS=Homo sapiens OX=9606 GN=TRAPPC1 PE=1 SV=1,31.80178411,46.20689655,6,9,6,6,1,145,16.821,9.16,FALSE,High,Master Protein,4.623,0,235.545,46.20689655,6,9,165.7,221.8,262.4,431.5,439.1,852.1,582.5,429.9,419.7,422.3,465.4
Q6Y1H2,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 OS=Homo sapiens OX=9606 GN=HACD2 PE=1 SV=1,31.78498521,12.20472441,3,14,3,3,1,254,28.35,9.55,FALSE,High,Master Protein,3.924,0,259.5356333,12.20472441,3,14,251.4,309.4,461.6,870.8,790.2,989,487.8,186.4,132.8,105.7,81.5
Q9Y5Y5,Peroxisomal membrane protein PEX16 OS=Homo sapiens OX=9606 GN=PEX16 PE=1 SV=2,31.77696386,24.70238095,8,11,8,8,1,336,38.605,9.85,FALSE,High,Master Protein,2.36,0,215.37,24.70238095,8,11,156.3,157.5,230.7,459.1,483,692.4,341.9,154.6,113.9,100.9,106.7
O43414,ERI1 exoribonuclease 3 OS=Homo sapiens OX=9606 GN=ERI3 PE=1 SV=2,31.76638335,19.58456973,6,10,6,6,1,337,37.214,8.07,FALSE,High,Master Protein,2.652,0,235.5255556,19.58456973,6,10,863.8,361.3,507.1,537.9,549.2,1401.7,1099.1,979,1217.5,797.7,465
Q9H6U8,Alpha-1 2-mannosyltransferase ALG9 OS=Homo sapiens OX=9606 GN=ALG9 PE=1 SV=2,31.75880931,13.58428805,7,10,7,7,1,611,69.818,8.68,FALSE,High,Master Protein,1.276,0,205.02,13.58428805,7,10,232.6,260.2,406.1,714.3,703.1,952.2,567.3,278,239.2,253.4,140.9
Q53R41,FAST kinase domain-containing protein 1  mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD1 PE=1 SV=1,31.75879953,12.51475797,9,10,9,9,1,847,97.348,7.74,FALSE,High,Master Protein,0.435,0,183.5041719,12.51475797,9,10,66,337,442.7,340.8,166.1,209.2,133.8,93,88.5,86,73.1
Q6PML9,Zinc transporter 9 OS=Homo sapiens OX=9606 GN=SLC30A9 PE=1 SV=1,31.74559006,17.78169014,10,12,10,10,1,568,63.475,8.32,FALSE,High,Master Protein,1.438,0,202.4225023,17.78169014,10,12,157,741.4,925.4,715.5,295,315.2,205,152.8,112.9,107.3,89.1
O75496,Geminin OS=Homo sapiens OX=9606 GN=GMNN PE=1 SV=1,31.7270666,44.97607656,7,11,7,7,1,209,23.551,4.96,FALSE,High,Master Protein,6.943,0,220.895,44.97607656,7,11,481.1,295.2,381.2,468.8,375.1,913.5,787,650.8,666,551.7,601.7
Q9HAW4,Claspin OS=Homo sapiens OX=9606 GN=CLSPN PE=1 SV=3,31.71594861,10.53024645,10,12,10,10,1,1339,151.002,4.82,FALSE,High,Master Protein,0.476,0,223.29,10.53024645,10,12,93.1,59.2,62,82.5,76.8,159.1,124.6,111.2,123,143.1,279.2
Q9UJT0,Tubulin epsilon chain OS=Homo sapiens OX=9606 GN=TUBE1 PE=2 SV=1,31.64732974,20.21052632,8,11,7,8,1,475,52.898,6.64,FALSE,High,Master Protein,1.291,0,219.1766667,20.21052632,8,11,150.8,131.2,166.5,246.6,231.4,544.7,444.1,338.5,325.1,255.2,101.3
Q9HD23,Magnesium transporter MRS2 homolog  mitochondrial OS=Homo sapiens OX=9606 GN=MRS2 PE=1 SV=1,31.63613969,16.4785553,7,9,7,7,1,443,50.285,6.87,FALSE,High,Master Protein,0.887,0,194.1981328,16.4785553,7,9,81.8,408.6,526.9,375.1,121.3,121.6,96.7,72.6,69.4,77.9,60.3
Q9H7B2,Ribosome production factor 2 homolog OS=Homo sapiens OX=9606 GN=RPF2 PE=1 SV=2,31.6262525,27.77777778,8,11,7,7,1,306,35.56,9.99,FALSE,High,Master Protein,3.084,0,147.69,27.77777778,8,11,246.6,98.5,120.5,205.4,206.4,483.6,390.4,331.5,583.7,439.2,79
Q9Y3C6,Peptidyl-prolyl cis-trans isomerase-like 1 OS=Homo sapiens OX=9606 GN=PPIL1 PE=1 SV=1,31.62184702,35.54216867,5,14,5,5,1,166,18.225,7.99,FALSE,High,Master Protein,9,0,240.56,35.54216867,5,14,944.5,275.1,295.9,367.9,337.9,740.7,622.7,570.7,774,481.9,1106.8
Q68CQ7,Glycosyltransferase 8 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GLT8D1 PE=1 SV=2,31.62022235,26.9541779,9,12,9,9,1,371,41.909,9.35,FALSE,High,Master Protein,2.162,0,217.8354629,26.9541779,9,12,269.8,486.5,832,1244.7,760,826,497.4,297.6,305,206.8,132.5
Q9NVS2,39S ribosomal protein S18a  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS18A PE=1 SV=1,31.61213187,42.34693878,9,17,9,9,1,196,22.17,10.33,FALSE,High,Master Protein,6.356,0,226.1124325,42.34693878,9,17,179.7,1560,2090.4,1054.8,400.1,348.4,192.8,128.5,133.4,147,87.2
Q8ND82,Zinc finger protein 280C OS=Homo sapiens OX=9606 GN=ZNF280C PE=1 SV=1,31.59364282,17.0963365,10,12,10,10,1,737,83.042,9.11,FALSE,High,Master Protein,0.719,0,111.4966667,17.0963365,10,12,1884.2,220.8,269.2,266.6,235.7,411.2,316.6,260.7,258.2,249.9,134.8
