Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q8WWC4,m-AAA protease-interacting protein 1  mitochondrial OS=Homo sapiens OX=9606 GN=MAIP1 PE=1 SV=1,53.07419569,32.3024055,10,21,10,10,1,291,32.524,9.17,FALSE,High,Master Protein,5.062,0,272.0489474,32.3024055,10,21,233.9,1551.6,2880.6,2770.6,412.1,226.3,150.2,121.1,132.3,252.9,108.7
P43155,Carnitine O-acetyltransferase OS=Homo sapiens OX=9606 GN=CRAT PE=1 SV=5,53.06792025,20.60702875,14,18,14,14,1,626,70.812,8.44,FALSE,High,Master Protein,1.894,0,273.0392266,20.60702875,14,18,437.7,1127.4,2024.9,2129.4,486.4,377.5,308.9,278.2,490.6,353.9,121.4
Q9NQZ2,Something about silencing protein 10 OS=Homo sapiens OX=9606 GN=UTP3 PE=1 SV=1,53.05236344,26.30480167,12,18,12,12,1,479,54.525,5.62,FALSE,High,Master Protein,5.813,0,229.11,26.30480167,12,18,1557.5,294.4,211.6,168.5,161.6,237,283.7,421.6,539.2,286,74.4
Q9H0M0,NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1 PE=1 SV=1,53.04621856,15.94360087,14,23,9,9,1,922,105.136,5.9,FALSE,High,Master Protein,1.283,1,223.9956877,15.94360087,14,23,197.3,155.8,191.3,264.5,292.7,317.9,288.3,289.9,350.5,245.3,123.3
O94808,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 OS=Homo sapiens OX=9606 GN=GFPT2 PE=1 SV=3,53.03742366,26.83284457,15,21,10,10,1,682,76.882,7.37,FALSE,High,Master Protein,1.415,0,313.32,26.83284457,15,21,92.1,95.8,94.7,127.2,143.9,182.5,180.4,184.6,230,567.9,183.9
Q9NRW3,DNA dC->dU-editing enzyme APOBEC-3C OS=Homo sapiens OX=9606 GN=APOBEC3C PE=1 SV=2,52.98982585,58.94736842,9,15,8,8,1,190,22.811,7.59,FALSE,High,Master Protein,16.783,1,314.8230769,58.94736842,9,15,887.7,320.5,305.7,259.7,285.9,420.1,390.2,648.9,991.4,545.4,170
Q14145,Kelch-like ECH-associated protein 1 OS=Homo sapiens OX=9606 GN=KEAP1 PE=1 SV=2,52.98952661,24.51923077,14,17,14,14,1,624,69.621,6.44,FALSE,High,Master Protein,1.728,0,250.29933,24.51923077,14,17,425.6,456.9,708.6,950.7,692.8,527.5,418.5,372,392.5,620.7,454.4
Q96K12,Fatty acyl-CoA reductase 2 OS=Homo sapiens OX=9606 GN=FAR2 PE=1 SV=1,52.97195348,28.73786408,13,18,12,12,1,515,59.4,9.38,FALSE,High,Master Protein,2.275,0,304.2328571,28.73786408,13,18,194.3,284.8,426.2,716.9,960.3,876.3,499.6,233.7,168.2,187.3,141.6
O43310,CBP80/20-dependent translation initiation factor OS=Homo sapiens OX=9606 GN=CTIF PE=1 SV=1,52.97020638,29.43143813,16,29,16,16,1,598,67.544,6.54,FALSE,High,Master Protein,2.257,0,211.6833333,29.43143813,16,29,145,159.1,192.4,278.7,325.2,488.9,542.3,640.2,702,727,263
Q9H9S5,Fukutin-related protein OS=Homo sapiens OX=9606 GN=FKRP PE=1 SV=1,52.93285088,35.35353535,12,21,12,12,1,495,54.533,7.4,FALSE,High,Master Protein,2.562,0,271.3675,35.35353535,12,21,188.2,217.9,456.2,577.3,269,223.1,182.8,161.6,159.9,147.4,94.4
Q86X55,Histone-arginine methyltransferase CARM1 OS=Homo sapiens OX=9606 GN=CARM1 PE=1 SV=3,52.9247385,27.63157895,14,22,14,14,1,608,65.811,6.73,FALSE,High,Master Protein,4.623,0,294.62,27.63157895,14,22,222.8,235.9,245.6,299.5,307.8,364.2,351.1,436.4,444.9,2080.9,1729.1
P61081,NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1,52.92308057,50.81967213,10,21,10,10,1,183,20.887,7.69,FALSE,High,Master Protein,30.623,0,291.141765,50.81967213,10,21,374.9,388.4,356.6,398.2,517,664.5,543.9,886.9,848.5,1314.7,2699.4
Q8NDT2,Putative RNA-binding protein 15B OS=Homo sapiens OX=9606 GN=RBM15B PE=1 SV=3,52.91050248,23.93258427,18,24,15,15,1,890,97.147,9.85,FALSE,High,Master Protein,1.099,0,240.6951942,23.93258427,18,24,1291.6,361.2,308.5,301,293.2,465.5,500.8,604.3,645.6,345.6,99
O14734,Acyl-coenzyme A thioesterase 8 OS=Homo sapiens OX=9606 GN=ACOT8 PE=1 SV=1,52.9053292,28.84012539,7,17,7,7,1,319,35.891,7.56,FALSE,High,Master Protein,3.833,0,274.5930769,28.84012539,7,17,225.8,272.3,377.2,745.5,1356.3,1189,669.2,277.8,170,187.9,143.2
P14324,Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4,52.82842303,19.09307876,8,19,8,8,1,419,48.245,6.15,FALSE,High,Master Protein,3.489,0,302.6615992,19.09307876,8,19,186.5,284.3,395.3,467,344.3,365.3,406.3,448.8,493.5,463.4,2731.7
Q9P2K2,Thioredoxin domain-containing protein 16 OS=Homo sapiens OX=9606 GN=TXNDC16 PE=1 SV=4,52.797439,17.21212121,14,20,14,14,1,825,93.512,5.21,FALSE,High,Master Protein,1.637,0,245.1168635,17.21212121,14,20,201.9,444.8,614.3,1030.2,1478.8,1156.6,695.2,463.1,357.6,713,463.1
P52434,DNA-directed RNA polymerases I  II  and III subunit RPABC3 OS=Homo sapiens OX=9606 GN=POLR2H PE=1 SV=4,52.76016432,67.33333333,8,18,8,8,1,150,17.132,4.68,FALSE,High,Master Protein,38.811,0,335.6863636,67.33333333,8,18,900.2,267.4,251.7,215.6,226.6,299.1,324.3,402.7,463,927,661.6
Q9H2C0,Gigaxonin OS=Homo sapiens OX=9606 GN=GAN PE=1 SV=1,52.73927593,28.97822446,13,18,13,13,1,597,67.595,5.85,FALSE,High,Master Protein,1.512,0,214.6890909,28.97822446,13,18,131.4,234.9,245.8,269.5,290.1,321.6,297,297.8,526.1,946.2,396.3
O95630,STAM-binding protein OS=Homo sapiens OX=9606 GN=STAMBP PE=1 SV=1,52.73864027,39.62264151,15,22,15,15,1,424,48.047,6.29,FALSE,High,Master Protein,4.484,0,292.3916308,39.62264151,15,22,205.3,577.7,591,589.2,557.4,542.1,507.7,534.7,531.7,493.1,1193.6
Q9Y6W5,Wiskott-Aldrich syndrome protein family member 2 OS=Homo sapiens OX=9606 GN=WASF2 PE=1 SV=3,52.63731388,20.88353414,11,23,10,11,1,498,54.25,5.53,FALSE,High,Master Protein,6.079,0,278.9133333,20.88353414,11,23,512.2,468.6,497.8,594.4,925,1011,780.1,683.6,668.3,479.7,138.5
Q53SF7,Cordon-bleu protein-like 1 OS=Homo sapiens OX=9606 GN=COBLL1 PE=1 SV=2,52.620773990000004,16.77740864,17,18,17,17,1,1204,131.705,6.67,FALSE,High,Master Protein,0.738,0,199.563491,16.77740864,17,18,279,417.9,447.7,500.7,623.6,667.9,518.3,502.2,520.6,424.5,232.8
Q14181,DNA polymerase alpha subunit B OS=Homo sapiens OX=9606 GN=POLA2 PE=1 SV=2,52.60875584,30.93645485,14,15,13,13,1,598,65.906,5.24,FALSE,High,Master Protein,2.594,0,386.3884615,30.93645485,14,15,393.9,230,238.1,252.2,240.4,347.9,379.8,563.3,573.8,879.8,1419
Q659C4,La-related protein 1B OS=Homo sapiens OX=9606 GN=LARP1B PE=1 SV=2,52.59074305,16.63019694,15,26,11,11,1,914,105.257,7.61,FALSE,High,Master Protein,1.346,0,212.4366667,16.63019694,15,26,80.4,80.1,97,132.6,147.4,200.2,214.5,303.7,318.7,286,57.6
P61923,Coatomer subunit zeta-1 OS=Homo sapiens OX=9606 GN=COPZ1 PE=1 SV=1,52.56637682,39.5480226,5,11,5,5,1,177,20.185,4.81,FALSE,High,Master Protein,25.827,0,464.5136364,39.5480226,5,11,129,386.1,559.9,748,821.6,936.9,835.2,780.6,837.1,2851.2,898.6
Q13795,ADP-ribosylation factor-related protein 1 OS=Homo sapiens OX=9606 GN=ARFRP1 PE=1 SV=1,52.5529236,55.72139303,9,14,9,9,1,201,22.599,7.56,FALSE,High,Master Protein,10.938,0,269.8015385,55.72139303,9,14,142.4,487.8,966.1,1178.3,855.2,633.5,432.9,488.3,680.6,261.9,261.6
P46976,Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4,52.53689611,26,7,16,7,7,1,350,39.359,5.53,FALSE,High,Master Protein,6.499,0,405.7876923,26,7,16,68.8,96.4,130.6,163.9,158.1,322.8,422.6,1212.5,1554,420.5,136.9
P00519,Tyrosine-protein kinase ABL1 OS=Homo sapiens OX=9606 GN=ABL1 PE=1 SV=4,52.53678248,15.48672566,14,17,11,11,1,1130,122.796,8.66,FALSE,High,Master Protein,0.733,0,221.3877413,15.48672566,14,17,466.6,236.7,207,194.5,212,359.8,228,236.7,259.8,183.8,154.3
A2VDJ0,Transmembrane protein 131-like OS=Homo sapiens OX=9606 GN=TMEM131L PE=1 SV=2,52.53463684,13.05158484,22,26,22,22,1,1609,179.225,6.86,FALSE,High,Master Protein,0.995,0,177.4262339,13.05158484,22,26,489.6,419.6,600.8,851.7,1136.8,994.7,620.9,421.7,328.1,338,129.5
Q9BRG1,Vacuolar protein-sorting-associated protein 25 OS=Homo sapiens OX=9606 GN=VPS25 PE=1 SV=1,52.52683206,48.29545455,9,13,9,9,1,176,20.735,6.34,FALSE,High,Master Protein,11.115,0,325.5585139,48.29545455,9,13,704.6,331.4,278.5,292.6,344.5,422.4,442.9,504.1,553.2,518.4,359.4
O75581,Low-density lipoprotein receptor-related protein 6 OS=Homo sapiens OX=9606 GN=LRP6 PE=1 SV=2,52.46652302,13.63918165,20,23,15,15,1,1613,180.314,5.31,FALSE,High,Master Protein,0.704,1,223.9893198,13.63918165,20,23,169.7,373.9,467.7,581.5,681.4,635.5,440.4,310.8,221.2,203.3,178.5
P15104,Glutamine synthetase OS=Homo sapiens OX=9606 GN=GLUL PE=1 SV=4,52.44662191,29.49061662,11,21,11,11,1,373,42.037,6.89,FALSE,High,Master Protein,6.079,0,261.8870386,29.49061662,11,21,163.9,239.4,279.4,331.4,448.1,629.2,677.7,642.1,570.7,778.3,486.1
Q9BZL4,Protein phosphatase 1 regulatory subunit 12C OS=Homo sapiens OX=9606 GN=PPP1R12C PE=1 SV=1,52.43748053,35.29411765,19,25,19,19,1,782,84.83,5.57,FALSE,High,Master Protein,2.728,0,258.1433333,35.29411765,19,25,185.9,302.8,337.1,374,341.8,369.9,365.6,289.8,193.4,174.8,82.5
Q9BRQ8,Apoptosis-inducing factor 2 OS=Homo sapiens OX=9606 GN=AIFM2 PE=1 SV=1,52.42614362,40.48257373,11,18,11,11,1,373,40.501,9.11,FALSE,High,Master Protein,4.179,0,311.0201787,40.48257373,11,18,155.1,361.3,575.3,723.1,549.2,532.8,403.7,322.2,316.8,338.4,226.1
Q96RF0,Sorting nexin-18 OS=Homo sapiens OX=9606 GN=SNX18 PE=1 SV=2,52.38806868,24.20382166,12,16,11,11,1,628,68.851,5.68,FALSE,High,Master Protein,2.728,1,290.4971429,24.20382166,12,16,196.3,403.9,497.2,548.1,571.4,512,365.7,302.2,302.8,438.7,225.6
Q8IWF6,Protein DENND6A OS=Homo sapiens OX=9606 GN=DENND6A PE=1 SV=1,52.38059301,27.13815789,15,21,13,14,1,608,69.53,8.27,FALSE,High,Master Protein,2.06,0,294.1777639,27.13815789,15,21,662.5,347.1,328.7,373,464,611.4,576.1,580,595.4,495.2,203.1
Q9NVK5,FGFR1 oncogene partner 2 OS=Homo sapiens OX=9606 GN=FGFR1OP2 PE=1 SV=1,52.36718835,52.17391304,12,15,12,12,1,253,29.408,6,FALSE,High,Master Protein,5.813,0,264.94,52.17391304,12,15,214.1,326.1,426.9,607.9,797.8,778,568.6,331.5,242.8,266.1,170
Q9UIV1,CCR4-NOT transcription complex subunit 7 OS=Homo sapiens OX=9606 GN=CNOT7 PE=1 SV=3,52.32475826,34.03508772,8,15,7,7,1,285,32.724,4.84,FALSE,High,Master Protein,7.577,1,305.1261538,34.03508772,8,15,184.3,192.9,232.7,290.3,429.6,711.1,732.1,1020.8,662.5,196.3,105.3
Q05D32,CTD small phosphatase-like protein 2 OS=Homo sapiens OX=9606 GN=CTDSPL2 PE=1 SV=2,52.29495412,33.47639485,14,18,14,14,1,466,52.966,6.4,FALSE,High,Master Protein,4.337,0,285.7238383,33.47639485,14,18,3931.4,963.3,619.5,424.3,270.2,266.5,232.1,208.2,220.8,215.1,98.5
Q9ULV3,Cip1-interacting zinc finger protein OS=Homo sapiens OX=9606 GN=CIZ1 PE=1 SV=2,52.29199396,24.94432071,15,23,15,15,1,898,99.983,6.11,FALSE,High,Master Protein,1.985,0,219.5727273,24.94432071,15,23,694.1,240.2,199.6,198.8,163.7,251.7,289.7,321.2,417.7,450.7,293.7
Q5VW32,BRO1 domain-containing protein BROX OS=Homo sapiens OX=9606 GN=BROX PE=1 SV=1,52.26417676,31.87347932,11,19,11,11,1,411,46.447,7.65,FALSE,High,Master Protein,3.262,0,300.01814890000003,31.87347932,11,19,93.7,197.9,242.1,318.8,337.2,326.7,343.4,338.6,309.4,417.9,1445.6
Q9Y4D1,Disheveled-associated activator of morphogenesis 1 OS=Homo sapiens OX=9606 GN=DAAM1 PE=1 SV=2,52.25881916,15.76994434,20,24,17,17,1,1078,123.396,7.23,FALSE,High,Master Protein,1.087,2,180.7902665,15.76994434,20,24,234,609,811.6,971.2,986.9,816.6,546.6,378.1,318.8,318.3,220.9
Q8N2G8,GH3 domain-containing protein OS=Homo sapiens OX=9606 GN=GHDC PE=1 SV=2,52.23721336,26.60377358,10,12,10,10,1,530,57.487,7.88,FALSE,High,Master Protein,1.783,0,344.3930924,26.60377358,10,12,108.2,225.8,274.1,444.8,658,584.4,355.2,172,105.6,69.4,39.6
Q9NUM4,Transmembrane protein 106B OS=Homo sapiens OX=9606 GN=TMEM106B PE=1 SV=2,52.20880852,32.48175182,7,18,7,7,1,274,31.108,6.99,FALSE,High,Master Protein,10.788,0,331.1533333,32.48175182,7,18,99.2,247.9,320.8,625.3,933,589.8,398.1,197.6,164.4,127.5,62.6
Q9Y6I9,Testis-expressed protein 264 OS=Homo sapiens OX=9606 GN=TEX264 PE=1 SV=1,52.20700839,47.28434505,12,19,12,12,1,313,34.167,4.86,FALSE,High,Master Protein,10.45,0,237.8785714,47.28434505,12,19,230.5,455.8,567.8,835.4,1258.7,1220.9,814.6,503.2,334,274.3,212.8
P22670,MHC class II regulatory factor RFX1 OS=Homo sapiens OX=9606 GN=RFX1 PE=1 SV=2,52.19656008,18.79468846,12,16,11,11,1,979,104.693,6.29,FALSE,High,Master Protein,1.543,1,260.2933333,18.79468846,12,16,1216.8,411.1,297.2,289.7,209.3,189.5,153,129.4,138.7,204.9,83.4
Q9ULH7,Myocardin-related transcription factor B OS=Homo sapiens OX=9606 GN=MRTFB PE=1 SV=3,52.17112804,16.81985294,15,30,12,12,1,1088,118.054,6.28,FALSE,High,Master Protein,1.598,0,186.8567648,16.81985294,15,30,530.4,327.2,259.9,234.5,205.1,258.1,270.1,277.2,334.7,336.3,296.2
O15550,Lysine-specific demethylase 6A OS=Homo sapiens OX=9606 GN=KDM6A PE=1 SV=2,52.11651857,15.27480371,18,22,11,18,1,1401,154.079,7.44,FALSE,High,Master Protein,0.868,0,153.2707538,15.27480371,18,22,1101,441.4,352.9,385.6,354.2,400.6,389.6,407.7,476.2,360.8,319.4
Q2PZI1,Probable C-mannosyltransferase DPY19L1 OS=Homo sapiens OX=9606 GN=DPY19L1 PE=2 SV=1,52.07604166,15.25925926,8,12,6,8,1,675,77.267,8.95,FALSE,High,Master Protein,1.31,0,323.58,15.25925926,8,12,483,396.5,522.2,857,1174.9,985.6,582.4,299.7,180.1,113.6,65.5
O00165,HCLS1-associated protein X-1 OS=Homo sapiens OX=9606 GN=HAX1 PE=1 SV=2,52.07546498,50.17921147,12,19,12,12,1,279,31.601,4.92,FALSE,High,Master Protein,5.158,0,289.4198329,50.17921147,12,19,160.8,580.3,1050.4,1172.3,184.5,145.8,121.4,122,130.5,168.8,87.1
Q9NYZ3,G2 and S phase-expressed protein 1 OS=Homo sapiens OX=9606 GN=GTSE1 PE=1 SV=3,52.05924707,33.05555556,18,21,18,18,1,720,76.598,9.39,FALSE,High,Master Protein,2.257,0,216.7836364,33.05555556,18,21,561.9,314.3,337.7,344.1,382.8,553.9,574.8,701.9,705.5,505.7,310.4
Q9BPW8,Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1,52.00655835,44.71830986,12,32,9,9,1,284,33.289,9.31,FALSE,High,Master Protein,13.678,0,291.5786174,44.71830986,12,32,223.8,979.3,1889.4,1694.6,365.6,214.6,145.6,139,163.7,172.8,118.2
Q9NVM6,DnaJ homolog subfamily C member 17 OS=Homo sapiens OX=9606 GN=DNAJC17 PE=1 SV=1,52.00155681,40.13157895,11,16,11,11,1,304,34.666,8.53,FALSE,High,Master Protein,5.813,0,259.0554809,40.13157895,11,16,504.7,191.9,181,193.2,178.8,280.6,310.3,414.3,502.2,389.9,184.5
P61088,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1,51.99991542,63.81578947,10,29,4,10,1,152,17.127,6.57,FALSE,High,Master Protein,42.288,0,424.1396913,63.81578947,10,29,298.9,631.2,642.2,736.3,877.8,1167.1,1076.2,1664.5,1472.8,976.7,3508.2
Q96GD0,Pyridoxal phosphate phosphatase OS=Homo sapiens OX=9606 GN=PDXP PE=1 SV=2,51.95345603,54.05405405,14,18,12,14,1,296,31.678,6.55,FALSE,High,Master Protein,9,0,266.5273082,54.05405405,14,18,120,178.9,218.8,240.8,195.4,221.2,172.8,234.8,248.9,271.3,1096.5
Q16774,Guanylate kinase OS=Homo sapiens OX=9606 GN=GUK1 PE=1 SV=2,51.9531741,49.74619289,8,14,8,8,1,197,21.712,6.55,FALSE,High,Master Protein,9,0,364.0263636,49.74619289,8,14,167,876.5,1559.8,1597.9,332.7,248.5,204.8,227.3,245.2,258.4,1020.8
O00506,Serine/threonine-protein kinase 25 OS=Homo sapiens OX=9606 GN=STK25 PE=1 SV=1,51.93899173,19.71830986,8,16,3,3,1,426,48.082,6.74,FALSE,High,Master Protein,2.455,0,313.4971429,19.71830986,8,16,15,15.7,14.1,12.2,22.9,20.7,15.6,13.2,12.6,10,8.6
Q00536,Cyclin-dependent kinase 16 OS=Homo sapiens OX=9606 GN=CDK16 PE=1 SV=1,51.93506854,39.31451613,16,23,12,12,1,496,55.681,7.62,FALSE,High,Master Protein,3.329,1,382.2185714,39.31451613,16,23,182.4,194.1,217.2,253.9,282.4,329.7,276.8,274,197.4,125.2,156.3
Q9H939,Proline-serine-threonine phosphatase-interacting protein 2 OS=Homo sapiens OX=9606 GN=PSTPIP2 PE=1 SV=4,51.93440327,44.01197605,16,18,16,16,1,334,38.834,8.48,FALSE,High,Master Protein,5.579,0,243.3214743,44.01197605,16,18,654.4,529,519.3,530.4,634.8,792.2,708.2,674.7,476.4,297.4,124
Q9Y2R9,28S ribosomal protein S7  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS7 PE=1 SV=2,51.92287613,50.41322314,13,22,12,12,1,242,28.116,9.99,FALSE,High,Master Protein,7.859,0,219.345,50.41322314,13,22,308.1,1652.4,3201.1,3271.7,633.7,405.6,205.6,216,291.4,389.8,291.1
Q9H981,Actin-related protein 8 OS=Homo sapiens OX=9606 GN=ACTR8 PE=1 SV=2,51.90506657,27.88461538,15,17,14,14,1,624,70.439,7.78,FALSE,High,Master Protein,1.661,1,245.9866667,27.88461538,15,17,756.8,314.7,296.7,271.8,272.4,385.3,369.2,502.5,666.3,507.9,233.5
Q9Y3A4,Ribosomal RNA-processing protein 7 homolog A OS=Homo sapiens OX=9606 GN=RRP7A PE=1 SV=2,51.86633798,40.35714286,10,16,6,10,1,280,32.314,9.58,FALSE,High,Master Protein,9,0,376.0184615,40.35714286,10,16,1069.9,196.5,175.5,162.7,165,265.7,281.4,397.6,453.4,295.6,61.8
Q96A26,Protein FAM162A OS=Homo sapiens OX=9606 GN=FAM162A PE=1 SV=2,51.73169357,28.57142857,6,20,6,6,1,154,17.331,9.77,FALSE,High,Master Protein,30.623,0,330.1428571,28.57142857,6,20,291.6,1742.2,3273,3573.1,609.1,340.3,215.1,179,187.3,206.5,152.4
P14635,G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1,51.71514791,32.79445727,10,15,10,10,1,433,48.306,7.47,FALSE,High,Master Protein,3.329,0,298.52,32.79445727,10,15,784.4,397.9,399,412.2,462.8,608.7,715,784.5,937.3,541.1,142.5
Q8TAD8,Smad nuclear-interacting protein 1 OS=Homo sapiens OX=9606 GN=SNIP1 PE=1 SV=1,51.71430404,29.54545455,11,17,11,11,1,396,45.75,9.99,FALSE,High,Master Protein,3.806,0,251.7166667,29.54545455,11,17,419.1,193.9,207.2,246.3,252.7,394.3,487.4,613.7,681.8,533.1,302.6
Q6AI08,HEAT repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=HEATR6 PE=1 SV=1,51.71004119,18.3742591,14,20,13,13,1,1181,128.699,7.03,FALSE,High,Master Protein,0.887,0,235.3843582,18.3742591,14,20,75.2,102.2,119.2,158.7,166.8,234.3,241.7,300.3,321.5,399.7,358.2
O95208,Epsin-2 OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=3,51.69212098,17.00468019,9,17,7,9,1,641,68.439,7.52,FALSE,High,Master Protein,3.062,0,323.2290365,17.00468019,9,17,221.4,1061.3,1450.4,1630.6,918.2,528.9,340.9,219.3,155.8,313.5,205
Q96QD8,Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC38A2 PE=1 SV=2,51.67790159,19.16996047,7,16,7,7,1,506,55.99,8,FALSE,High,Master Protein,5.31,0,350.577862,19.16996047,7,16,139.2,310.8,391.4,504.1,670.7,705.2,548.7,417.4,313.9,117.2,63.2
Q9BX68,Histidine triad nucleotide-binding protein 2  mitochondrial OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1,51.67579406,55.82822086,7,22,7,7,1,163,17.151,9.16,FALSE,High,Master Protein,14.199,0,486.1282353,55.82822086,7,22,153.3,1035.5,1935.3,2179.1,279.5,195.1,128.6,125.9,124.6,172,141
Q8WWI5,Choline transporter-like protein 1 OS=Homo sapiens OX=9606 GN=SLC44A1 PE=1 SV=1,51.67033357,22.37442922,13,21,13,13,1,657,73.253,8.6,FALSE,High,Master Protein,2.162,0,308.9175,22.37442922,13,21,236.3,689.7,914.1,882.4,977.1,810,469.8,348.1,302.9,287.4,151.4
Q14CZ7,FAST kinase domain-containing protein 3  mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD3 PE=1 SV=2,51.60560279,24.6223565,14,20,14,14,1,662,75.641,8.29,FALSE,High,Master Protein,1.703,0,183.4718182,24.6223565,14,20,203.2,598.7,1085.2,916.7,234.8,193.7,171.8,181.6,190.1,257.8,109.6
Q9Y2X0,Mediator of RNA polymerase II transcription subunit 16 OS=Homo sapiens OX=9606 GN=MED16 PE=1 SV=2,51.59926269,16.87571266,15,18,15,15,1,877,96.731,7.37,FALSE,High,Master Protein,1.33,0,310.3311582,16.87571266,15,18,1623.4,509.5,405,374,398.1,673.9,652.3,970.6,828.8,518.6,180.5
Q8TEA1,Putative methyltransferase NSUN6 OS=Homo sapiens OX=9606 GN=NSUN6 PE=1 SV=1,51.59035777,31.5565032,12,18,12,12,1,469,51.737,7.96,FALSE,High,Master Protein,2.857,0,225.9885787,31.5565032,12,18,238.1,188.8,220.9,268.8,272.2,368.4,379,486.6,439.3,271.2,382.5
O15347,High mobility group protein B3 OS=Homo sapiens OX=9606 GN=HMGB3 PE=1 SV=4,51.58928358,43,12,19,11,11,1,200,22.965,8.37,FALSE,High,Master Protein,27.48,0,306.6566667,43,12,19,3092.6,1430.4,1029.9,789.1,464.1,416,366.3,394.4,458.8,542.9,255.4
Q13137,Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CALCOCO2 PE=1 SV=1,51.55314733,36.77130045,14,20,13,13,1,446,52.221,5.02,FALSE,High,Master Protein,2.562,1,243.7466403,36.77130045,14,20,179.7,257.2,329.1,523.1,863.9,775.8,520.7,319.1,327.9,303.9,902.6
Q9UK41,Vacuolar protein sorting-associated protein 28 homolog OS=Homo sapiens OX=9606 GN=VPS28 PE=1 SV=1,51.53838586,62.8959276,11,16,11,11,1,221,25.409,5.54,FALSE,High,Master Protein,10.788,0,386.2493105,62.8959276,11,16,364.3,463.2,545.3,626.5,684.4,751.4,694.5,688.6,516.5,323.2,360.3
Q96FW1,Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2,51.50241475,45.01845018,9,16,9,9,1,271,31.264,4.94,FALSE,High,Master Protein,9,0,403.4142857,45.01845018,9,16,132.9,183,211.3,250.9,281.8,281.5,232.2,318.3,338,232.9,2408.4
P60866,40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1,51.50154702,48.7394958,6,59,5,5,1,119,13.364,9.94,FALSE,High,Master Protein,463.159,0,712.1866667,48.7394958,6,59,610.5,771,1033.7,1358.3,1698,2751.6,3003.6,3664,2984.3,2312.5,287.4
Q96S55,ATPase WRNIP1 OS=Homo sapiens OX=9606 GN=WRNIP1 PE=1 SV=2,51.49796952,26.91729323,15,16,15,15,1,665,72.088,6.1,FALSE,High,Master Protein,1.865,0,294.4653846,26.91729323,15,16,207.9,191.2,231,281,231.7,307.7,328.2,445.3,512.5,2639.2,1401.2
Q7Z5N4,Protein sidekick-1 OS=Homo sapiens OX=9606 GN=SDK1 PE=2 SV=3,51.45292822,8.856755535,16,18,16,16,1,2213,241.962,6.39,FALSE,High,Master Protein,0.533,0,245.002326,8.856755535,16,18,383.1,421.3,536.7,648.2,778.3,793.1,493,313.3,312,293.5,174.6
Q8NI22,Multiple coagulation factor deficiency protein 2 OS=Homo sapiens OX=9606 GN=MCFD2 PE=1 SV=1,51.40867342,44.52054795,4,12,4,4,1,146,16.38,4.63,FALSE,High,Master Protein,45.416,0,369.9781818,44.52054795,4,12,30.3,146.5,223.7,423.2,526.8,563.1,398,253.3,123.4,59.1,98.1
Q99961,Endophilin-A2 OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=1,51.40294768,41.84782609,14,23,8,8,1,368,41.464,5.43,FALSE,High,Master Protein,6.406,6,252.978011,41.84782609,14,23,239.1,468.6,481,536.6,612.2,676.6,781,797.4,828.9,1097.6,2392.9
Q9H9G7,Protein argonaute-3 OS=Homo sapiens OX=9606 GN=AGO3 PE=1 SV=2,51.38159677,18.37209302,14,22,3,3,1,860,97.298,9.11,FALSE,High,Master Protein,1.004,0,297.2628571,18.37209302,14,22,28.7,75.8,130.8,123.5,38.4,38.7,33.4,43.4,48.8,36.2,35.8
P08397,Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=2,51.3287934,47.64542936,15,21,15,15,1,361,39.306,7.18,FALSE,High,Master Protein,6.197,0,317.4315385,47.64542936,15,21,113.8,118.7,142.1,195.3,217.3,250.9,200.4,246.9,259.6,333,1019.2
